구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,162494687,77261309,85233378,0,50073308,33366627,16706681,112421379,500,15637042,0,0,223214119,206814380,16399739,10733180,5666559,7112355,5871609,9666572,-9075476,-4505458,120,1835282,0,2.63,-5.54,-28.67,-32.57,7.14,231.55,44.54,3.00,7.35,1.36,5.13,5.32,3.46,3.58,375,7232,10.67,0.55,0.28,5.13,4.06,14.90,7.04
2017,165277180,85261635,80015545,0,56836719,49353792,7482927,108440461,500,15637042,0,0,236295858,216505320,19790538,11846110,7944428,10823590,8707593,2922585,-3591018,3260883,140,2141163,0,3.69,15.28,-3.07,-0.67,11.03,172.76,52.41,3.35,8.38,1.47,7.57,8.29,4.93,5.40,557,6978,7.50,0.60,0.28,4.26,5.95,10.76,5.87
2016,157059360,76983109,80076251,0,55545405,42861693,12683712,101513955,500,15637042,0,0,204984259,185425363,19558896,11362732,8196164,10725973,8765910,9881983,-7534390,-2424959,110,1682342,0,4.28,1.99,0.77,3.39,14.20,179.61,54.72,1.71,9.54,1.38,8.38,8.97,5.51,5.89,561,6535,11.47,0.98,0.49,6.49,6.74,14.36,7.88
2015,140477980,63440045,77037935,0,46448812,42412865,4035947,94029168,500,15637042,0,0,200994244,183014680,17979563,9845934,8133630,10558287,8478188,22639680,-7366947,-12590133,100,1529402,0,4.22,-7.71,-0.21,8.96,9.54,149.58,49.40,2.58,8.95,1.39,8.99,9.37,5.62,5.86,542,6056,7.15,0.64,0.30,3.97,6.44,9.66,5.27
2014,148960256,71752914,77207342,0,62050711,45212395,16838317,86909545,500,15637042,0,0,217779954,199023198,18756757,10605787,8150970,10105814,7781086,2410054,-17516058,11052578,90,1376462,0,3.57,-2.94,0.13,-0.19,7.47,158.70,71.40,2.43,8.61,1.56,9.72,9.28,5.82,5.56,498,5601,7.44,0.66,0.27,4.23,6.59,11.02,6.39
2013,130914512,67926979,62987533,0,50134800,43353675,6781125,80779712,500,15637042,0,0,224375279,206010037,18365242,10224705,8140537,10286932,7796102,18884920,-7872117,-10154644,80,1223522,0,3.47,6.24,-16.82,-10.71,6.70,156.68,62.06,2.06,8.19,1.73,10.52,10.08,6.27,6.00,499,5209,7.80,0.75,0.27,4.86,7.07,9.39,5.94
2012,128886580,68551723,60334857,0,54908137,43418022,11490115,73978443,500,15637042,0,0,211200074,191945764,19254310,9467625,9786685,10672309,8730739,10307658,-10173250,684190,90,1376000,0,4.13,2.30,-17.90,-3.15,5.66,157.89,74.22,2.71,9.12,1.70,13.84,12.35,7.86,7.01,558,4774,5.94,0.69,0.25,3.69,9.22,8.30,5.38
2011,120129408,66209668,53919740,0,52666987,40062546,12604441,67462421,500,15637042,0,0,206450036,185861535,20588500,8667867,11920633,12080949,9015041,2852810,-7057544,4922306,100,1529000,0,4.37,11.99,-14.13,-27.27,6.96,165.27,78.07,2.92,9.97,1.80,18.65,14.10,10.41,7.87,577,4357,5.93,0.78,0.26,3.63,11.38,6.83,4.62
2010,108923263,56624245,52299018,0,48518105,35188469,13329636,60405158,500,15637042,0,0,184350878,162167062,22183816,8302015,13881801,15164978,12395828,11862680,-15695576,3625907,120,1835282,0,6.72,0,0,0,10.61,160.92,80.32,3.21,12.03,0,0,0,0,0,793,3906,4.72,0.96,0.32,3.45,0,5.87,4.42
2009,93830292,54281811,39548482,0,45009686,35009477,10000209,48820606,500,14400000,0,0,148442686,126962998,21479688,7568468,13911220,14091592,11706763,14551521,-10252341,-2680648,110,1546303,0,7.89,24.91,79.27,119.08,12.00,155.05,92.19,2.94,14.47,1.79,32.07,26.99,16.80,14.14,813,3437,4.60,1.09,0.36,3.53,18.79,5.51,4.39
