구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,72801957,34121690,38680266,0,22628539,17233485,5395054,50173418,500,8050441,0,0,41389314,25289645,16099669,11076855,5022814,4963678,4504161,5603617,-10868954,2657832,150,1043871,0,10.88,3.03,1.13,18.97,15.71,198.00,45.10,2.24,38.90,0.60,10.34,9.27,7.27,6.52,559,7202,11.96,0.93,1.30,7.94,8.09,12.94,8.91
2017,65451972,36444620,29007352,0,18432737,16089685,2343053,47019235,500,8050441,0,0,40171642,24222454,15949188,10982415,4966774,3949475,3785971,5307730,-2425161,-146037,130,918168,0,9.42,6.05,-12.67,-22.10,13.54,226.51,39.20,1.57,39.70,0.64,11.06,8.43,7.87,6.00,499,6729,16.59,1.23,1.56,9.60,9.31,13.61,8.75
2016,60723932,32137416,28586517,0,17944625,13339246,4605379,42779307,500,7579080,0,0,37879603,22192458,15687145,10000010,5687135,5604536,4859788,4389231,-3486463,-456516,120,796261,0,12.83,23.61,87.55,61.58,15.96,240.92,41.95,1.39,41.41,0.64,13.62,11.64,9.68,8.27,641,6542,13.51,1.32,1.73,8.29,10.06,12.97,8.44
2015,56770152,27589744,29180408,0,16053502,13947473,2106029,40716650,500,7579080,0,0,30644024,19401924,11242100,8209842,3032258,3255079,3007584,4055890,-4678733,-4449156,100,687035,0,9.81,2.93,-31.45,-10.38,10.32,197.81,39.43,1.00,36.69,0.54,7.69,7.63,5.31,5.27,405,5971,24.70,1.67,2.42,12.40,6.14,27.26,13.73
2014,57412463,30253640,27158823,0,19295368,17292445,2002923,38117095,500,6850163,0,0,29771486,18055606,11715880,7292618,4423262,3632105,3355881,5431491,-4515483,3358678,100,636798,0,11.27,6.01,29.57,36.01,5.58,174.95,50.62,1.60,39.35,0.56,12.82,9.73,8.30,6.30,558,5858,11.20,1.07,1.26,6.02,9.59,10.80,6.54
2013,49206405,23850106,25356299,0,18316951,8447267,9869683,30889454,500,5784088,0,0,28083016,17386066,10696950,7283144,3413806,2469706,2467351,3563748,-2478309,-889244,0,0,0,8.79,15.28,19.42,22.41,4.16,282.34,59.30,0,38.09,0.58,11.84,8.56,7.09,5.13,437,5688,9.82,0.76,0.86,4.64,8.40,10.03,5.55
2012,47063372,20985825,26077548,0,20300642,15267783,5032859,26762731,500,5500000,0,0,24360748,14883878,9476870,6618219,2858650,2179918,2015653,1626097,-1369598,1107906,0,0,0,8.27,13.07,-14.06,-15.44,3.11,137.45,75.85,0,38.90,0.53,10.75,7.58,6.24,4.40,366,5232,9.58,0.67,0.79,4.19,6.81,11.43,5.99
2011,44537126,17227618,27309508,0,18107913,7950969,10156944,26429213,500,5500000,0,0,21544264,12500800,9043465,5717272,3326192,2397229,2383737,2632889,-6678521,4203808,0,0,0,11.06,18.41,2.22,2.69,4.07,216.67,68.51,0,41.98,0.53,14.60,10.46,8.12,5.82,507,4805,7.76,0.82,0.86,4.08,9.56,10.01,6.08
2010,37407913,14627962,22779951,0,18271911,8012306,10259604,19136002,500,4541612,0,0,18194782,10513739,7681043,4427006,3254037,2177726,2321369,3676459,-2977511,79713,0,0,0,12.76,0,0,0,4.74,182.57,95.48,0,42.22,0,0,0,0,0,511,4213,0,0,0,0,0,3.85,2.56
2009,34176107,12876428,21299679,0,17054529,6116785,10937744,17121577,500,4541612,0,0,12996883,7696171,5300712,3473830,1826882,1502774,1396583,1236668,-8410485,6190687,0,0,0,10.75,20.22,20.65,-39.62,3.01,210.51,99.61,0,40.78,0.42,11.12,8.50,5.93,4.54,308,3770,0,0,0,0,6.63,7.06,4.49
