구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,183365495,102396293,80969201,0,29677032,14340347,15336685,153688463,500,20020000,0,0,49517681,36073827,13443854,13150661,293193,7441038,6134917,8218158,7163244,-12293270,210,4166622,0,12.39,-15.16,흑전,-33.84,0,714.04,19.31,3.67,27.15,0.27,0.19,3.89,0.16,3.33,306,7730,18.67,0.74,2.31,12.45,0.38,390.58,34.13
2017,185623186,91924055,93699131,0,24209589,16614789,7594800,161413597,500,20020000,0,0,58368809,46276046,12092763,14846959,-2754196,10674343,9272915,4648901,-29203791,-8825866,572,11451440,0,15.89,0.62,적전,-87.64,0,553.27,15.00,9.44,20.72,0.31,-1.71,5.76,-1.45,4.88,463,8063,13.08,0.75,2.08,10.68,-4.15,0,0
2016,194504487,136635976,57868511,0,33954767,28968126,4986641,160549720,500,20020000,0,0,58011681,43153019,14858662,13578779,1279883,97622827,75039914,-8419506,71678309,-3914081,440,8808800,0,129.35,3.51,-76.52,2198.09,20.41,471.68,21.15,7.77,25.61,0.38,1.02,59.98,0.85,49.69,3748,8019,1.51,0.71,1.95,1.49,1.66,88.53,50.71
2015,107552970,52750701,54802269,0,17873419,13996369,3877050,89679552,5000,2002000,0,0,56047134,37840573,18206561,12754644,5451917,5492446,3265320,-816478,-792326,-4175530,2200,4404400,0,5.83,2.76,2.77,-29.38,73.43,376.89,19.93,3.73,32.48,0.52,6.04,3.62,5.10,3.05,1631,44795,36.17,1.32,2.11,26.78,4.64,21.67,17.91
2014,106396073,50477434,55918639,0,15490870,11341658,4149212,90905203,5000,2002000,0,0,54541843,36602008,17939835,12634621,5305214,5569748,4623838,-662744,-383110,-2644731,2000,4004000,0,8.48,9.84,40.06,32.48,290.81,445.06,17.04,4.60,32.89,0.52,5.90,5.14,5.09,4.44,2310,45407,18.81,0.96,1.59,15.00,6.82,16.40,13.42
2013,101953108,46143140,55809968,0,13008776,9382146,3626631,88944332,5000,2002000,0,0,49657475,34575250,15082226,11294362,3787864,4261937,3490231,1480208,4461879,-2391642,1500,3003000,0,7.03,9.57,36.03,17.37,0,491.82,14.63,5.26,30.37,0.49,4.29,3.96,3.72,3.43,1743,44428,16.35,0.64,1.15,11.94,5.16,15.06,11.24
2012,101598444,45115157,56483286,0,14060836,9955659,4105177,87537607,5000,2002000,0,0,45320184,32021944,13298240,10513709,2784531,3613360,2973764,2343768,-2300812,-1744263,1000,2002000,0,6.56,9.99,125.83,66.88,81.81,453.16,16.06,3.92,29.34,0.45,3.21,3.43,2.75,2.94,1485,43725,17.17,0.58,1.13,12.07,3.98,18.33,12.64
2011,100586249,43328531,57257718,0,14603154,9941149,4662005,85983094,5000,2002000,0,0,41202632,30197484,11005148,9772147,1233001,1881409,1781983,3398188,-3744201,-210786,600,1201000,0,4.32,16.98,흑전,288.75,353.09,435.85,16.98,2.72,26.71,0.42,1.44,2.08,1.26,1.82,890,42949,24.77,0.51,1.07,14.59,2.04,35.80,17.82
2010,95199726,36915340,58284385,0,9638743,5253478,4385264,85560983,5000,2002000,0,0,35223257,26874766,8348491,8441423,-92932,705606,458391,915484,4859924,-1670250,500,1001000,0,1.30,0,0,0,0,702.68,11.27,1.93,23.70,0,0,0,0,0,229,42738,113.12,0.61,1.47,27.17,0,0,38.21
2009,99898489,41213523,58684966,0,10515260,8306337,2208923,89383228,5000,2002000,0,0,44400762,32243916,12156846,8429730,3727116,4401913,3566752,-1133959,33444,-2089735,900,1801800,0,8.03,9.98,-36.62,-17.51,92.69,496.17,11.76,2.67,27.38,0.45,4.21,4.03,3.77,3.61,1782,44647,18.92,0.75,1.52,13.06,4.12,18.10,12.67
