구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,125944800,72466805,53477996,0,46136456,43660810,2475646,79808345,500,20000000,0,0,170444047,150898657,19545390,7811300,11734090,17005584,13041093,16213677,-19641474,-2356903,90,1800000,13.80,6.88,7.65,0.17,-28.13,126.41,35.99,165.98,57.81,1.66,11.47,1.43,15.98,17.76,9.82,10.91,652,3990,8.33,1.36,0.64,7.39,35.76,9.26,8.11
2010,188349450,117219709,71129741,0,76985088,63652821,13332267,111364363,500,25000000,0,0,176243782,154388083,21855699,9460032,12395667,15733326,11527229,9017022,-1962865,7265545,90,2250000,19.52,7.03,6.54,0,0,0,20.09,184.15,69.13,3.24,12.40,0,0,0,0,0,487,4455,5.70,0.62,0.37,4.98,0,5.60,4.94
2011,197762038,121116462,76645576,0,85836303,76936420,8899884,111925734,500,25000000,0,0,185199950,172237899,12962051,9763547,3198504,5462520,5820004,4731401,-5610120,-359700,70,1662000,27.69,1.73,3.14,5.08,-74.20,-49.51,4.17,157.42,76.69,3.38,7.00,0.96,2.86,5.21,1.66,3.01,240,4553,8.62,0.45,0.28,6.35,5.11,16.35,9.78
2012,207299680,127441741,79857940,0,87803912,79929055,7874858,119495768,500,25000000,0,0,213076747,193092114,19984633,9558072,10426561,11386268,8415499,15140170,-5789351,-6956135,90,2137000,24.92,4.89,3.95,15.05,225.98,44.60,13.16,159.44,73.48,4.50,9.38,1.05,9.01,7.27,5.15,4.16,343,4863,5.83,0.41,0.23,4.43,14.88,4.83,3.84
2013,203003798,114948484,88055315,0,80888632,72112368,8776264,122115167,500,25000000,0,0,236980111,219403924,17576187,11320993,6255193,7245278,5244025,1881017,-9381040,734771,90,2154723,40.42,2.64,2.21,11.22,-40.01,-37.69,17.31,159.40,66.24,3.66,7.42,1.16,5.18,4.34,3.05,2.56,213,4952,11.54,0.50,0.26,7.50,8.30,9.90,6.79
2014,198353329,111615304,86738025,0,76509889,68710190,7799699,121843440,500,25000000,0,0,210837072,193119158,17717914,12154622,5563292,4673388,3601064,20656298,-5808274,-12245667,100,2328350,63.70,2.64,1.71,-11.03,-11.06,-31.33,15.87,162.44,62.79,3.23,8.40,1.05,4.56,2.95,2.77,1.79,146,5023,21.20,0.62,0.37,12.45,8.84,13.99,9.57
2015,234678030,145443026,89235005,0,110090561,102225050,7865511,124587469,500,25000000,0,0,266875785,242306420,24569365,12276722,12292644,11746814,8188775,45216473,-24010120,-6855214,100,2250000,26.95,4.61,3.07,26.58,120.96,127.40,45.37,142.28,88.36,2.80,9.21,1.23,9.98,6.65,5.68,3.78,334,5242,10.71,0.68,0.33,8.74,43.43,7.29,6.32
2016,245439371,146316910,99122461,0,97620378,90525609,7094769,147818993,500,25000000,0,0,274457791,243437121,31020670,8843115,22177555,20208539,16001321,16768174,-34847339,7226500,130,3250000,20.23,8.08,5.83,2.84,80.41,95.41,115.96,161.63,66.04,3.71,11.30,1.14,16.28,11.75,9.24,6.67,642,5898,5.45,0.59,0.32,4.90,1227.46,3.96,3.66
2017,256370728,142689198,113681530,0,88691581,82681005,6010576,167679147,500,25000000,0,0,265716560,229105755,36610805,12413761,24197043,28413650,21433774,5453261,-3478781,-1883549,160,3946540,18.38,9.11,8.07,-3.18,9.11,33.95,130.71,172.58,52.89,3.50,13.78,1.06,15.34,13.59,9.64,8.54,859,6640,5.32,0.69,0.43,5.04,342.01,4.85,4.62
2018,276893453,158711201,118182252,0,92831370,86241478,6589892,184062083,500,25000000,0,0,298667874,261550488,37117386,12708018,24409368,27698271,20631657,6971261,-1751880,-6833762,160,3845511,18.49,8.17,6.91,12.40,0.88,-3.74,117.29,184.03,50.43,3.17,12.43,1.12,13.88,11.73,9.15,7.74,832,7366,6.06,0.68,0.42,5.82,107.07,5.34,5.16
