구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,304781579,152165969,152615610,0,192535369,93172096,99363273,112246210,1000,22342500,0,0,413176279,377890304,35285975,18205373,17080602,15364226,9755131,21492009,-637436,-6479222,80,1706906,0,2.36,5.57,110.70,548.74,3.30,163.32,171.53,4.00,8.54,1.42,16.03,9.15,5.85,3.34,437,5192,4.57,0.39,0.11,2.96,9.19,8.03,6.12
2017,278692540,120243911,158448629,0,177776736,160048884,17727853,100915803,1000,22342500,0,0,391370092,356978389,34391703,26285247,8106455,5082560,1503708,-1168958,272218,998322,0,0,0,0.38,-11.94,-47.19,-89.61,1.55,75.13,176.16,0,8.79,1.39,8.03,1.49,2.87,0.53,69,4746,27.58,0.40,0.11,5.81,1.99,19.72,11.55
2016,286074924,120777516,165297409,0,185211072,91980675,93230397,100863852,1000,22342500,0,0,444453635,402898839,41554796,26203661,15351135,23634173,14475061,-35273178,87996322,-54304570,0,0,0,3.26,-10.42,-3.58,흑전,2.53,131.31,183.62,0,9.35,1.34,16.43,15.49,4.63,4.37,649,4742,3.80,0.52,0.12,2.64,8.81,10.55,7.46
2015,376394571,240184174,136210397,0,290382095,153614700,136767395,86012476,1000,22342500,0,0,496149223,452097262,44051961,28130546,15921415,-15145030,-110218983,30047778,21985692,-47690562,0,0,0,-22.21,2.20,46.63,적지,2.18,156.35,337.60,0,8.88,1.07,11.58,-80.14,3.43,-23.77,-5364,4077,0,0.53,0.09,0,3.57,12.75,7.65
2014,551000563,233224033,317776530,0,361962559,283660429,78302130,189038004,1000,19000000,0,0,485473138,445494547,39978591,29120605,10857986,16856,-15813610,-21440429,4309765,9083392,107,1882759,0,-3.26,-3.07,흑전,적지,1.22,82.22,191.48,4.04,8.23,0.89,5.50,-8.01,1.98,-2.89,-795,10177,0,0.26,0.10,0,-347.98,29.32,13.00
2013,543708595,220034732,323673864,0,337970494,155751890,182218604,205738102,1000,18000000,0,0,500832754,474104834,26727920,34473642,-7745721,-24102361,-19955830,-29220038,12243850,15086672,110,1832759,0,-3.98,-0.10,적전,적전,0,141.27,164.27,3.16,5.34,0.92,-3.59,-9.24,-1.42,-3.66,-1055,11647,0,0.30,0.13,0,-2.50,0,60.47
2012,547013976,218440703,328573273,0,321015196,191715329,129299866,225998781,1000,17000000,0,0,501337475,457927934,43409541,37475597,5933944,353989,124581,-4610373,-43256998,58745746,184,2879000,0,0.02,-2.54,-49.43,-97.27,0.57,113.94,142.04,3.99,8.66,1.00,2.63,0.06,1.19,0.02,9,13543,487.94,0.34,0.16,8.39,1.03,46.88,18.40
2011,454329510,183481284,270848226,0,228887542,165589918,63297625,225441968,1000,16000000,0,0,514424043,472273637,42150406,30415582,11734824,5592212,4557868,-10245999,-33632208,37294243,218,3195000,0,0.89,11.61,-34.50,-67.08,1.45,110.80,101.53,4.24,8.19,1.18,5.21,2.02,2.70,1.05,285,14436,18.04,0.36,0.16,7.35,5.87,17.98,11.49
2010,414696288,173975801,240720487,0,189469675,142218266,47251409,225226613,1000,15000000,0,0,460900040,411174924,49725116,31808982,17916134,17925462,13847168,-19319095,-8851840,24615493,255,3397255,0,3.00,0,0,0,3.37,122.33,84.12,5.10,10.79,0,0,0,0,0,923,15441,5.42,0.32,0.16,3.68,0,8.48,6.21
2009,281976646,128413939,153562708,0,129206192,101010857,28195335,152770454,1000,14500000,0,0,363845213,320305950,43539263,28454921,15084342,16291458,12010743,38639177,-6941907,-31386257,189,2423059,0,3.30,-16.83,-71.18,1822.95,3.30,127.13,84.58,3.85,11.97,1.25,10.32,8.22,5.18,4.13,828,10966,5.92,0.45,0.20,3.79,7.37,7.56,5.22
