구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,34868729,13179927,21688802,0,20986323,17765251,3221073,13882406,500,15900000,0,0,28762213,27901138,861074,5067400,-4206325,-11412956,-11625465,-7870810,-2362822,7868789,0,0,0,-40.42,-32.80,적지,적지,0,74.19,151.17,0,2.99,0.85,-24.18,-66.83,-12.40,-34.27,-963,877,0,1.71,0.63,0,-17.56,0,0
2017,32967782,9374850,23592932,0,12060275,9518010,2542265,20907507,500,9780000,0,0,42797947,40738470,2059477,5165711,-3106234,-4565015,-4782793,-6708379,3432254,2455008,0,0,0,-11.18,-42.08,적전,적전,0,98.50,57.68,0,4.81,1.16,-13.32,-20.50,-8.44,-13.00,-489,2144,0,1.23,0.60,0,-14.71,0,0
2016,40618252,12615707,28002545,0,14875339,11270165,3605174,25742913,500,9780000,0,0,73896031,65296226,8599805,6016305,2583500,1470967,2078887,7024067,-7620353,-1608589,0,0,0,2.81,12.65,-29.45,-26.90,34.60,111.94,57.78,0,11.64,1.89,10.25,8.24,6.61,5.32,213,2638,46.72,3.76,1.31,22.12,17.45,37.59,19.84
2015,37521971,13122661,24399309,0,12835956,8177787,4658170,24686014,500,9780000,0,0,65600443,56557322,9043121,5381086,3662035,2060083,2843897,3009289,-3143619,213389,110,1069200,0,4.34,-39.01,-28.37,-12.59,21.30,160.47,52.00,1.17,13.79,1.65,16.93,13.15,9.20,7.14,291,2530,32.29,3.71,1.40,17.76,25.52,25.08,15.33
2014,42112227,15537025,26575202,0,23547403,13636796,9910607,18564824,500,9780000,0,0,107552914,96252404,11300510,6187935,5112575,3465435,3253584,8278565,-1873967,-3057675,70,638400,0,3.03,32.30,296.84,121.03,12.69,113.93,126.84,3.24,10.51,2.64,29.98,19.08,12.53,7.98,333,2010,6.49,1.07,0.20,3.78,23.14,4.50,3.09
2013,39475006,12542181,26932824,0,23938004,14341478,9596526,15537002,500,9780000,0,0,81296099,75951064,5345035,4056705,1288330,1654901,1472011,4627488,-1855732,-534100,0,0,0,1.81,54.17,흑전,흑전,3.44,87.45,154.07,0,6.57,2.14,8.83,10.09,3.39,3.87,151,1700,10.76,0.95,0.19,4.68,5.42,17.97,7.23
2012,36581564,12010601,24570963,0,22953318,13998739,8954579,13628246,500,9780000,0,0,52730274,53849915,-1119641,5199450,-6319091,-8024418,-8617495,-8370227,-4482355,12104379,0,0,0,-16.34,-22.36,적지,적지,0,85.80,168.42,0,-2.12,1.41,-35.13,-47.91,-16.90,-23.05,-837,1542,0,0.78,0.22,0,-34.58,0,0
2011,38187686,14209968,23977718,0,15841812,14439834,1401978,22345874,500,9780000,0,0,67918687,64247688,3671000,7527687,-3856688,-4034886,-3627071,-363440,-1235650,-120222,0,0,0,-5.34,-20.21,적지,적지,0,98.41,70.89,0,5.40,1.67,-16.02,-15.06,-9.49,-8.93,-370,2364,0,0.53,0.18,0,-18.08,0,0
2010,43088835,19677260,23411575,0,17279151,15156544,2122607,25809684,500,9780000,0,0,85122461,80737475,4384986,4578877,-193891,-435422,-306354,1696130,-5521488,-2343,0,0,0,-0.36,0,0,0,0,129.83,66.95,0,5.15,0,0,0,0,0,-39,2721,0,0.51,0.16,10.97,0,0,9.63
2009,37078847,16679338,20399510,0,11080318,6819321,4260997,25998529,500,9780000,0,0,77230070,67643957,9586114,4485501,5100613,5626629,4425362,5463624,-2688101,-946510,60,558535,0,5.73,-8.08,-29.27,3.70,72.39,244.59,42.62,2.47,12.41,2.46,23.93,20.76,16.24,14.09,452,2743,5.36,0.88,0.31,4.27,36.58,4.65,3.81
