구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,27944750,14651293,13293457,0,12814245,11429369,1384875,15130506,500,20443188,0,0,19724864,17730404,1994460,6271464,-4277004,-1984469,-1984469,-2600001,2894907,3122399,0,0,0,-21.68,-10.06,-2.16,적지,적지,0,128.19,84.69,0,10.11,0.68,-28.45,-13.20,-14.71,-6.83,-115,915,0,1.68,1.34,0,-22.80,0,0
2010,39242077,10189200,29052877,0,17204718,14770301,2434416,22037359,500,23090245,0,0,15474254,10865500,4608755,4091964,516790,489892,-2185056,-244038,-4140970,4879448,0,0,0,3.34,-14.12,0,0,0,1.46,68.98,78.07,0,29.78,0,0,0,0,0,-102,1109,0,0.63,0.97,0,0,42.74,16.73
2011,41178848,12067621,29111227,0,17098149,14378103,2720046,24080699,500,23090245,0,0,25733558,17144960,8588598,6241904,2346694,2177923,2014964,3228876,-25822,-1120807,0,0,0,9.12,7.83,66.30,354.09,흑전,3.24,83.93,71.00,0,33.38,0.64,10.18,8.74,5.84,5.01,86,1196,7.05,0.51,0.54,6.11,11.20,7.28,6.44
2012,37376216,7500542,29875674,0,12191251,9390849,2800402,25184964,500,23090245,0,0,35018015,26054630,8963384,7593930,1369454,658627,418691,2265,-1910530,-4411238,0,0,0,3.91,1.20,36.08,-41.64,-79.22,2.68,79.87,48.41,0,25.60,0.89,5.56,1.70,3.49,1.07,17,1243,258.78,3.49,2.86,148.41,4.57,77.04,63.65
2013,33288537,17931623,15356913,0,15049727,13990641,1059087,18238809,500,23638191,0,0,26771535,19155741,7615794,12047913,-4432119,-12012383,-12193462,-5235835,3359799,6856714,0,0,0,-16.56,-45.55,-23.55,적전,적전,0,128.17,82.51,0,28.45,0.76,-20.41,-56.16,-12.54,-34.51,-518,911,0,2.33,1.87,0,-24.82,0,0
2014,48844887,5839036,43005851,0,11025578,6545080,4480498,37819309,500,53522468,0,0,18787582,13937185,4850396,10839510,-5989113,-18683618,-18683618,-3057062,-34394433,34257431,0,0,0,-31.88,-99.45,-29.82,적지,적지,0,89.21,29.15,0,25.82,0.46,-21.37,-66.66,-14.58,-45.50,-682,723,0,1.51,1.59,0,-49.91,0,0
2015,47974558,36653416,11321142,0,2975551,2083554,891997,44999007,500,58156940,0,0,9161388,5902715,3258673,4720262,-1461589,1461952,1178478,179548,29180804,-3468798,0,0,0,-15.95,12.86,-51.24,적지,흑전,0,1759.18,6.61,0,35.57,0.19,-3.53,2.85,-3.02,2.43,21,789,126.76,3.30,16.31,102.50,-16.59,0,0
2016,52119332,13189476,38929857,0,2877965,1970098,907867,49241367,500,63587319,0,0,9828639,6882053,2946586,4591175,-1644589,-2343831,-2343831,-3542391,-24868443,7252454,0,0,0,-16.73,-23.85,7.28,적지,적전,0,669.48,5.84,0,29.98,0.20,-3.49,-4.97,-3.29,-4.68,-40,797,0,1.70,8.06,0,-19.90,0,0
2017,68822164,26447989,42374175,0,3120271,2095996,1024275,65701893,500,103587319,0,0,7707135,5336127,2371008,5308289,-2937282,-2696717,-2696717,-1281417,-2905627,19466027,0,0,0,-38.11,-34.99,-21.58,적지,적지,0,1261.83,4.75,0,30.76,0.13,-5.11,-4.69,-4.86,-4.46,-34,648,0,0.83,5.43,0,-28.65,0,0
2018,57570343,23216877,34353466,0,2436861,1445875,990987,55133482,500,103587319,0,0,6445366,4916365,1529001,2952530,-1423529,-10844132,-10844132,-3032397,-517357,-320000,0,0,0,-22.09,-168.25,-16.37,적지,적지,0,1605.73,4.42,0,23.72,0.10,-2.36,-17.95,-2.25,-17.16,-105,546,0,0.75,6.59,0,-12.15,0,0
