구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
1990,1204310,323787,880523,0,3299474,2910457,389017,-2095164,5000,76000,0,0,1422343,1314260,108083,97063,11020,-133915,-133915,-9884,-616432,471832,0,0,0,0.77,-9.42,-1.15,-91.82,적전,0.07,11.12,완전잠식,0,7.60,1.36,완전잠식,완전잠식,1.06,-12.84,-1767,-27641,0,0,1.02,56.19,6.57,348.40,22.49
1991,889773,235672,654101,0,3132072,1565094,1566978,-2242299,5000,76000,0,0,1806970,1636547,170423,105956,64467,-134548,-134548,172157,-47492,-247339,0,0,0,3.57,-7.45,27.04,485.00,적지,0.31,15.06,완전잠식,0,9.43,1.73,완전잠식,완전잠식,6.16,-12.85,-1775,-29582,0,0,0.33,4.27,24.81,47.85,9.14
1992,2506313,349139,2157174,0,5130887,3442659,1688228,-2624574,5000,76000,0,0,2014339,1832615,181724,116462,65262,-373262,-373262,-206112,-1755947,2062127,0,0,0,3.24,-18.53,11.48,1.23,적지,0.15,10.14,완전잠식,0,9.02,1.19,완전잠식,완전잠식,3.84,-21.98,-4924,-34625,0,0,0.27,0,6.54,75.70,16.89
1993,2491759,268313,2223446,0,5843110,4011289,1831821,-3351351,5000,76000,0,0,2046921,2083660,-36739,133688,-170427,-717764,-717764,-272785,-449478,644959,0,0,0,-8.33,-35.07,1.62,적전,적지,0,6.69,완전잠식,0,-1.79,0.82,완전잠식,완전잠식,-6.82,-28.72,-9469,-44213,0,0,0.31,0,-9.98,0,32.23
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
