구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,1274962030,686210621,588751409,0,725401288,430825814,294575474,549560742,5000,85972000,0,0,1086574541,985123335,101451207,51024820,50426387,48506830,90206325,-14497441,-117644292,4366790,0,14710660,16.31,4.64,8.30,19.39,-36.52,373.29,6.64,159.28,132.00,0,9.34,0.93,10.04,17.97,4.33,7.74,1049,6393,0,0,0,0,16.07,3.58,2.00
2010,1495666997,879065625,616601373,0,888919468,606759087,282160381,606747530,5000,85972000,0,0,1270922431,1062071427,208851004,74550000,134301004,113603395,85927257,-48702566,-129446599,195315455,0,9576156,11.15,10.57,6.76,0,0,0,6.25,144.88,146.51,0,16.43,0,0,0,0,0,999,7058,0,0,0,0,0,3.12,2.37
2011,1755476405,1074324541,681151864,0,909908451,494016632,415891819,845567953,5000,97475107,0,0,1286127802,1099778595,186349207,81800545,104548662,93271851,73229853,-127986133,-102514183,252204839,200,19495000,26.55,8.13,5.69,1.20,-22.15,-14.78,5.62,217.47,107.61,0.51,14.49,0.79,14.40,10.08,6.43,4.50,801,8676,49.35,4.56,2.82,31.88,7.35,40.82,29.47
2012,1892522284,1182706763,709815521,0,1005186473,572737714,432448760,887335811,5000,97475107,0,0,1534606239,1310613965,223992274,98206854,125785420,91483870,74029333,448338992,-105440628,-185613388,200,19495000,26.31,8.20,4.82,19.32,20.31,1.09,6.52,206.50,113.28,0.77,14.60,0.84,14.52,8.54,6.90,4.06,760,9106,34.00,2.84,1.64,19.70,9.37,20.66,14.47
2013,1951527223,1117651852,833875371,0,1047301842,754501228,292800614,904225381,5000,97475107,0,0,1983266289,1794612553,188653736,117924525,70729211,21207898,36544880,201500399,-240516048,-46975361,200,19495021,53.79,3.57,1.84,29.24,-43.77,-50.63,5.48,148.13,115.82,0.69,9.51,1.03,7.90,4.08,3.68,1.90,372,9276,77.99,3.13,1.43,24.66,12.79,41.19,19.54
2014,2108950275,1250271101,858679174,0,1108249880,586586957,521662923,1000700394,5000,97475107,0,0,2328613261,2012401818,316211443,126869930,189341513,168769895,132379505,-113482650,-79904954,68456205,250,24368777,18.40,8.13,5.68,17.41,167.70,262.24,14.23,213.14,110.75,0.63,13.58,1.15,19.88,13.90,9.33,6.52,1358,10266,29.30,3.88,1.67,17.97,13.12,22.23,15.43
2015,2808157935,1912706305,895451630,0,1593708068,921441658,672266410,1214449867,5000,97475107,0,0,3039736651,2531358620,508378030,128674819,379703212,343072849,259193264,59851879,-123234727,61340750,400,38990043,15.04,12.49,8.53,30.54,100.54,95.80,25.47,207.58,131.23,0.51,16.72,1.24,34.28,23.40,15.44,10.54,2659,12459,29.37,6.27,2.50,21.82,19.79,21.16,17.12
2016,2980840123,2023911666,956928457,0,1535264520,939910354,595354166,1445575603,5000,97475107,0,0,2946330610,2489732134,456598476,136506067,320092409,317133753,264801088,145284893,-158725486,56121380,680,66283073,25.03,10.86,8.99,-3.07,-15.70,2.16,23.76,215.33,106.20,1.01,15.50,1.02,24.07,19.91,11.06,9.15,2717,14830,24.66,4.52,2.22,17.69,15.35,21.89,16.51
2017,3193402965,2001704930,1191698035,0,2052997808,1207795312,845202496,1140405157,5000,97475107,0,0,2072249142,2097187494,-24938352,183934902,-208873254,-320282339,-235185853,104641674,-215832179,286777605,0,0,0,-10.08,-11.35,-29.67,적전,적전,0,165.73,180.02,0,-1.20,0.67,-16.15,-18.19,-6.77,-7.62,-2413,11699,0,4.06,2.23,0,-8.41,0,0
2018,3755863511,2409543953,1346319558,0,2702957418,1667807801,1035149617,1052906093,5000,97475107,0,0,2786023511,2411539106,374484405,228101885,146382520,79660495,55539464,137662903,-88239387,-134556173,200,19495021,34.09,5.25,1.99,34.44,흑전,흑전,5.68,144.47,256.71,0.63,13.44,0.80,13.35,5.06,4.21,1.60,587,10356,54.37,3.08,1.12,20.77,5.92,24.83,15.21
