구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,174677523,105014858,69662666,0,84891291,50570852,34320439,89786232,500,30915143,0,0,117474508,88831633,28642875,32566866,-3923991,-8846672,-9955200,-18575028,-2907742,31027254,0,0,0,-8.47,9.19,적전,적전,0,207.66,94.55,0,24.38,0.73,-4.28,-10.85,-2.45,-6.22,-332,2676,0,3.89,2.73,0,-4.23,0,0
2017,145421347,80570091,64851256,0,51771865,38817382,12954483,93649482,500,30355332,0,0,107591869,75090421,32501447,32295591,205857,869267,1151421,1776702,-8737793,5825493,0,0,0,1.07,6.23,-84.29,-43.41,0.21,207.56,55.28,0,30.21,0.75,0.24,1.33,0.14,0.80,42,2922,260.15,3.75,3.08,79.54,0.29,1721.49,114.40
2016,140956496,79268862,61687634,0,61935642,46221521,15714121,79020854,500,27835096,0,0,101283309,70183637,31099672,29789566,1310106,1524910,2034746,-8380180,-11829071,21144538,0,0,0,2.01,2.43,-47.28,흑전,1.37,171.50,78.38,0,30.71,0.73,1.69,2.63,0.94,1.46,80,2654,72.80,2.20,1.60,35.18,1.86,149.58,53.06
2015,137926051,90210344,47715707,0,62025969,51142126,10883844,75900082,500,27815096,0,0,98884314,62730128,36154186,33669022,2485164,-4310600,-8527454,44913,-3655978,6228053,0,0,0,-8.62,10.19,67.01,적전,4.24,176.39,81.72,0,36.56,0.75,3.15,-10.80,1.89,-6.47,-294,2538,0,2.66,1.90,0,5.32,81.01,38.55
2014,125691164,86364354,39326809,0,43694756,36667192,7027563,81996408,500,27775096,0,0,89742928,57209923,32533005,31044961,1488044,1213612,1645754,198991,-6133536,1032096,0,0,0,1.83,-1.09,-37.53,13.05,2.31,235.54,53.29,0,36.25,0.73,1.84,2.04,1.21,1.33,58,2830,81.42,1.66,1.45,27.85,2.43,91.37,29.80
2013,120960408,81737201,39223207,0,41294525,34400283,6894242,79665883,500,27775096,0,0,90730510,59339339,31391170,29009104,2382066,816343,1455786,-742552,-10684139,2229410,0,0,0,1.60,14.38,흑전,흑전,2.74,237.61,51.83,0,34.60,0.77,3.15,1.92,2.03,1.24,48,2753,128.08,2.24,1.87,36.02,5.94,74.31,30.66
2012,113823830,74649027,39174803,0,42052158,34165859,7886299,71771672,500,27255096,0,0,79322908,57533165,21789743,29130540,-7340797,-9579544,-8987911,-5740489,-4125352,23778261,0,0,0,-11.33,-17.58,적지,적지,0,218.49,58.59,0,27.47,0.74,-11.48,-14.05,-6.86,-8.40,-370,2575,0,3.09,2.47,0,-10.26,0,0
2011,100164920,62055412,38109507,0,44006308,36463788,7542521,56158611,500,23911143,0,0,96247357,75497899,20749458,23970715,-3221256,-4701180,-5051526,-1420769,-4002508,7393923,0,0,0,-5.25,19.16,적전,적전,0,170.18,78.36,0,21.56,0.94,-6.05,-9.49,-3.13,-4.91,-225,2289,0,3.57,1.97,0,-5.34,0,0
2010,105547327,67371615,38175712,0,55199681,43746364,11453317,50347646,500,22896781,0,0,80769569,55671682,25097887,21579073,3518814,826321,745640,-2325733,6364533,-4432769,0,0,0,0.92,0,0,0,1.91,154.01,109.64,0,31.07,0,0,0,0,0,25,2290,272.56,3.01,1.78,79.83,0,51.22,37.63
2009,88301886,55360053,32941834,0,42874179,34644774,8229405,45427707,500,19017874,0,0,61121016,44288107,16832909,14704473,2128436,1069020,1137731,-6686565,-14120969,22207330,0,0,0,1.86,3.03,63.15,흑전,1.36,159.79,94.38,0,27.54,0.75,5.94,3.18,2.62,1.40,16,1761,347.03,3.07,1.60,80.58,5.45,57.96,40.31
