구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,75073718,11617414,63456305,0,37891863,37613822,278041,37181855,500,36083249,0,0,67512063,61697594,5814469,3377945,2436524,954740,1474315,9888686,-18620000,-295000,0,0,0,2.18,43.18,흑전,흑전,1.87,30.89,101.91,0,8.61,0.92,6.92,4.19,3.33,2.02,41,1030,31.21,1.24,0.68,5.11,7.57,28.55,6.99
2017,71156847,20989223,50167624,0,37938133,37140517,797616,33218714,500,34091218,0,0,47151571,48049822,-898250,2709946,-3608196,-7161768,-7132506,2733593,2249876,5485547,0,0,0,-15.13,35.73,적지,적지,0,56.51,114.21,0,-1.91,0.66,-12.58,-24.87,-5.08,-10.05,-336,974,0,1.16,0.51,17.29,-7.22,0,11.42
2016,70776702,9171238,61605464,0,46640302,45842686,797616,24136400,500,17091218,0,0,34738711,41294449,-6555738,3048764,-9604502,-12997760,-12927061,-430701,-9980498,5583252,0,0,0,-37.21,-19.82,적지,적지,0,20.01,193.24,0,-18.87,0.47,-34.23,-46.07,-12.93,-17.41,-758,1412,0,2.20,1.52,0,-15.84,0,83.84
2015,77736603,10836821,66899782,0,45750715,41619766,4130949,31985888,500,14545394,0,0,43325353,45895723,-2570369,3140238,-5710607,-8083815,-8083815,6887260,-135847,-4833333,0,0,0,-18.66,-13.86,적전,적지,0,26.04,143.03,0,-5.93,0.51,-15.99,-22.63,-6.77,-9.58,-556,2199,0,1.91,1.41,15.97,-7.83,0,15.29
2014,91005892,13386138,77619754,0,51548031,44083749,7464282,39457861,500,14200000,0,0,50296208,47113126,3183082,3093864,89218,-1292501,-5079984,8232073,-14932863,3600000,0,0,0,-10.10,-0.32,흑전,적지,0.05,30.37,130.64,0,6.33,0.55,0.21,-12.10,0.10,-5.58,-358,2779,0,0.72,0.56,3.76,0.44,775.96,5.46
2013,90984078,11910177,79073901,0,46461563,40561563,5900000,44522515,500,14200000,0,0,50456890,54383912,-3927022,4513589,-8440612,-9492072,-9933394,5852942,-19689385,17610202,0,0,0,-19.69,-24.33,적전,적전,0,29.36,104.36,0,-7.78,0.55,-19.04,-22.40,-9.28,-10.93,-720,3135,0,0.70,0.60,3.92,-11.39,0,7.14
2012,90851086,13228115,77622971,0,46700757,46700757,0,44150329,500,11672594,0,0,66679566,55728745,10950821,3666511,7284310,7180811,6453717,20740557,-16693127,-3008376,0,0,0,9.68,1.81,-27.85,19.49,3.37,28.33,105.78,0,16.42,0.75,21.78,19.30,8.23,7.29,604,3782,0,0,0,0,8.97,4.44,1.39
2011,86182392,9097828,77084564,0,63448205,53099574,10348631,22734187,500,7382554,0,0,65494157,52159172,13334985,3238591,10096394,5589404,5400953,20525731,-11978329,-6946657,0,0,0,8.25,12.12,3.22,159.28,2.42,17.13,279.09,0,20.36,0.72,50.40,26.96,11.17,5.97,620,2608,0,0,0,0,13.57,4.83,1.94
2010,94615703,12306818,82308885,0,77282469,49568203,27714266,17333234,500,7382554,0,0,58413760,45379844,13033916,3252344,9781573,4571610,2083030,28946923,-8491957,-20456780,0,0,0,3.57,0,0,0,2.07,24.83,445.86,0,22.31,0,0,0,0,0,282,2348,0,0,0,0,0,5.99,2.44
2009,76360329,9482741,66877587,0,60960152,36073364,24886787,15400177,500,7382554,0,0,32679089,30492054,2187034,2226491,-39456,-1508774,2246566,7393080,-11026884,3632521,0,0,0,6.87,-8.05,적지,흑전,0,26.29,395.84,0,6.69,0.60,-0.28,15.74,-0.07,4.10,304,2086,0,0,0,0,0.12,0,6.70
