구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,28019794,19000487,9019307,0,16658860,10678599,5980262,11360933,5000,240000,0,0,58194637,46817518,11377119,5298732,6078387,5513223,4988514,3783747,-1904843,778576,167,400000,8.02,10.44,8.57,44.98,33.33,흑전,8.50,177.93,146.63,0,19.55,2.28,68.75,56.43,23.80,19.53,20785,47337,0,0,0,0,34.50,1.03,0.91
2010,38120845,24757816,13363029,0,18345752,12646552,5699200,19775093,500,2400000,0,0,88933657,68392508,20541149,5424097,15117052,11164006,8929402,11105355,-9182443,-1371310,100,240000,2.69,17.00,10.04,0,0,0,28.96,195.77,92.77,0,23.10,0,0,0,0,0,3721,8240,0,0,0,0,0,0.04,0.04
2011,72665867,58305223,14360644,0,23863715,23103715,760000,48802151,500,6585681,0,0,72028112,56721990,15306122,4959393,10346728,8579084,6744700,-28604534,-20584,28513882,0,0,0,14.36,9.36,-19.01,-31.56,-24.47,14.23,252.36,48.90,0,21.25,1.30,30.18,19.67,18.68,12.18,1335,7642,5.89,1.03,0.55,5.29,21.29,5.83,5.43
2012,80853240,62714666,18138574,0,24991876,24717914,273962,55861364,500,16464195,0,0,61844492,49926568,11917924,6457712,5460212,5957843,4839725,9989297,-9725099,3933765,25,195000,4.03,8.83,7.83,-14.14,-47.23,-28.24,8.43,253.72,44.74,0.77,19.27,0.81,10.43,9.25,7.11,6.31,294,3393,10.99,0.95,0.86,9.05,7.83,9.83,8.26
2013,80473223,62985869,17487354,0,19454721,19244721,210000,61018502,500,16464195,0,0,72437425,58206059,14231366,8052077,6179289,6441703,5352390,-442441,6508025,-7357142,25,411600,7.69,8.53,7.39,17.13,13.17,10.59,18.74,327.29,31.88,0.60,19.65,0.90,10.57,9.16,7.66,6.64,325,3706,12.75,1.12,0.94,10.60,8.67,11.26,9.58
2014,75306766,56670393,18636373,0,14277755,14067755,210000,61029011,500,16464195,0,0,55439570,47006586,8432984,6579046,1853938,2700742,2314942,5621659,-818667,-2339768,15,240225,10.38,3.34,4.18,-23.47,-70.00,-56.75,6.35,402.84,23.40,0.65,15.21,0.71,3.04,3.79,2.38,2.97,141,3822,16.43,0.60,0.69,10.71,2.57,20.51,12.31
2015,69165652,50625995,18539657,0,7157914,6437914,720000,62007738,500,16464195,0,0,51026639,42425571,8601068,9101600,-500532,1504609,1289776,11118308,-4693221,-8811294,25,399701,30.99,-0.98,2.53,-7.96,적전,-44.28,0,786.37,11.54,0.80,16.86,0.71,-0.81,2.10,-0.69,1.79,78,3886,39.83,0.80,1.01,19.68,-0.76,0,62.61
2016,97948338,59082134,38866204,0,22501261,17906265,4594996,75447077,500,29027070,0,0,47400350,41624509,5775841,5503983,271858,2282686,1853863,7451155,-21849302,26236879,0,0,0,0.57,3.91,-7.11,흑전,43.74,1.73,329.95,29.82,0,12.19,0.57,0.40,2.70,0.33,2.22,74,2832,54.39,1.42,2.13,32.07,0.43,428.16,74.53
2017,120568042,71797559,48770483,0,46857327,43613158,3244169,73710715,500,34251694,0,0,43852578,38866840,4985738,8494438,-3508699,-19596484,-15916306,-3667938,-50991662,36161691,0,0,0,-8.00,-36.30,-7.48,적전,적전,0,164.62,63.57,0,11.37,0.40,-4.70,-21.34,-3.21,-14.57,-510,2413,0,1.00,1.70,0,-4.88,0,0
2018,138593366,66582845,72010521,0,43666032,41512872,2153160,94927334,500,43981834,0,0,35517672,32646736,2870936,12354826,-9483890,-4336053,-5932399,-4285811,-18902541,26595097,0,0,0,-26.70,-16.70,-19.01,적지,적지,0,160.39,46.00,0,8.08,0.27,-11.25,-7.04,-7.32,-4.58,-135,2408,0,1.21,3.60,0,-19.71,0,0
