구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2010,4113570703,0,0,0,3811088961,0,0,302481742,5,0,0,0,2081040592,0,2081040592,2091567663,-10527071,-11252230,-3570303,-84551114,-10544328,29336066,0,0,0,-0.51,-0.17,56.85,적지,적전,0,0,1259.94,0,64.52,0.71,-4.25,-1.44,-0.36,-0.12,-102,6588,0,1.64,0.18,30.96,0,0,0
2011,5244988326,0,0,0,4899474359,0,0,345513966,5,0,0,0,3603636233,0,3603636233,3574284855,29351379,27846079,27642031,-24460399,572909,38961842,0,0,0,0.81,0.77,0,0,0,0,0,1418.02,0,62.00,0,0,0,0,0,567,7470,18.07,1.37,0.14,9.77,0,0,0
2012,6398013002,0,0,0,6002162704,0,0,395850297,5,0,0,0,4292435775,0,4292435775,4240600544,51835231,55751312,40791242,-71116642,194971347,-75219930,0,0,0,1.21,0.95,17.56,76.60,47.57,0,0,1516.27,0,58.08,0.74,13.98,11.00,0.89,0.70,837,8503,8.54,0.84,0.08,5.43,0,0,0
2013,7886910624,0,0,0,7407452215,0,0,479458409,5,0,0,0,4798632842,0,4798632842,4766490625,32142217,38395816,32284213,563278615,-684028543,89481460,0,0,0,0.67,0.67,11.90,-37.99,-20.86,0,0,1544.96,0,59.18,0.67,7.34,7.38,0.45,0.45,662,9837,8.74,0.59,0.06,5.11,0,0,0
2013,8998836735,0,0,0,8452154049,0,0,546682687,5,0,0,0,3825002812,0,3825002812,3871834401,-46831590,-48683957,-41686822,792760054,-985779074,155585309,0,0,0,-1.22,-1.09,-22.05,적전,적전,0,0,1546.08,0,56.65,0.45,-9.13,-8.12,-0.55,-0.49,-701,6025,0,0.76,0.07,0,0,0,0
2014,10331616835,0,0,0,9736575766,0,0,595041069,5,0,0,0,5329169849,0,5329169849,5301433981,27735868,26821664,12859169,917599315,-846254621,0,0,0,0,0.52,0.24,36.90,흑전,흑전,0,0,1636.29,0,58.08,0.55,4.86,2.25,0.29,0.13,142,6558,32.42,0.70,0.08,10.95,0,0,0
2015,11803377681,0,0,0,10942467553,0,0,860910129,5,0,0,0,5747085152,0,5747085152,5627955142,119130010,117056560,95766792,331594136,-344241333,-30000000,70,6351724,6.63,2.07,1.67,5.95,329.52,644.74,0,0,1271.03,0.90,58.14,0.52,16.36,13.16,1.08,0.87,1055,9488,7.39,0.82,0.12,5.82,0,0,0
2016,13283348171,0,0,0,12398858102,0,0,884490069,5,0,0,0,6193095272,0,6193095272,6057680498,135414775,134056918,111627788,516108342,-574753117,81124936,100,9073892,8.13,2.19,1.80,8.90,13.67,16.56,0,0,1401.81,1.38,59.32,0.49,15.52,12.79,1.08,0.89,1230,9748,5.88,0.74,0.11,4.82,0,0,0
2017,14890553859,0,0,0,13706244084,0,0,1184309775,5000,0,0,0,6931826853,0,6931826853,6734287739,197539114,193901441,147641936,938625011,-1064191859,175241694,150,17510837,11.86,2.85,2.13,6.87,45.88,32.26,0,0,1157.32,1.84,58.56,0.49,19.10,14.27,1.40,1.05,1553,10145,5.24,0.80,0.11,4.42,0,0,0
2018,16733867311,0,0,0,15318315284,0,0,1415552026,5000,0,0,0,7423793272,0,7423793272,7313263614,110529658,113101930,81759590,710737079,-1222316899,515648153,130,15176059,18.56,1.49,1.10,6.01,-44.05,-44.62,0,0,1082.14,2.20,58.50,0.47,8.50,6.29,0.70,0.52,700,12126,8.44,0.49,0.09,6.43,0,0,0
