구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,117137943,45658515,71479428,0,43073332,25658513,17414820,74064611,5000,10176015,0,0,61170157,48436782,12733375,11696298,1037077,427567,427567,5515511,-15920076,8027460,0,0,0,1.70,0.70,41.54,흑전,흑전,2.67,177.95,58.16,0,20.82,0.61,1.61,0.67,1.03,0.43,42,7626,169.01,0.94,1.18,22.90,1.69,76.30,21.02
2010,142815064,52817585,89997479,0,70752960,27028517,43724443,72062104,5000,10176015,0,0,52749793,46242917,6506876,10977929,-4471053,-4317073,-3723773,3577569,-16511785,21424456,0,0,0,-8.48,-7.06,0,0,0,0,195.41,98.18,0,12.34,0,0,0,0,0,-366,7429,0,0.80,1.15,0,0,0,0
2011,134232856,46956877,87275979,0,64544997,34109746,30435250,69687859,5000,10176015,0,0,47340198,38672326,8667873,8153616,514256,-3057668,-2975756,-7373047,-6360511,2770320,0,0,0,1.09,-6.29,-10.26,흑전,적지,0.16,137.66,92.62,0,18.31,0.34,0.73,-4.20,0.37,-2.15,-292,7196,0,0.48,0.74,0,0.56,122.78,19.21
2012,128776964,43268481,85508483,0,67389748,39087432,28302316,61387217,5000,10176015,0,0,41006171,38533460,2472711,6758083,-4285372,-7729422,-7729115,-4781033,5042658,-313543,0,0,0,-10.45,-18.85,-13.38,적전,적지,0,110.70,109.78,0,6.03,0.31,-6.54,-11.79,-3.26,-5.88,-760,6380,0,0.60,0.95,0,-4.61,0,0
2013,132765608,48553819,84211788,0,71903546,43710027,28193519,60862062,5000,10176015,0,0,56812027,50566175,6245853,6020516,225337,-974852,-906629,3620787,-1410689,-403272,0,0,0,0.40,-1.60,38.55,흑전,적지,0.09,111.08,118.14,0,10.99,0.43,0.37,-1.48,0.17,-0.69,-89,6329,0,0.55,0.63,19.34,0.23,304.90,23.11
2014,134649596,50750719,83898877,0,70328209,50277537,20050672,64321386,5000,10636015,0,0,40280902,33862204,6418698,6028686,390012,1797739,1647679,1188649,-2940050,642444,0,0,0,0.97,4.09,-29.10,73.08,흑전,0.17,100.94,109.34,0,15.93,0.30,0.62,2.63,0.29,1.23,158,6380,29.03,0.72,1.19,11.64,0.39,209.14,28.60
2015,164132050,79363871,84768179,0,85410529,69500926,15909603,78721521,5000,13468015,0,0,60515628,50528341,9987288,7920844,2066444,333647,1168369,11711419,-2635138,3243859,0,0,0,3.41,1.93,50.23,429.84,-29.09,1.16,114.19,108.50,0,16.50,0.41,2.89,1.63,1.38,0.78,101,6108,149.30,2.47,2.88,53.45,7.99,103.67,51.48
2016,169249296,81925120,87324175,0,70589425,52258141,18331284,98659870,5000,13928015,0,0,178932324,150015056,28917267,10130000,18787267,17986257,17923978,24070937,-22555534,3813797,0,0,0,10.50,10.02,195.68,809.16,1434.10,18.25,156.77,71.55,0,16.16,1.07,21.18,20.21,11.27,10.75,1319,7338,10.31,1.85,1.03,8.75,21.40,10.08,8.61
2017,152420284,67548912,84871372,0,37757071,24691070,13066001,114663213,5000,14116015,0,0,180853581,149291338,31562244,13446780,18115463,16108543,16175309,-7853716,11304381,-21035649,0,0,0,10.02,8.94,1.07,-3.58,-9.76,13.23,273.58,32.93,0,17.45,1.12,16.98,15.17,11.26,10.06,1149,8374,9.92,1.36,0.89,8.15,17.68,9.24,7.73
2018,227122919,147339220,79783699,0,118293733,110955730,7338003,108829186,5000,14116015,0,0,261298876,215928599,45370277,15336444,30033834,21107284,21660861,52354402,-55370085,-5748058,0,0,0,11.49,8.29,44.48,65.79,33.91,95.18,132.79,108.70,0,17.36,1.38,26.88,19.38,15.83,11.41,1534,8173,5.21,0.98,0.43,4.48,22.64,3.76,3.36
