구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,12307406,8622367,3685038,0,10314017,10016308,297709,1993389,500,2500000,0,0,25791625,21419785,4371840,3161891,1209949,552469,702595,-797050,-3705190,4903035,0,0,0,4.69,2.72,0,0,0,10.83,86.08,517.41,0,16.95,0,0,0,0,0,2872,797,0,0,0,0,0,2.84,2.80
2010,42774376,25850347,16924029,0,35040369,28298345,6742024,7734007,500,3300000,0,0,71892321,64883697,7008624,6487830,520794,-315547,-121765,-888443,-12079826,16012223,0,0,0,0.72,-0.17,178.74,-56.96,적전,0.59,91.35,453.07,0,9.75,2.61,10.71,-2.50,1.89,-0.44,-43,2344,0,0,0,0,1.90,21.62,5.56
2011,61541025,36120662,25420363,0,51685733,42535657,9150076,9855292,500,4100000,0,0,149341436,143554554,5786882,5958100,-171218,-2163406,-1382960,5067535,-13050461,5548254,0,0,0,-0.11,-0.93,107.73,적전,적지,0,84.92,524.45,0,3.87,2.86,-1.95,-15.73,-0.33,-2.65,-435,2664,0,0,0,0,-0.52,0,5.45
2012,57465144,31603197,25861947,0,53350258,41184775,12165482,4114886,500,2700000,0,0,126357940,118929704,7428236,7667777,-239541,36826,99526,2310253,-5592926,687078,0,0,0,-0.19,0.08,0,0,0,0,76.74,1296.52,0,5.88,0,0,0,0,0,26,1176,0,0,0,0,0,0,8.92
2013,101811562,67250740,34560821,0,87579231,72271712,15307520,14232330,500,3900000,0,0,150846215,128386023,22460192,14376648,8083545,5326978,4336920,-4497151,-10243397,19137048,0,0,0,5.36,2.88,19.38,흑전,4257.59,2.38,93.05,615.35,0,14.89,1.89,88.12,47.28,10.15,5.45,1080,3471,0,0,0,0,18.83,4.45,2.80
2014,109067855,64008882,45058973,0,89387319,74808955,14578363,19680537,500,3900000,0,0,210838381,183583322,27255059,17919036,9336023,6128256,5834750,11806525,-16460995,12384554,0,0,0,4.43,2.77,39.77,15.49,34.54,2.82,85.56,454.19,0,12.93,2.00,55.06,34.41,8.85,5.53,1423,4800,0,0,0,0,16.70,4.35,2.85
2015,107575019,60370162,47204857,0,59282113,42427598,16854515,48292906,500,6283333,0,0,205426462,177496116,27930346,16492782,11437564,3687430,3023722,8556164,-8346249,-2318534,0,0,0,5.57,1.47,-2.57,22.51,-48.18,4.95,142.29,122.76,0,13.60,1.90,33.65,8.90,10.56,2.79,543,7686,14.26,1.01,0.21,5.02,15.02,6.01,4.04
2016,219618422,130293181,89325241,0,172719556,155998088,16721468,46898866,500,7199997,0,0,87122369,73428859,13693510,7588783,6104727,4074697,-7387891,-18745580,-28243694,40288486,0,0,0,7.01,-8.48,-57.59,-46.63,적전,2.96,83.52,368.28,0,15.72,0.53,12.83,-15.52,3.73,-4.52,-1098,6648,0,1.37,0.75,0,7.99,26.90,12.01
2017,150391939,77737440,72654499,0,108949575,100324625,8624950,41442364,500,10236407,0,0,122257345,102942141,19315204,11371282,7943922,1675523,-22277313,6297998,-2392987,-1093471,0,0,0,6.50,-18.22,40.33,30.13,적지,1.95,77.49,262.89,0,15.80,0.66,17.98,-50.43,4.29,-12.04,-2259,4227,0,1.27,0.43,0,10.37,13.56,6.14
2018,103303838,35962173,67341666,0,75566463,67740228,7826236,27737375,500,11513868,0,0,65851189,55152244,10698944,10343981,354964,-2095302,-15415265,12683292,-1682804,-15260458,0,0,0,0.54,-23.41,-46.14,-95.53,적지,0.07,53.09,272.44,0,16.25,0.52,1.03,-44.57,0.28,-12.15,-1437,2571,0,0.87,0.37,0,0.39,187.78,8.65
