구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,479036647,222524076,256512571,0,54573969,45234334,9339635,424462679,5000,657100,0,0,97226239,73752133,23474106,20683106,2790999,125758782,91016896,18163728,-4089915,-788282,0,0,0,93.61,0.97,2.49,534.67,220.93,491.94,12.86,0,24.14,0.23,0.74,24.01,0.66,21.66,0,0,0,0,0,0,1.06,0.00,0.00
2006,361348221,119963550,241384671,0,27759181,17635399,10123782,333589040,5000,657100,0,0,96287490,74036788,22250702,19527596,2723106,20034124,14340752,-7585859,18075223,-12403433,0,0,0,14.89,2.48,-25.17,18.52,337.60,680.24,8.32,0,23.11,0.27,0.82,4.31,0.75,3.97,0,0,0,0,0,0,0.88,0.00,0.00
2005,361164965,110492874,250672091,0,29735461,19091299,10644163,331429503,5000,657100,0,0,93952885,72765122,21187763,17548605,3639158,16761251,12100248,2934928,4663650,-739844,0,0,0,12.88,-0.37,9.38,-23.71,2711.74,578.76,8.97,0,22.55,0.26,1.12,3.71,1.02,3.39,0,0,0,0,0,0,1.19,0.00,0.00
2004,352504969,95093894,257411075,0,32435870,22517030,9918840,320069099,5000,657100,0,0,94304273,73462037,20842236,17515095,3327141,22811315,15861658,-967364,-7857566,-149174,0,0,0,16.82,-3.41,-21.69,54.76,78.90,422.32,10.13,0,22.10,0.27,1.07,5.08,0.95,4.54,0,0,0,0,0,0,1.04,0.00,0.00
