구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1628840,1185563,443277,0,22247717,21435405,812312,-20618877,500,7564704,0,0,21875976,17024304,4851671,10178323,-5326652,-8870055,-9382014,1922994,1505002,-3498140,0,0,0,-42.89,-8.71,적지,적지,0,5.53,완전잠식,0,22.18,3.04,완전잠식,완전잠식,-73.97,-130.28,-1240,-2726,0,0,0.07,0,0,0,0
2016,12773866,11213824,1560042,0,25619857,22112821,3507036,-12845991,500,7564704,0,0,23962424,16527488,7434936,19258039,-11823103,-20887362,-24826817,-2648902,5131203,-2734417,0,0,0,-103.61,-30.95,적전,적전,0,50.71,완전잠식,0,31.03,0.81,-298.32,-626.43,-40.04,-84.07,-3287,-1715,0,0,0.25,0,-73.66,0,0
2015,46287194,20029321,26257872,0,25514696,18032256,7482440,20772497,500,7564704,0,0,34705107,22606016,12099091,11067568,1031523,1641442,1719616,3876907,-5627582,2395856,0,0,0,4.95,17.73,-8.31,-9.26,1.31,111.07,122.83,0,34.86,0.81,5.19,8.65,2.41,4.01,227,2746,6.16,0.51,0.31,1.80,3.10,25.82,5.14
2014,39489082,17980783,21508299,0,20489870,13940374,6549497,18999212,500,7564704,0,0,29477674,18285398,11192276,10067253,1125023,1875290,1895103,284073,-1531463,1198082,0,0,0,6.43,9.23,367.37,168.14,1.41,128.98,107.85,0,37.97,0.75,6.34,10.68,2.88,4.85,254,2512,7.45,0.75,0.48,2.65,3.60,25.34,6.26
2013,38654649,15971999,22682650,0,22151799,16069157,6082642,16502849,500,7338254,0,0,26986863,17857379,9129483,8888768,240715,139124,706765,-2103959,-3075606,5173173,0,0,0,2.62,8.68,43.66,-13.75,0.29,99.40,134.23,0,33.83,0.77,1.68,4.92,0.68,2.00,102,2249,0,0,0,0,4.50,60.24,5.08
2012,31866164,11081106,20785058,0,19630413,13527834,6102578,12235752,500,6588254,0,0,24832389,15668513,9163876,8996317,167559,-296379,819400,1912500,-4745562,2721297,0,0,0,3.30,12.39,흑전,흑전,0.23,81.91,160.43,0,36.90,0.87,1.41,6.91,0.58,2.86,124,1857,0,0,0,0,-2.04,75.39,10.07
2011,25503010,9492921,16010090,0,14026134,8959143,5066992,11476876,500,6588254,0,0,22095570,14311369,7784200,8626030,-841830,-1482720,-668381,-838504,-4363731,5214225,0,0,0,-3.02,9.34,적지,적지,0,105.96,122.21,0,35.23,0.96,-8.02,-6.37,-3.67,-2.91,-183,1742,0,0,0,0,-2.01,0,0
2010,20357261,8180538,12176724,0,10843445,6889710,3953735,9513816,500,3024000,0,0,20208316,12834685,7373631,8142605,-768974,-602095,-174321,-1514839,-279485,1575588,0,0,0,-0.86,26.14,적전,적지,0,118.74,113.98,0,36.49,1.05,-8.02,-1.82,-3.98,-0.90,-58,3146,0,0,0,0,-1.39,0,0
2009,18265103,6731402,11533701,0,8603437,4523068,4080368,9661667,500,3024000,0,0,16020722,8941591,7079132,6769447,309685,-552823,-75542,278850,-1356508,335881,0,120960,0,-0.47,-4.94,-85.78,적전,1.04,148.82,89.05,0,44.19,0.89,3.15,-0.77,1.73,-0.42,-25,3195,0,0,0,0,0.29,18.85,7.63
