구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12643378,11628118,1015261,0,7412540,2138351,5274189,5230839,1000,50000,0,0,18453857,0,18453857,15101817,3352041,3377342,2649790,2867941,-3198590,4900000,0,0,0,18.16,14.36,0,0,0,0,543.79,141.71,0,100.00,0,0,0,0,0,52765,87181,0,0,0,0,0,0.00,0.00
2014,16530934,15352508,1178425,0,8943637,2999151,5944486,7587297,200,8622933,0,0,26864223,0,26864223,23353835,3510389,3256951,2339378,1777730,1920130,155418,0,0,0,13.07,8.71,45.58,4.72,-11.71,0,511.90,117.88,0,100.00,1.84,54.77,36.50,24.06,16.04,1316,4054,1.52,0.49,0.14,1.30,232.69,3.15,2.82
2015,25457362,23377884,2079477,0,2973337,1322579,1650759,22484024,100,26195036,0,0,20271602,0,20271602,20908946,-637344,-8981461,-8584372,-2882976,1152594,867490,0,0,0,-3.14,-42.35,-24.54,적전,적전,0,1767.60,13.22,0,100.00,0.97,-4.24,-57.09,-3.04,-40.89,-370,849,0,2.86,2.70,0,-21.28,0,0
2016,20238153,17530578,2707576,0,3240326,2616881,623445,16997827,100,27195036,0,0,20266910,0,20266910,24321633,-4054722,-7047189,-6724355,-4996139,3485064,-319232,0,0,0,-20.01,-33.18,-0.02,적지,적지,0,669.90,19.06,0,100.00,0.89,-20.54,-34.06,-17.75,-29.43,-244,618,0,4.53,3.76,0,-99.93,0,0
2017,17769478,14546419,3223059,0,4312824,3015201,1297623,13456654,100,41111024,0,0,18892219,0,18892219,28893075,-10000856,-11177173,-12243001,-11159111,5096760,8792500,0,0,0,-52.94,-64.80,-6.78,적지,적지,0,482.44,32.05,0,100.00,0.99,-65.68,-80.40,-52.63,-64.42,-348,324,0,6.34,3.81,0,-322.31,0,0
2018,24782754,18125643,6657111,0,17797725,17562249,235475,6985029,100,45435833,0,0,15092291,0,15092291,26077981,-10985689,-14545339,-14322231,-12873033,-6779447,21844999,0,0,0,-72.79,-94.90,-20.11,적지,적지,0,103.21,254.80,0,100.00,0.71,-107.48,-140.13,-51.63,-67.32,-325,151,0,6.65,2.93,0,-447.48,0,0
