구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,263129231,183130167,79999064,0,69263289,55113088,14150201,193865942,500,7860000,0,0,391106836,357006439,34100396,29977699,4122697,7008705,5034266,-18084017,-51381035,697751,300,2298000,0,1.29,-7.91,-71.33,-6.66,40.44,332.28,35.73,3.24,8.72,1.48,2.14,2.61,1.56,1.90,622,24814,14.88,0.37,0.19,5.27,3.20,17.88,5.65
2017,266218723,190474756,75743967,0,74130828,60908892,13221935,192087896,500,7860000,0,0,424716584,384247088,40469496,26087459,14382037,8833593,5393346,24845032,7512668,2488985,300,2298000,0,1.27,-3.60,-10.13,-64.39,171.54,312.72,38.59,2.44,9.53,1.61,7.51,2.82,5.45,2.05,666,24607,18.46,0.50,0.23,6.48,9.71,6.78,4.05
2016,261081778,181255780,79825998,0,70178351,60296980,9881371,190903427,500,7860000,0,0,440562193,397672948,42889245,26885922,16003323,18942953,15144661,15515503,-33465944,-119135,300,2298000,0,3.44,-5.07,-12.88,-13.87,155.75,300.61,36.76,2.29,9.74,1.70,8.64,8.18,6.19,5.85,1971,24475,6.65,0.54,0.23,4.00,12.52,6.48,3.95
2015,256366231,166390440,89975791,0,76943111,69132566,7810545,179423120,500,7860000,0,0,464070303,417645339,46424964,28056714,18368250,21551373,17582934,26540091,2936547,-3332886,300,2298000,0,3.79,-2.79,47.46,66.99,258.54,240.68,42.88,2.12,10.00,1.90,10.74,10.29,7.52,7.20,2249,22967,6.29,0.62,0.24,3.91,15.29,6.11,3.86
2014,232231371,150312993,81918378,0,69745949,64198873,5547076,162485422,500,7860000,0,0,477372601,435462153,41910447,29453841,12456607,17452737,10529419,25042872,-22353292,-5225160,300,2298000,0,2.21,-19.87,-60.47,-61.16,80.84,234.14,42.92,2.76,8.78,1.96,7.86,6.65,5.12,4.33,1340,20949,8.10,0.52,0.18,4.24,7.82,6.85,3.87
2013,254177953,176174820,78003133,0,99862173,95853826,4008347,154315780,500,7860000,0,0,595763086,532664591,63098495,31589440,31509055,35803540,27109931,30510222,-13729753,2905094,300,2298000,0,4.55,7.87,17.41,125.00,181.02,183.80,64.71,1.61,10.59,2.54,22.39,19.27,13.43,11.56,3449,19910,5.39,0.93,0.25,4.16,26.12,4.64,3.70
2012,215052019,148682951,66369068,0,87933925,84639921,3294004,127118094,500,7860000,0,0,552322736,487694140,64628596,37791254,26837342,20681846,12049066,16822881,-25403549,-1955822,300,2298000,0,2.18,16.38,17.28,-47.99,48.09,175.67,69.17,2.00,11.70,2.32,21.00,9.43,11.28,5.07,1717,16891,8.74,0.89,0.21,4.94,19.82,4.39,3.17
2011,260582071,178703605,81878466,0,132158487,129282936,2875550,128423584,500,7860000,0,0,474566687,429836570,44730116,21847437,22882679,28156129,23165048,48604768,-17048747,-2469628,300,2298000,0,4.88,8.92,16.12,87.50,87.60,138.23,102.91,3.57,9.43,2.27,20.86,21.12,10.93,11.07,2947,14611,2.85,0.57,0.14,2.27,24.00,3.57,2.84
2010,158008271,107673378,50334893,0,67047647,65873247,1174401,90960624,500,7860000,0,0,435720693,387770286,47950407,28244098,19706309,15350440,12354423,-1335428,-11678707,3602000,300,2298000,0,2.84,0,0,0,61.79,163.46,73.71,2.75,11.00,0,0,0,0,0,1572,11849,6.93,0.92,0.20,4.91,0,4.35,3.46
2009,145206124,96948203,48257921,0,56834648,54485179,2349469,88371476,500,7860000,0,0,356164338,311806558,44357780,17396520,26961260,14108104,11776172,13073285,-13716336,-2338000,300,2298000,0,3.31,27.17,53.83,57.20,48.16,177.93,64.31,3.26,12.45,2.57,31.74,13.86,19.44,8.49,1498,11520,6.15,0.80,0.20,4.30,35.23,2.69,2.26
