구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,342788652,257805627,84983025,0,53869873,48294037,5575836,288918779,500,21812848,0,0,262239513,198970949,63268564,22036330,41232234,58815494,44441081,57967715,-46641876,276058,50,541735,1.22,15.72,16.95,-30.98,-61.67,-46.54,458.12,533.82,18.65,0.14,24.13,0.77,15.36,16.56,12.08,13.03,2037,13360,16.93,2.58,2.87,15.41,16.71,19.16,17.31
2010,375988304,247853722,128134582,0,51047946,39573558,11474388,324940358,500,22896317,0,0,215938676,199683853,16254823,16999123,-744300,1281806,780793,-20614462,-1052977,4705844,15,339656,43.50,-0.34,0.36,0,0,0,0,626.31,15.71,0.06,7.53,0,0,0,0,0,34,14431,781.50,1.85,2.83,128.56,0,0,195.04
2011,422467427,292154177,130313250,0,70135305,58107158,12028147,352332123,500,23575628,0,0,258887936,201487207,57400729,20905130,36495599,37720841,27564144,-4847248,14706498,-7712133,15,350000,1.27,14.10,10.65,19.89,흑전,3430.28,393.11,502.79,19.91,0.06,22.17,0.65,10.78,8.14,9.14,6.90,1169,15179,20.36,1.57,2.17,17.68,8.73,15.83,14.21
2012,449366566,305454402,143912164,0,62459954,51127051,11332903,386906612,500,24275228,0,0,356879823,281318623,75561199,28634431,46926768,43328363,33855266,40317227,-28033690,1375711,15,362000,1.07,13.15,9.49,37.85,28.58,22.82,986.48,597.44,16.14,0.07,21.17,0.82,12.70,9.16,10.77,7.77,1395,16130,15.42,1.33,1.46,13.49,11.24,11.45,10.38
2013,468623316,301537671,167085645,0,54293316,42433761,11859555,414330000,500,25000000,0,0,310840198,250850984,59989214,25153167,34836047,36766426,28533425,50592406,-42990379,-72225,15,375000,1.31,11.21,9.18,-12.90,-25.77,-15.72,828.54,710.61,13.10,0.07,19.30,0.68,8.70,7.12,7.59,6.22,1141,16762,19.32,1.32,1.77,16.12,8.20,16.30,14.02
2014,466624794,304785198,161839596,0,53640610,39855104,13785506,412984184,500,25750000,0,0,271572719,237436123,34136596,22033872,12102724,11213348,8839454,-17799299,12861309,-6462412,15,375000,4.24,4.46,3.25,-12.63,-65.26,-69.02,269.10,764.73,12.99,0.13,12.57,0.58,2.93,2.14,2.59,1.89,343,16473,33.50,0.70,1.09,20.37,2.77,25.18,17.12
2015,479839540,320090642,159748898,0,50659933,37473413,13186521,429179607,500,26500000,0,0,274492535,234531786,39960748,22070385,17890363,21340297,15861306,19350765,-5454189,-37867,100,2586724,16.31,6.52,5.78,1.08,47.82,79.44,406.92,854.18,11.80,1.08,14.56,0.58,4.25,3.77,3.78,3.35,599,16619,15.52,0.56,0.90,11.42,3.71,13.76,10.44
2016,474731597,309894863,164836733,0,39437237,27575858,11861380,435294359,500,26500000,0,0,244778890,219913440,24865450,21200598,3664852,10290932,7920476,42297006,-13782587,-2586724,50,1293362,16.33,1.50,3.24,-10.82,-79.51,-50.06,68.97,1123.79,9.06,0.60,10.16,0.51,0.85,1.83,0.77,1.66,299,16850,27.74,0.49,0.90,16.33,0.82,59.94,23.89
2017,454010340,275317796,178692544,0,34838916,28685099,6153817,419171424,500,26500000,0,0,184151389,159609082,24542307,20045614,4496693,-21619040,-16226021,17133763,-29129081,-520662,50,1293362,0,2.44,-8.81,-24.77,22.70,적전,80.26,959.79,8.31,0.41,13.33,0.40,1.05,-3.80,0.97,-3.49,-612,16241,0,0.74,1.73,0,1.08,71.01,32.96
2018,460984822,276750691,184234131,0,32988062,20877130,12110932,427996760,500,26500000,0,0,158648382,135810197,22838185,18807068,4031117,13068089,10028520,5591106,-1404947,2706638,75,1940043,19.29,2.54,6.32,-13.85,-10.35,흑전,84.93,1325.62,7.71,0.64,14.40,0.35,0.95,2.37,0.88,2.19,380,16424,30.83,0.71,1.95,20.43,0.99,77.90,34.32
