구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,121426820,40573866,80852955,0,45622791,21715317,23907474,75804029,500,20000000,0,0,83465319,63733009,19732310,14456615,5275695,12302070,9502347,-1399977,-1980710,4512523,75,1462500,15.39,6.32,11.38,-16.53,60.75,426.21,5.10,186.84,60.19,2.05,23.64,0.72,7.32,13.18,4.57,8.22,475,3837,7.68,0.95,0.87,5.94,4.53,19.11,12.49
2010,141308366,61337344,79971023,0,59145341,40141829,19003512,82163025,500,20000000,0,0,118817530,91898382,26919148,17161663,9757485,8894580,6435776,9087871,-7662070,-1994589,100,1950000,30.83,8.21,5.42,0,0,0,7.75,152.80,71.99,3.57,22.66,0,0,0,0,0,316,4085,8.85,0.69,0.47,5.44,0,8.76,6.23
2011,139042571,51430977,87611594,0,52584679,40558912,12025767,86457892,500,20000000,0,0,130734860,102522899,28211962,19146514,9065448,7939585,6204323,11662517,-12181828,182521,50,975000,16.82,6.93,4.75,10.03,-7.09,-3.60,6.23,126.81,60.82,1.57,21.58,0.93,10.75,7.36,6.47,4.43,290,4280,11.01,0.75,0.49,6.09,6.36,10.58,6.98
2012,150657195,58712248,91944947,0,60947128,57919091,3028038,89710066,500,20000000,0,0,137821635,108436124,29385511,20968798,8416713,6365769,5011514,7894255,-8669532,282762,50,975000,19.42,6.11,3.64,5.42,-7.16,-19.23,5.13,101.37,67.94,1.67,21.32,0.95,9.56,5.69,5.81,3.46,251,4448,11.91,0.67,0.43,6.10,5.62,11.19,7.14
2013,168014020,69373771,98640249,0,70916504,65371719,5544784,97097516,500,20000000,0,0,163838811,128615428,35223383,23051046,12172337,11049391,8460211,14355426,-8546907,-2194380,100,1950000,23.13,7.43,5.16,18.88,44.62,68.82,8.43,106.12,73.04,2.75,21.50,1.03,13.03,9.06,7.64,5.31,422,4816,8.62,0.75,0.44,5.21,7.54,8.55,5.88
2014,172187742,77297670,94890072,0,73898537,63739368,10159169,98289204,500,20000000,0,0,157432128,125978893,31453235,23275763,8177473,5443274,3357192,12946705,-13922437,2432000,100,1950000,52.88,5.19,2.13,-3.91,-32.82,-60.32,4.82,121.27,75.18,2.66,19.98,0.93,8.37,3.44,4.81,1.97,184,4892,20.42,0.77,0.48,7.49,4.14,13.39,7.53
2015,172735283,79226549,93508734,0,66966234,61172297,5793937,105769048,500,20000000,0,0,157352294,118839031,38513263,24725754,13787508,13083860,8898069,23452126,-6724658,-10450000,100,1950000,21.37,8.76,5.65,-0.05,68.60,165.05,11.51,129.51,63.31,2.07,24.48,0.91,13.51,8.72,7.99,5.16,456,5277,10.56,0.91,0.61,6.06,8.22,8.38,5.62
2016,182197358,91081131,91116227,0,67579257,63875625,3703632,114618101,500,20000000,0,0,157803797,118278767,39525030,23216080,16308950,16075622,11220346,20296039,-4071620,-8400000,100,1950000,17.88,10.33,7.11,0.29,18.29,26.10,22.44,142.59,58.96,1.54,25.05,0.89,14.80,10.18,9.19,6.32,545,5704,11.90,1.14,0.82,7.20,10.54,8.28,5.76
2017,179187991,88010289,91177702,0,37724207,35224207,2500000,141463784,500,20000000,0,0,164618163,128407863,36210300,23739026,12471273,37950138,29574039,15071480,23182345,-26055390,100,1950000,6.66,7.58,17.97,4.32,-23.53,163.58,41.96,249.86,26.67,2.05,22.00,0.91,9.74,23.10,6.90,16.37,1464,7033,3.33,0.69,0.59,2.68,9.16,7.95,5.09
2018,176083758,73876341,102207417,0,32559442,32246184,313257,143524317,500,20000000,0,0,143915371,111846698,32068673,24835444,7233229,8127888,5657471,14072055,-18668080,-2085000,100,1950000,34.02,5.03,3.93,-12.58,-42.00,-80.87,53.74,229.10,22.69,2.68,22.28,0.81,5.08,3.97,4.07,3.18,287,7142,13.01,0.52,0.52,5.82,4.59,10.54,5.33
