구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,255243067,91124419,164118648,0,119552273,81969204,37583068,135690794,500,12769113,0,0,146147946,104340898,41807048,17335213,24471835,19126369,13213051,23733828,-12144954,-10387746,250,2767278,22.42,16.74,9.04,20.34,23.80,22.71,4.86,111.17,88.11,3.22,28.61,0.57,18.78,10.14,9.56,5.16,1067,10718,7.28,0.72,0.62,3.85,8.55,7.81,5.39
2010,338408089,93131011,245277078,0,145694155,97200388,48493767,192713934,500,11569113,0,0,166870016,121557194,45312823,19788021,25524802,21547108,16711925,18610613,-42816105,25919469,280,3099352,20.61,15.30,10.01,0,0,0,6.75,95.81,75.60,3.48,27.15,0,0,0,0,0,1300,15142,6.18,0.53,0.56,3.86,0,8.58,6.34
2011,434227525,95449633,338777892,0,225365553,106812686,118552867,208861973,500,11569113,0,0,187868823,140158868,47709954,20800004,26909950,24435882,19607774,10613837,-99720538,86856665,280,3169000,17.66,14.32,10.44,12.58,5.43,17.33,6.01,89.36,107.90,1.84,25.40,0.49,13.40,9.77,6.97,5.08,1551,16336,9.80,0.93,0.94,6.83,6.49,14.52,11.26
2012,466466906,170094508,296372399,0,266513547,77674854,188838693,199953359,500,11569113,0,0,207026299,166744443,40281856,25856198,14425658,-5618321,-2377818,7420081,-34464820,29828723,150,1698000,0,6.97,-1.15,10.20,-46.39,적전,1.53,218.98,133.29,0.81,19.46,0.46,7.06,-1.16,3.20,-0.53,-375,15435,0,1.20,1.04,20.44,1.63,31.77,15.66
2013,466545008,166427694,300117313,0,248316187,117934492,130381695,218228821,500,11569113,0,0,269989436,219236374,50753063,25597607,25155455,16425067,13842695,-6552696,25010991,-10377487,200,2313823,18.90,9.32,5.13,30.41,74.38,흑전,2.92,141.12,113.79,0.52,18.80,0.58,12.03,6.62,5.39,2.97,1058,16781,36.62,2.31,1.66,14.58,5.49,26.61,15.33
2014,491207876,175708282,315499594,0,253919692,130268901,123650791,237288184,500,11569113,0,0,291116075,235086279,56029795,26901563,29128232,24713680,22173014,23667722,-28499507,2268852,250,2892278,13.54,10.01,7.62,7.82,15.79,60.18,3.97,134.88,107.01,0.50,19.25,0.61,12.79,9.74,6.08,4.63,1846,18410,27.03,2.71,1.98,14.36,6.20,27.74,16.85
2015,556754829,202343137,354411692,0,293712942,128645780,165067162,263041886,500,11569113,0,0,304123699,240947552,63176147,29342322,33833825,27593373,25222928,26219524,-48402907,24630541,250,2892278,12.66,11.13,8.29,4.47,16.15,13.76,5.62,157.29,111.66,0.59,20.77,0.58,13.52,10.08,6.46,4.81,1974,20444,21.50,2.08,1.61,11.27,6.84,22.16,13.74
2016,585890727,215057907,370832821,0,297451688,161001828,136449860,288439040,500,12169113,0,0,340361415,267916100,72445315,32331617,40113698,33724456,30703782,53033307,-43105124,-6809908,330,3817807,13.98,11.79,9.02,11.92,18.56,21.73,7.02,133.57,103.12,0.89,21.28,0.60,14.55,11.14,7.02,5.37,2360,22378,15.74,1.66,1.26,8.44,7.64,17.14,10.79
2017,595288907,197003332,398285575,0,294448388,202132072,92316316,300840519,500,11569113,0,0,350007727,277518875,72488852,35202297,37286555,30954416,26393453,45688939,-43468383,-7150193,300,3428014,14.86,10.65,7.54,2.83,-7.05,-14.04,5.56,97.46,97.88,0.92,20.71,0.59,12.65,8.96,6.31,4.47,1995,23752,16.39,1.38,1.08,7.87,6.50,17.22,10.31
2018,639100630,214007299,425093331,0,330928258,193910411,137017847,308172372,500,11569113,0,0,393476123,319179636,74296487,34989685,39306802,35079648,29384182,49006541,-50759651,3183295,350,3891690,15.12,9.99,7.47,12.42,5.42,11.33,4.93,110.36,107.38,1.50,18.88,0.64,12.91,9.65,6.37,4.76,2225,24920,10.52,0.94,0.69,5.17,6.40,14.34,8.55
