구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,17519663,6796444,10723220,0,8319378,4562985,3756394,9200285,500,3966666,0,0,11101985,8070351,3031634,2885489,146145,106746,122920,2653550,908087,-1329620,0,4500,3.66,1.32,1.11,20.24,흑전,-38.51,0.52,148.95,90.43,0,27.31,0.64,1.60,1.34,0.84,0.71,31,2319,0,0,0,0,1.24,24.98,4.48
2010,40030969,19063270,20967699,0,23841817,19866296,3975521,16189153,500,6941666,0,0,46766819,32742908,14023911,6546697,7477214,6563875,5994623,5860814,-4571066,-861335,0,7875,0.13,15.99,12.82,0,0,0,6.51,95.96,147.27,0,29.99,0,0,0,0,0,864,2332,0,0,0,0,0,0.79,0.68
2011,77531969,43696896,33835073,0,37205036,31663164,5541871,40326933,500,8100895,0,0,139724954,118067940,21657013,10276814,11380199,11224940,9227399,7224324,-13929826,6879943,0,0,0,8.14,6.60,198.77,52.20,53.93,27.41,138.01,92.26,0,15.50,2.38,40.27,32.65,19.36,15.70,1238,4978,22.17,5.51,1.46,18.52,33.15,19.54,16.85
2012,95227028,62042286,33184742,0,34299041,6449863,27849178,60927987,500,9697815,0,0,76764415,53807740,22956675,12833776,10122899,9255682,8655013,3323169,-33676337,31179716,0,0,0,13.19,11.27,-45.06,-11.05,-6.20,4.59,961.92,56.29,0,29.91,0.89,19.99,17.10,11.72,10.02,1041,6283,16.23,2.69,1.83,12.69,25.19,16.19,13.07
2013,92916826,60340263,32576562,0,34995603,5763056,29232547,57921223,500,9884327,0,0,50129590,35995557,14134033,12640168,1493865,143446,454254,2492409,-801605,-3777842,0,0,0,2.98,0.91,-34.70,-85.24,-94.75,0.54,1047.02,60.42,0,28.19,0.53,2.51,0.76,1.59,0.48,47,6263,342.69,2.55,3.11,54.04,11.63,105.53,40.22
2014,109900934,79362420,30538514,0,48562521,46029021,2533500,61338413,500,9984158,0,0,71638213,51582655,20055559,15229988,4825571,3297299,3049678,8478299,-9206988,355701,0,0,0,6.74,4.26,42.91,223.03,571.36,1.56,172.42,79.17,0,28.00,0.71,8.09,5.11,4.76,3.01,307,6542,61.40,2.88,2.61,33.60,11.21,38.96,25.58
2015,113789515,81327780,32461735,0,48697320,45968918,2728403,65092195,500,10017982,0,0,106692815,84115583,22577232,18392427,4184805,1417329,2465078,2914045,7774598,514120,0,0,0,3.92,2.31,48.93,-13.28,-19.17,1.22,176.92,74.81,0,21.16,0.95,6.62,3.90,3.74,2.20,246,6778,89.33,3.25,2.06,43.60,18.11,52.67,32.55
2016,190971751,154109181,36862569,0,72650106,68662689,3987417,118321645,500,11303840,0,0,172388603,128601220,43787383,17856078,25931305,24150357,19487659,38295669,-40375336,342500,150,1681171,8.63,15.04,11.30,61.57,519.65,690.55,9.31,224.44,61.40,0.54,25.40,1.13,28.28,21.25,17.02,12.79,1724,10612,16.01,2.60,1.81,14.16,61.55,12.03,10.96
2017,206158796,136124519,70034278,0,46444674,39684480,6760194,159714122,500,11303840,0,0,361142430,273158842,87983588,25026207,62957382,54617480,43188671,8580612,-11867010,-1681171,300,3362343,7.79,17.43,11.96,109.49,142.79,121.62,0,343.02,29.08,1.07,24.36,1.82,45.29,31.07,31.71,21.75,3821,14274,7.33,1.96,0.88,6.85,88.85,5.03,4.80
2018,255220438,164697953,90522486,0,108488296,107730601,757696,146732142,500,11303840,0,0,196027702,132509492,63518210,40783451,22734759,28388931,19898078,-601669,476696,-1974695,0,0,0,11.60,10.15,-45.72,-63.89,-53.93,0,152.88,73.94,0,32.40,0.85,14.84,12.99,9.86,8.63,1760,12981,8.07,1.09,0.82,6.76,13.17,7.06,6.04
