구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,33391500,7926950,25464550,0,22282645,21489872,792773,11108855,500,38868605,0,0,10352400,14712088,-4359688,6033518,-10393205,-13700063,-13648014,-2813549,332725,671297,0,0,0,-131.83,-76.19,적지,적지,0,36.89,200.58,0,-42.11,0.19,-81.25,-106.69,-18.75,-24.62,-347,291,0,4.67,4.98,0,-29.73,0,0
2016,77473687,28010740,49462947,0,62998520,55423194,7575326,14475167,500,35010085,0,0,43487814,43461981,25833,21948095,-21922262,-37277268,-37069403,-3893658,6028857,-2141289,0,0,0,-85.24,-7.01,적지,적지,0,50.54,435.22,0,0.06,0.45,-78.48,-132.70,-22.50,-38.05,-922,452,0,7.37,2.67,0,-33.49,0,0
2015,117371607,51866357,65505250,0,75976527,62558310,13418217,41395080,500,32427213,0,0,46764329,45056062,1708267,13791315,-12083048,-14768660,-15290635,1028934,-14151745,14005487,0,0,0,-32.70,18.07,적지,적지,0,82.91,183.54,0,3.65,0.51,-34.76,-43.99,-13.27,-16.80,-412,1169,0,4.47,3.21,0,-18.98,0,0
2014,64682431,33758091,30924340,0,36560799,22914888,13645911,28121632,500,21125439,0,0,39608564,32450668,7157896,9622143,-2464247,-4489222,-3263296,-1201805,5374897,-4063038,0,0,0,-8.24,-4.99,적지,적지,0,147.32,130.01,0,18.07,0.57,-8.12,-10.75,-3.56,-4.71,-156,1329,0,0.64,0.45,0,-3.25,0,0
2013,73891755,33858117,40033638,0,41305094,24566810,16738285,32586661,500,21125439,0,0,41690356,32479603,9210753,10635554,-1424801,-624052,-624052,-1983680,-3614243,5537830,0,0,0,-1.50,-6.62,적전,적지,0,137.82,126.75,0,22.09,0.58,-4.31,-1.89,-1.97,-0.86,-25,1542,0,0.60,0.47,16.41,-2.51,0,154.76
2012,71045042,32632768,38412274,0,37444027,23715096,13728931,33601015,500,21075126,0,0,44645063,34900054,9745009,9423969,321040,-1656541,-521362,-1437959,-13844082,15538798,0,0,0,-1.17,-3.55,흑전,적지,0.23,137.60,111.44,0,21.83,0.69,0.96,-1.55,0.50,-0.81,-25,1589,0,0.58,0.43,19.09,0.20,125.93,21.81
2011,57623985,29575410,28048575,0,24010082,19257115,4752967,33613903,500,19980994,0,0,46287013,35467785,10819229,11105636,-286407,-463432,-463432,-2250583,720256,1005434,0,0,0,-1.00,17.30,적지,적지,0,153.58,71.43,0,23.37,0.92,-1.03,-1.67,-0.57,-0.92,-24,1677,0,0.66,0.47,30.54,-0.77,0,36.50
2010,43119218,28237633,14881585,0,21303648,19463933,1839714,21815570,500,19160648,0,0,39459085,30810870,8648216,12201175,-3552959,-6772514,-7999752,-5948999,-473956,6404253,0,0,0,-20.27,0,0,0,0,145.08,97.65,0,21.92,0,0,0,0,0,-473,1133,0,1.19,0.60,0,0,0,0
2009,37017586,20916041,16101545,0,13704145,11965989,1738156,23313441,500,15700430,0,0,23350128,20199694,3150434,8699100,-5548667,-4669987,-5295164,-4213308,-2856552,514927,0,0,0,-22.68,-23.75,적지,적지,0,174.80,58.78,0,13.49,0.59,-22.83,-21.79,-14.13,-13.49,-359,1486,0,2.56,2.41,0,-28.61,0,0
