구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,1291068793,485861835,805206958,0,778021172,434450090,343571082,513047621,5000,3038000,0,0,1190809889,815081973,375727916,193606137,182121779,158851028,122133799,330677655,-276175097,-32152710,350,1074103,2.36,15.29,10.26,19.50,180.66,344.39,8.75,111.83,151.65,0.65,31.55,0.95,40.08,26.88,14.48,9.71,14958,81539,3.60,0.66,0.14,1.34,18.70,3.92,2.75
2010,467940075,131974725,335965350,0,187753537,137700425,50053112,280186538,5000,3038000,0,0,249092509,206197799,42894709,22668416,20226294,56999617,49353648,9482417,-14996937,3620130,350,1074103,2.18,8.12,19.81,0,0,0,4.06,95.84,67.01,0.56,17.22,0,0,0,0,0,16245,92291,3.88,0.68,0.77,3.51,0,12.64,10.05
2011,521959112,141142967,380816145,0,202458544,119784279,82674266,319500567,5000,3038000,0,0,281033576,240775423,40258153,24988934,15269219,45408902,39245536,18292643,-21571417,8901923,350,1074103,2.74,5.43,13.96,12.82,-24.51,-20.48,3.02,117.83,63.37,0.46,14.33,0.57,5.09,13.09,3.09,7.93,12918,105231,5.92,0.73,0.83,5.18,10.05,18.99,13.89
2012,720858644,130036954,590821690,0,194442689,121772781,72669908,526415955,5000,5448077,0,0,348693604,232348549,116345055,28161077,88183978,84122450,74432025,40005766,-9189632,-27057986,400,2189000,2.94,25.29,21.35,24.08,477.53,89.66,18.75,106.79,36.94,0.51,33.37,0.56,20.85,17.60,14.19,11.98,14846,95678,5.25,0.81,1.12,4.85,64.66,5.33,4.98
2013,787194782,137865570,649329212,0,193837878,127078183,66759696,593356903,5000,5448077,0,0,379858452,264046885,115811567,31490657,84320909,80321839,69078325,23660427,-6118337,-10285503,500,2732142,4.02,22.20,18.19,8.94,-4.38,-7.19,26.31,108.49,32.67,0.64,30.49,0.50,15.06,12.34,11.18,9.16,12463,107748,6.25,0.72,1.12,5.64,67.14,5.41,4.97
2014,837243995,112682300,724561695,0,179678905,115492886,64186019,657565090,5000,5448077,0,0,354340603,233765860,120574743,32334494,88240250,88680248,78942509,31030474,-24839981,-5314899,550,3003645,3.84,24.90,22.28,-6.72,4.65,14.28,32.06,97.57,27.32,0.63,34.03,0.44,14.11,12.62,10.86,9.72,14346,120732,6.06,0.72,1.34,5.51,71.33,5.76,5.28
2015,883064033,113602847,769461186,0,158180280,87300930,70879350,724883753,5000,5448077,0,0,306141351,187846972,118294379,32523921,85770458,85240704,77791797,39609203,-6429636,-25180100,550,3003645,3.86,28.02,25.41,-13.60,-2.80,-1.46,39.55,130.13,21.82,0.71,38.64,0.36,12.41,11.25,9.97,9.04,14279,133088,5.41,0.58,1.38,4.94,69.42,5.07,4.67
2016,970602747,117221422,853381325,0,149817333,87121544,62695789,820785414,500,54480770,0,0,321408358,179098637,142309722,33240714,109069008,110662551,99387101,22394452,-14450016,-16902698,75,4089661,4.11,33.93,30.92,4.99,27.16,27.76,80.13,134.55,18.25,0.93,44.28,0.35,14.11,12.86,11.77,10.72,1824,15069,4.43,0.54,1.37,4.14,91.11,4.06,3.81
2017,1085451848,158949722,926502125,0,168376823,96298197,72078627,917075024,500,57144577,0,0,314030027,205618490,108411537,35004234,73407303,93312007,81842411,-14073633,33340188,-17201752,75,4289446,5.24,23.38,26.06,-2.30,-32.70,-17.65,75.08,165.06,18.36,0.99,34.52,0.31,8.45,9.42,7.14,7.96,1490,16052,5.09,0.47,1.33,4.72,53.41,5.79,5.32
2018,3825103267,1110543519,2714559747,0,1942346054,717736538,1224609516,1882757213,500,57144577,0,0,1360025189,998361049,361664141,218078819,143585322,87630169,88542209,135605706,-148308248,190118351,75,4226259,6.79,10.56,6.51,333.09,95.60,8.19,12.87,154.73,103.16,1.36,26.59,0.55,10.26,6.32,5.85,3.61,1088,16894,5.05,0.33,0.23,2.14,10.47,15.19,9.56
