구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,56068169,14479866,41588303,0,20168989,11178210,8990778,35899180,1000,48749878,0,0,30104659,25432970,4671689,11774570,-7102881,-12943511,-13313535,-2203223,-13136310,15222596,0,0,0,-23.59,-44.22,2.06,적지,적지,0,129.54,56.18,0,15.52,0.56,-22.20,-41.61,-13.24,-24.82,-310,736,0,1.75,1.84,0,-18.78,0,0
2010,49233428,16990286,32243142,0,8515967,7931374,584593,40717461,1000,68637280,0,0,6562904,3663033,2899871,9726633,-6826763,-12783798,-12783798,-7404634,-15908002,24229546,0,0,0,-104.02,-194.79,0,0,0,0,214.22,20.91,0,44.19,0,0,0,0,0,-197,593,0,1.85,10.86,0,0,0,0
2011,47158164,17438464,29719699,0,8738596,7924054,814542,38419567,1000,68637280,0,0,10460635,2560116,7900519,7907486,-6967,-500380,-761798,2050987,-1135846,47407,0,0,0,-0.07,-7.28,59.39,적지,적지,0,220.07,22.75,0,75.53,0.22,-0.02,-1.93,-0.01,-1.58,-11,560,0,2.80,10.27,39.30,-0.05,0,30.79
2012,23557787,1643099,21914688,0,6498020,6390336,107685,17059767,1000,5931864,0,0,589590,1069700,-480110,7169724,-7649834,-30263153,-30263153,-989429,-3190807,1685500,0,0,0,-1297.48,-5132.91,-94.36,적지,적지,0,25.71,38.09,0,-81.43,0.02,-27.58,-109.10,-21.64,-85.59,-441,249,0,0.12,3.49,0,-50.80,0,0
2013,9599377,1139045,8460332,0,1615530,1591355,24175,7983847,1000,5931864,0,0,618581,1130312,-511731,2908997,-3420728,-9075920,-9075920,-2590405,7247319,-5048500,0,0,0,-553.00,-1467.22,4.92,적지,적지,0,71.58,20.23,0,-82.73,0.04,-27.32,-72.48,-20.63,-54.74,0,0,0,0,0,0,-52.40,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
