구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,31076847,21409798,9667049,0,14577114,8939537,5637576,16499734,500,3698860,0,0,51185773,39826183,11359589,6728505,4631084,5023759,4499680,4675838,-5769544,8277749,150,554829,12.33,9.05,8.79,42.59,-7.76,51.01,12.97,239.50,88.35,0.93,22.19,2.12,35.60,34.59,19.15,18.61,1259,4461,12.87,3.63,1.13,9.99,32.28,12.94,10.11
2010,32553474,19539636,13013838,0,15183814,13949102,1234712,17369660,500,3738020,0,0,44731326,32634309,12097016,9297498,2799518,2193141,2589717,-489938,-7013093,-1196822,70,253195,9.78,6.26,5.79,0,0,0,4.40,140.08,87.42,0.91,27.04,0,0,0,0,0,695,4914,11.06,1.56,0.64,6.83,0,12.08,7.68
2011,42469070,20776237,21692833,0,17687666,11293088,6394578,24781403,500,8400000,0,0,47626709,33644075,13982634,10513734,3468900,2016203,2318080,8737895,-11106827,6050543,30,248317,10.71,7.28,4.87,6.47,23.91,-10.49,10.76,183.97,71.37,1.13,29.36,1.27,16.46,11.00,9.25,6.18,361,3069,7.39,0.87,0.36,3.64,16.13,7.35,4.35
2012,43461735,19486913,23974822,0,18112638,15057580,3055059,25349096,500,8404690,0,0,49337989,36954406,12383583,12191340,192243,88278,673562,3097578,-3817517,900726,0,0,0,0.39,1.37,3.59,-94.46,-70.94,0.49,129.42,71.45,0,25.10,1.15,0.77,2.69,0.45,1.57,83,3132,28.75,0.77,0.41,5.43,5.14,130.29,7.81
2013,37486353,16701154,20785199,0,23429293,19471428,3957865,14057060,500,8404690,0,0,40043605,33950588,6093018,14753297,-8660280,-12300137,-11253085,-2852990,-2530303,3950772,0,0,0,-21.63,-28.10,-18.84,적전,적전,0,85.77,166.67,0,15.22,0.99,-43.95,-57.11,-21.40,-27.80,-1337,1792,0,1.12,0.42,0,-28.68,0,0
2014,39717506,25265572,14451934,0,29326585,28810357,516228,10390921,500,8404690,0,0,63153576,53833092,9320484,13834885,-4514402,-4341596,-3681686,-6797856,7049965,1493800,0,0,0,-7.15,-5.83,57.71,적지,적지,0,87.70,282.23,0,14.76,1.64,-36.93,-30.12,-11.69,-9.54,-437,1356,0,1.18,0.21,0,-16.44,0,0
2015,32723325,18629052,14094273,0,20309009,19822623,486386,12414315,500,13437938,0,0,56500755,48627290,7873465,11282089,-3408624,-5623383,-7523727,-316018,-5477652,2098250,0,0,0,-6.03,-13.32,-10.53,적지,적지,0,93.98,163.59,0,13.94,1.56,-29.89,-65.98,-9.41,-20.77,-639,999,0,3.91,0.81,0,-23.26,0,387602.39
2016,34591052,20307208,14283844,0,22365586,15827230,6538356,12225466,500,13762914,0,0,41788369,32436821,9351548,9348491,3057,-1206148,-1311562,-329231,-4292856,5293919,0,0,0,0.01,-3.14,-26.04,흑전,적지,0.00,128.31,182.94,0,22.38,1.24,0.02,-10.65,0.01,-3.90,-96,961,0,2.69,0.85,25.56,0.02,16217.47,18.30
2017,39971398,19701188,20270210,0,24222075,13527992,10694083,15749322,100,81165655,0,0,26252729,22284760,3967969,9782908,-5814939,-7407900,-8732611,-5874798,-10319257,15462570,0,0,0,-22.15,-33.26,-37.18,적전,적지,0,145.63,153.80,0,15.11,0.70,-41.57,-62.43,-15.60,-23.42,-119,206,0,3.41,1.96,0,-35.82,0,0
2018,31714878,12175923,19538955,0,22474497,9770139,12704358,9240381,100,103483401,0,0,16271102,16059254,211847,10810844,-10598997,-17876260,-17814420,-2201421,-6124507,8271743,0,0,0,-65.14,-109.49,-38.02,적지,적지,0,124.62,243.22,0,1.30,0.45,-84.83,-142.57,-29.57,-49.70,-179,66,0,10.26,4.11,0,-79.66,0,0
