구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,11210452,5443396,5767056,0,6988914,5751948,1236966,4221538,5000,50000,0,0,10522783,8108570,2414213,1784381,629832,63616,63616,-119761,707932,-1095230,0,0,0,5.99,0.60,4.57,192.50,-83.45,3.01,94.64,165.55,0,22.94,0.88,15.02,1.52,5.29,0.53,1272,84431,0,0,0,0,10.20,3.66,2.01
2010,29752844,22862218,6890625,0,23659793,23191527,468267,6093051,5000,50000,0,0,27888590,22573159,5315430,3068478,2246952,1960347,1871513,8752784,-5983869,23678,0,0,0,8.06,6.71,165.03,256.75,2841.89,14.01,98.58,388.31,0,19.06,1.36,43.57,36.29,10.97,9.14,37430,121861,0.05,0.02,0.00,0.04,54.03,9.41,7.90
2011,24241903,12650551,11591352,0,11661536,7998598,3662938,12580367,5000,50000,0,0,35686534,25862115,9824419,3174388,6650031,7166729,5599563,-4300004,799495,1212500,0,0,0,18.63,15.69,0,0,0,34.45,158.16,92.70,0,27.53,0,0,0,0,0,111991,251607,0.02,0.01,0.00,0.02,0,3.43,3.19
2012,40634204,22041393,18592811,0,23349604,20613195,2736410,17284600,5000,50000,0,0,41631570,29359108,12272463,3044541,9227922,9148842,7214896,9255022,-7771854,4128000,0,0,0,22.17,17.33,16.66,38.77,28.85,25.71,106.93,135.09,0,29.48,1.28,61.80,48.32,28.45,22.24,144298,345692,0.01,0.01,0.00,0.01,45.17,2.69,2.49
2013,59554422,36897537,22656885,0,14539903,11289249,3250655,45014519,100,30018639,0,0,42014889,29735605,12279284,3499503,8779781,4345952,2844336,5426499,-665123,-6429928,20,600353,21.11,20.90,6.77,0.92,-4.86,-60.58,23.75,326.84,32.30,0.93,29.23,0.84,28.19,9.13,17.53,5.68,95,1500,22.64,1.43,1.53,16.31,31.31,7.33,6.51
2014,51510013,29443245,22066768,0,7652620,6507278,1145342,43857393,100,30593639,0,0,12661254,11697433,963821,3030034,-2066213,-1265622,-869593,-891650,3514964,-3411260,0,0,0,-16.32,-6.87,-69.86,적전,적전,0,452.47,17.45,0,7.61,0.23,-4.65,-1.96,-3.72,-1.57,-28,1446,0,0.65,2.29,222.16,-7.35,0,0
2015,59529751,32751758,26777993,0,8190545,7146325,1044220,51339206,100,31943639,0,0,26128455,17936100,8192355,3947636,4244719,7585608,5952770,3898693,-27943261,31625021,100,3169546,53.24,16.25,22.78,106.37,흑전,흑전,80.13,458.30,15.95,3.85,31.35,0.47,8.92,12.51,7.65,10.72,186,1619,13.93,1.60,3.17,12.01,16.90,19.53,15.96
2016,109850608,24644343,85206265,0,39036595,26873155,12163440,70814013,100,32215589,0,0,19941437,15466865,4474572,5467653,-993081,17888307,13818394,-833443,-34995243,27139652,0,0,0,-4.98,69.29,-23.68,적전,132.13,0,91.71,55.13,0,22.44,0.24,-1.63,22.62,-1.17,16.32,433,2204,6.69,1.31,4.65,6.23,-2.86,0,3694.01
2017,161579285,40266424,121312861,0,58199854,49607746,8592108,103379431,100,36625080,0,0,22873827,19368988,3504839,7065058,-3560218,30706720,21953769,-3034998,-796545,14830756,0,0,0,-15.56,95.98,14.71,적지,58.87,0,81.17,56.30,0,15.32,0.17,-4.09,25.21,-2.62,16.18,627,2849,4.51,0.99,4.49,4.18,-8.33,0,0
2018,158533589,106962126,51571464,0,29378884,24487806,4891079,129154705,100,54977886,0,0,51064090,39108586,11955504,11652959,302545,-17384241,-14560373,-3906330,33381618,21711324,0,0,0,0.59,-28.51,123.24,흑전,적전,0.34,436.80,22.75,0,23.41,0.32,0.26,-12.52,0.19,-9.10,-251,2378,0,0.49,1.21,0,0.57,207.71,27.83
