구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,132998227,61945594,71052633,0,64175756,45504049,18671707,68822471,5000,6300000,0,0,167878905,164640931,3237974,20004235,-16766261,1165933,-6616699,-5411551,18885917,-21672034,0,0,0,-3.94,-36.90,적지,적지,0,136.13,93.25,0,1.93,0.68,완전잠식,완전잠식,-6.80,-2.68,0,0,0,0,0,0,0,0,0
2017,360058801,101463626,258595175,0,475828892,225852154,249976738,-115770091,5000,9955469,0,0,266053745,273386832,-7333088,20915409,-28248497,-26775941,-52903394,-33239382,19004264,-11222961,0,0,0,-19.88,-30.16,적지,적지,0,44.92,완전잠식,0,-2.76,0.63,완전잠식,완전잠식,-6.67,-12.48,0,0,0,0,0,0,0,0,0
2016,487417643,223258422,264159221,0,552524528,273728529,278795999,-65106885,5000,9955469,0,0,380949094,387550223,-6601129,20276487,-26877616,-20319465,-21750720,10980719,33832308,-46215797,0,0,0,-5.71,-17.05,적지,적지,0,81.56,완전잠식,0,-1.73,0.73,완전잠식,완전잠식,-5.18,-4.19,0,0,0,0,0,0,0,0,0
2015,550095122,230832827,319262295,0,595015212,278981322,316033890,-44920090,5000,9955469,0,0,459234422,450275636,8958786,31434255,-22475469,-32203016,-24468536,66662743,29978329,-97661662,0,0,0,-5.33,-11.49,적지,적지,0,82.74,완전잠식,0,1.95,0.79,완전잠식,완전잠식,-3.86,-4.21,0,0,0,0,0,0,-24.89,0,0
2014,613033397,218813085,394220312,0,632435446,325089235,307346212,-19402050,5000,9955469,0,0,518835802,484415407,34420396,43963433,-9543037,-47063705,-66133624,60479353,18298894,-89474404,0,0,0,-12.75,-3.60,적지,적지,0,67.31,완전잠식,0,6.63,0.71,-61.07,-423.24,-1.31,-9.11,-6367,-854,0,0,0.03,0,-7.54,0,1.10
2013,838618442,455405690,383212752,0,787965237,427033649,360931588,50653205,5000,9955469,0,0,538227960,550748475,-12520515,55091301,-67611816,-110039796,-279681241,-9827531,328193752,-321109056,0,0,0,-51.96,0.17,적지,적지,0,106.64,1555.61,0,-2.33,0.48,-50.36,-208.34,-5.97,-24.68,-25663,5778,0,0.56,0.06,0,-23.22,0,0
2012,1427537209,708733896,639367851,79435462,1209701958,772345991,319035441,217835251,5000,9955469,0,0,537310917,617996445,-80685528,55129544,-135815072,-277886332,-276690326,49614475,234055837,-296770007,0,0,0,-51.50,-37.55,적지,적지,0,91.76,555.33,0,-15.02,0.30,-37.76,-76.93,-7.59,-15.46,-20052,17076,0,0.10,0.04,0,-20.40,0,0
2011,2152915819,976935650,1077305657,98674512,1651429105,1353167660,142976136,501486714,5000,13275489,0,0,860334084,834246380,26087704,208854481,-182766777,-238419094,-184646184,-104010285,158942509,-17756557,0,0,0,-21.46,-24.36,적전,적지,0,72.20,329.31,0,3.03,0.39,-29.75,-30.06,-8.36,-8.44,-9920,37670,0,0.11,0.07,0,-18.41,0,0
2010,2221668889,1148560917,1073107973,0,1494531241,1120470306,374060935,727137649,5000,13275489,0,0,1137379527,1014366362,123013164,65887045,57126119,-7272082,-8691190,-88274488,-162320097,258127726,200,2406000,0,-0.76,0,0,0,0.98,102.51,205.54,2.00,10.82,0,0,0,0,0,-278,50780,0,0.20,0.12,16.34,0,15.07,12.48
2009,2138371410,1062404984,862840119,213126307,1440212147,677866913,524406108,698159263,5000,13275489,0,0,1140226360,1061226549,78999812,67370854,11628958,-4513071,-9179613,-231444354,22590564,173303028,200,2482000,0,-0.81,15.14,-52.70,적전,0.28,156.73,206.29,1.88,6.93,0.56,1.65,-1.30,0.57,-0.45,-55,47712,0,0.22,0.12,10.76,3.17,51.21,23.36
