구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,32325682,10301001,22024680,0,3914691,2929618,985073,28410991,500,7461237,0,0,14608873,2910740,11698134,9737825,1960309,2075581,2054958,1819222,-2397558,248532,80,588525,28.64,13.42,14.07,17.08,-43.86,-37.46,96.08,351.62,13.78,1.10,80.08,0.52,8.00,8.39,7.01,7.34,300,3988,24.30,1.83,3.42,17.15,10.03,27.78,19.34
2010,33037675,12382704,20654971,0,3585093,2983327,601766,29452582,500,7461237,0,0,14661158,3271159,11389999,10548586,841414,884014,1235873,313759,-259899,-588243,50,370453,29.98,5.74,8.43,0,0,0,19.87,415.06,12.17,0.97,77.69,0,0,0,0,0,166,4037,31.09,1.28,2.62,17.85,0,45.67,21.86
2011,34000642,14093732,19906910,0,4128659,3115564,1013095,29871983,500,7461237,0,0,16944305,4440190,12504115,11283800,1220316,731911,904242,3932956,-1135975,-1274312,75,559592,61.89,7.20,5.34,15.57,45.03,-26.83,38.43,452.37,13.82,1.00,73.80,0.51,4.11,3.05,3.64,2.70,121,4093,61.64,1.82,3.29,29.82,7.05,45.67,25.51
2012,34141789,15975576,18166213,0,4218105,3309420,908686,29923684,500,7461237,0,0,18774372,4579226,14195146,13985999,209147,436641,647763,564345,-1024056,-514285,75,555000,85.68,1.11,3.45,10.80,-82.86,-28.36,28.19,482.73,14.10,1.24,75.61,0.55,0.70,2.17,0.61,1.90,87,4100,69.80,1.48,2.41,29.15,1.56,216.19,40.64
2013,34758707,17940315,16818392,0,4422727,2748721,1674006,30335980,500,7461237,0,0,20137821,5074497,15063324,12915676,2147648,1948044,1895050,2371251,-1154473,-1092867,100,724258,38.22,10.66,9.41,7.26,926.86,192.55,188.23,652.68,14.58,2.00,74.80,0.58,7.13,6.29,6.23,5.50,254,4291,19.67,1.16,1.85,12.99,11.12,17.35,11.94
2014,35836403,21639875,14196528,0,4690793,3748504,942290,31145609,500,7461237,0,0,25602822,6852609,18750213,13747551,5002662,3720076,2568482,6848449,208656,-2213047,250,1768626,68.86,19.54,10.03,27.14,132.94,35.54,629.34,577.29,15.06,1.74,73.23,0.73,16.27,8.36,14.17,7.28,344,4533,41.69,3.17,4.18,30.62,21.46,21.40,18.05
2015,40409458,23052146,17357312,0,7785769,7380246,405523,32623689,500,7461237,0,0,35964570,9395139,26569431,20311028,6258403,4321844,3407145,6094693,-2678727,-2104872,250,1768626,51.91,17.40,9.47,40.47,25.10,32.65,8584.92,312.35,23.87,0.72,73.88,0.94,19.63,10.69,16.42,8.94,457,4731,75.99,7.33,7.20,59.72,38.16,41.37,36.02
2016,46509145,33706950,12802195,0,7938253,7756417,181836,38570892,500,7461237,0,0,42368623,10491982,31876641,22323704,9552938,9438642,7742494,9156580,-7934673,-1768846,350,2476076,31.98,22.55,18.27,17.81,52.64,127.24,0,434.57,20.58,1.34,75.24,0.97,26.84,21.75,21.98,17.82,1038,5529,25.15,4.72,4.60,22.71,66.83,20.39,18.75
2017,56694807,44047409,12647398,0,9112893,9014942,97950,47581915,500,7461237,0,0,53633507,13490376,40143131,26105255,14037876,14031597,11559211,10646058,-11307148,-2504295,500,3537252,30.60,26.17,21.55,26.59,46.95,49.30,0,488.60,19.15,1.06,74.85,1.04,32.59,26.83,27.20,22.40,1549,6736,30.43,7.00,6.56,28.48,91.02,25.06,23.72
2018,72928484,58937369,13991116,0,13641255,12894136,747119,59287229,500,7461237,0,0,66274582,17938729,48335853,29174091,19161762,19783593,15369685,16179233,-8866878,-3161936,650,4598428,29.92,28.91,23.19,23.57,36.50,32.96,9212.39,457.09,23.01,1.44,72.93,1.02,35.86,28.76,29.57,23.71,2060,8305,21.85,5.42,5.07,20.72,103.01,17.52,16.79
