구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,70760035,13454647,57305389,0,28043564,13404192,14639372,42716471,500,9000000,0,0,35309296,31937291,3372005,3035167,336837,3394391,3994901,4385948,-18284905,11907510,0,0,0,0.95,11.31,-30.15,-30.76,37.81,1.15,100.38,65.65,0,9.55,0.56,0.83,9.80,0.54,6.38,444,4746,3.85,0.36,0.44,3.10,1.35,104.14,26.97
2010,102417961,20184393,82233568,0,36917899,14034189,22883710,65500062,500,9000000,0,0,70306510,63505584,6800925,3512521,3288405,4511546,3655816,-1466684,-3596259,2335700,0,0,0,4.68,5.20,0,0,0,3.68,143.82,56.36,0,9.67,0,0,0,0,0,406,7278,5.02,0.28,0.26,3.13,0,12.38,7.39
2011,105121620,24839208,80282412,0,36518281,15671072,20847209,68603339,500,9000000,0,0,78530514,71502238,7028276,3661120,3367156,3959058,3237008,1023470,-1281485,348900,0,0,0,4.29,4.12,11.70,2.39,-11.46,3.66,158.50,53.23,0,8.95,0.76,5.02,4.83,3.24,3.12,360,7623,5.42,0.26,0.22,3.19,7.67,11.37,6.79
2012,100891437,21159935,79731502,0,19739219,6255882,13483337,81152219,500,9000000,0,0,76851211,58257111,18594099,4984780,13609319,15570348,12614158,24898071,2011738,-19406600,50,450000,3.57,17.71,16.41,-2.14,304.18,289.69,23.85,338.24,24.32,1.59,24.19,0.75,18.18,16.85,13.21,12.25,1402,9017,2.25,0.35,0.37,1.91,37.29,2.08,1.79
2013,104616685,25583301,79033384,0,16768781,5236897,11531884,87847904,500,9000000,0,0,61342989,53827185,7515804,4366105,3149699,8771320,7123618,992157,477009,-2897900,0,0,0,5.13,11.61,-20.18,-76.86,-43.53,35.98,488.52,19.09,0,12.25,0.60,3.73,8.43,3.07,6.93,792,9761,4.11,0.33,0.48,3.16,11.19,9.29,5.54
2014,109820852,28094369,81726483,0,15856817,4781963,11074854,93964034,500,9000000,0,0,57374784,48887135,8487648,4467265,4020383,8253891,6463015,7118169,-1139965,-1171750,50,450000,6.96,7.01,11.26,-6.47,27.64,-9.27,86.15,587.51,16.88,1.15,14.79,0.54,4.42,7.11,3.75,6.03,718,10440,6.08,0.42,0.68,4.57,14.73,9.77,6.39
2015,104376613,21217097,83159515,0,22747722,11829024,10918698,81628890,500,9000000,0,0,54737678,52457817,2279862,3927453,-1647591,-13103884,-11847231,1723982,-3806375,-104600,0,0,0,-3.01,-21.64,-4.60,적전,적전,0,179.36,27.87,0,4.17,0.51,-1.88,-13.49,-1.54,-11.06,-1316,9070,0,0.54,0.80,0,-7.53,0,46.94
2016,121643715,26234270,95409445,0,23079327,5742255,17337072,98564388,100,45000000,0,0,67430955,56010092,11420863,4229576,7191287,20205619,16986236,3684412,-6035194,4398600,0,0,0,10.66,25.19,23.19,흑전,흑전,239.14,456.86,23.42,0,16.94,0.60,7.98,18.85,6.36,15.03,377,2190,4.91,0.85,1.24,4.16,26.65,11.61,8.12
2017,238756286,48727251,190029035,0,108541117,66443443,42097674,130215169,100,45000000,0,0,118019206,104251361,13767844,8787519,4980325,4953436,3254628,5205448,-33370718,31621241,0,0,0,4.22,2.76,75.02,-30.75,-80.84,13.52,73.34,83.36,0,11.67,0.65,4.35,2.85,2.76,1.81,72,2914,13.83,0.34,0.38,5.49,3.57,19.83,9.95
2018,258751456,41505840,217245616,0,106519854,57152624,49367230,152231602,100,45000000,0,0,146502272,118557618,27944654,14585300,13359354,10608471,12874056,18869790,-27246475,4231517,0,0,0,9.12,8.79,24.13,168.24,295.56,10.06,72.62,69.97,0,19.07,0.59,9.46,9.12,5.37,5.18,286,3383,5.05,0.43,0.44,3.01,9.74,9.44,5.70
