구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,96750398,65556656,31193743,0,23436385,22675627,760758,73314013,500,8600000,0,0,137267018,107850898,29416120,9013701,20402419,19217534,15190502,24019735,-21452528,1698266,126,1003090,6.60,14.86,11.07,20.20,287.45,281.77,9303.43,289.11,31.97,1.84,21.43,1.65,31.85,23.72,24.52,18.25,1766,8770,3.87,0.78,0.43,3.31,51.07,2.88,2.56
2010,143022837,64555563,78467274,0,41445042,35359983,6085059,101577795,500,8600000,0,0,156600819,133878369,22722451,10520928,12201522,14865002,11476877,14337390,-16910781,5892771,126,1003090,8.73,7.79,7.33,0,0,0,43.15,182.57,40.80,2.18,14.51,0,0,0,0,0,1336,12040,4.32,0.48,0.32,3.38,0,4.08,3.24
2011,144863219,61809501,83053718,0,36325001,31175608,5149393,108538218,500,8600000,0,0,169613205,149896814,19716390,10873706,8842684,10144222,7780629,9288257,-6976057,-6003090,100,796000,10.23,5.21,4.59,8.31,-27.53,-32.21,51.35,198.26,33.47,1.94,11.62,1.18,8.42,7.41,6.14,5.41,904,12849,5.71,0.40,0.26,4.03,9.75,5.04,3.69
2012,156933563,69735112,87198452,0,41667497,36500867,5166630,115266066,500,8600000,0,0,187372286,167971861,19400425,11645903,7754521,10641776,7854517,12241881,-8123290,-945765,100,796000,10.13,4.14,4.19,10.47,-12.31,0.95,83.92,191.05,36.15,1.74,10.35,1.24,6.93,7.02,5.14,5.21,913,13649,6.28,0.42,0.26,4.38,7.96,6.37,4.42
2013,162629832,75496020,87133812,0,40065589,34068124,5997466,122564243,500,8600000,0,0,207194713,185179165,22015548,12671486,9344062,10165282,8056581,5554291,1782480,-1876306,100,796000,9.88,4.51,3.89,10.58,20.50,2.57,158.62,221.60,32.69,1.22,10.63,1.30,7.86,6.78,5.85,5.04,937,14497,8.74,0.56,0.34,5.96,9.99,7.54,5.38
2014,165139191,80137258,85001934,0,35677411,29402583,6274828,129461780,500,8600000,0,0,207070717,184540679,22530039,13634198,8895841,9801783,7611091,6627281,6519353,-796103,0,0,0,4.30,3.68,-0.06,-4.80,-5.53,381.73,272.55,27.56,0,10.88,1.26,7.06,6.04,5.43,4.64,885,15299,10.05,0.58,0.37,7.02,8.97,8.59,6.28
2015,192174332,61843721,130330611,0,59239737,37132233,22107504,132934595,500,8600000,0,0,145514369,132479413,13034956,11413775,1621180,8834759,3310846,23039057,-36879176,11262800,0,0,0,1.11,2.28,-29.73,-81.78,-56.50,7.20,166.55,44.56,0,8.96,0.81,1.24,2.52,0.91,1.85,385,15703,25.98,0.64,0.59,14.03,0.68,53.05,19.36
2016,192953193,68495527,124457666,0,47392630,28106521,19286109,145560563,500,8600000,0,0,148160527,117093397,31067129,12498945,18568184,18513276,12848213,10784483,28281,-100000,190,1512596,11.77,12.53,8.67,1.82,1045.35,288.06,64.05,243.70,32.56,1.58,20.97,0.77,13.33,9.23,9.64,6.67,1494,17171,8.07,0.70,0.70,5.52,12.59,5.58,4.23
2017,188210060,73554907,114655153,0,37461646,22118740,15342906,150748414,500,8600000,0,0,157569823,130836058,26733765,12664434,14069331,9070378,6944281,11584204,2969615,-5979296,100,796103,11.46,8.93,4.41,6.35,-24.23,-45.95,57.64,332.55,24.85,0.84,16.97,0.83,9.50,4.69,7.38,3.64,807,17774,14.68,0.67,0.65,7.91,10.35,7.24,5.10
2018,184230278,63551340,120678938,0,32446544,21108801,11337743,151783734,500,8600000,0,0,136715540,122794084,13921457,15353065,-1431608,2436152,1842453,5397176,-20497899,-4329423,100,796103,43.21,-1.05,1.35,-13.23,적전,-73.47,0,301.07,21.38,0.99,10.18,0.73,-0.95,1.22,-0.77,0.99,214,17895,47.14,0.56,0.64,10.84,-1.02,0,18.34
