구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,166309494,18181303,148128191,0,509751880,503262569,6489311,-343442386,1000,28785977,0,0,113584959,119104030,-5519070,2488525,-8007596,-74318090,-74318090,-13925027,-3017494,4814670,0,0,0,-65.43,-51.66,적전,적전,0,3.61,완전잠식,0,-4.86,0.62,완전잠식,완전잠식,-4.34,-40.30,0,0,0,0,0,0,-5.51,0,0.00
2017,202511147,39588983,162922164,0,471029784,171362488,299667296,-268518637,1000,28785977,0,0,234969767,212149840,22819927,2725507,20094420,6459143,6459143,13637345,-5037839,-97,0,0,0,2.75,16.54,흑전,흑전,0.78,23.10,완전잠식,0,9.71,1.14,완전잠식,완전잠식,9.75,3.13,0,0,0,0,0,0,15.55,5.70,3.37
2016,209598817,38078573,171520244,0,483910394,123145946,360764448,-274311577,1000,28785977,0,0,201624652,229127209,-27502557,4056919,-31559476,-331670103,-331670103,3463451,519923,-507637,0,0,0,-164.50,12.99,적지,적지,0,30.92,완전잠식,0,-13.64,0.56,완전잠식,완전잠식,-8.69,-91.31,0,0,0,0,0,0,-11.09,0,11.91
2015,516844868,31153896,485690972,0,459072384,68170457,390901927,57772484,1000,71964943,0,0,178449532,220383881,-41934349,3825791,-45760140,-63439240,-63439240,-739994,-4613970,-1085370,0,0,0,-35.55,1.74,적지,적지,0,45.70,794.62,0,-23.50,0.33,-51.23,-71.02,-8.54,-11.84,0,0,0,0,0,0,-45.82,0,0
2014,554810629,36278065,518532565,0,433938163,17583895,416354267,120872467,1000,71953539,0,0,175404190,199230463,-23826273,3629664,-27455937,-744131,-744131,5625423,-12826000,7203181,0,0,0,-0.42,668.09,적지,적전,0,206.31,359.00,0,-13.58,0.33,-23.41,-0.63,-5.12,-0.14,0,0,0,0,0,0,-24.90,0,0.00
2013,518691336,25790985,492900351,0,405010248,2999472,402010776,113681088,1000,63566388,0,0,22836445,80432140,-57595696,2672292,-60267987,65463476,65463476,6693983,-2133688,-438099,0,0,0,286.66,-68.57,적지,흑전,0,859.85,356.27,0,-252.21,0.04,-103.95,112.91,-10.94,11.89,0,0,0,0,0,0,-26.40,0,0
2012,582665298,44485745,538179553,0,580387339,541249407,39137932,2277959,1000,122288558,0,0,72666162,151634822,-78968659,7082015,-86050674,-380892857,-405876204,-31338603,-277898941,42384989,0,0,0,-558.55,-51.68,적전,적전,0,8.22,25478.39,0,-108.67,0.10,-42.20,-199.06,-11.77,-55.49,0,0,0,0,0,0,-22.73,0,0
2011,880102769,322943188,557159581,0,474579062,402843278,71735784,405523707,1000,122203272,0,0,150390297,126900831,23489466,5341987,18147480,9449363,10642597,-26314297,-169324247,463339425,0,0,0,7.08,123.69,20.53,-68.97,1.29,80.17,117.03,0,15.62,0.24,7.16,4.20,2.87,1.68,0,0,0,0,0,0,5.82,2.81,1.13
2010,385349729,18499273,366850456,0,284000535,106613665,177386870,101349194,1000,66066592,0,0,67231708,48929053,18302655,3672856,14629799,11297489,33911477,36008868,-140674055,82741291,0,0,0,51.02,0,흑전,흑전,2.83,17.06,279.54,0,27.22,0.20,18.27,41.62,4.40,10.03,0,0,0,0,0,0,24.75,9.63,5.57
2009,299051378,30120192,268931185,0,235672059,124786368,110885691,63379319,1000,65968096,0,0,0,0,0,2501169,-2501169,-2465605,-2465605,33600201,-132231575,103993421,0,0,0,0,0,적지,적전,0,24.14,371.84,0,0,0.00,-5.66,-5.58,-1.27,-1.25,0,0,0,0,0,0,-4.09,0,0
