구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8428382,4660633,3767749,0,7488687,6770146,718541,939695,500,7590000,0,0,9272173,0,9272173,4949663,4322509,-4842206,-5737953,2958832,-3491389,2722224,0,0,0,46.62,-61.88,0,0,0,33.05,68.84,796.93,0,100.00,0,0,0,0,0,-897,124,0,0,0,0,0,0.02,0.02
2014,6533975,4101993,2431982,0,2453983,2139298,314685,4079992,500,7590000,0,0,10008624,0,10008624,6213305,3795319,3511082,3140297,2325897,-532931,-2289525,0,0,0,37.92,31.38,7.94,-12.20,흑전,54.49,191.74,60.15,0,100.00,1.34,151.22,125.12,50.73,41.98,414,538,0,0,0,0,474.85,0.00,0.00
2015,12203801,9577896,2625905,0,5042044,4488952,553092,7161757,500,7590000,0,0,11577869,0,11577869,7502922,4074947,4666905,3829446,5709219,-5551847,0,0,0,0,35.20,33.08,0,0,0,8401.95,213.37,70.40,0,100.00,0,0,0,0,0,505,944,0,0,0,0,0,0.00,0.00
2016,16765608,11538882,5226725,0,7001715,4448178,2553538,9763892,500,7590000,0,0,11710995,0,11710995,6969315,4741680,3093618,2625554,4815334,-1981956,-14850,0,0,0,40.49,22.42,1.15,16.36,-31.44,4464.86,259.41,71.71,0,100.00,0.81,56.03,31.02,32.74,18.13,346,1286,0,0,0,0,0,0.00,0.00
2017,35900984,33774606,2126378,0,3888495,3564136,324360,32012489,500,9544940,0,0,13456561,0,13456561,7752602,5703959,6621961,5296797,3914356,-21024376,16886340,180,1718089,32.44,42.39,39.36,14.91,20.29,101.74,11025.98,947.62,12.15,1.86,100.00,0.51,27.31,25.36,21.66,20.11,680,3354,14.23,2.89,5.60,13.53,0,16.20,15.45
2018,39787118,37039298,2747821,0,4380144,4047029,333114,35406975,500,9544940,0,0,15037979,0,15037979,9361831,5676148,6543055,5292983,4962913,-3527946,-1718089,234,2233516,42.20,37.75,35.20,11.75,-0.49,-0.07,0,915.22,12.37,1.56,100.00,0.40,16.84,15.70,15.00,13.99,555,3710,27.05,4.04,9.52,25.71,586.10,25.22,24.05
