구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,18515571,2339259,16176312,0,557928,500020,57908,17957644,500,813095,0,0,6238,0,6238,199476,-193238,-17906231,-17826743,519626,-5392872,-252597,0,0,0,-3097.76,-285776.58,-99.99,적전,적지,0,467.83,3.11,0,100.00,0.00,-1.12,-103.56,-0.32,-29.47,0,0,0,0,0,0,-1.53,0,0.00
2010,57926379,44565583,13360797,0,41411452,41262602,148850,16514927,500,609843,0,0,41524687,36762783,4761904,2250381,2511524,4059411,3720033,-35892828,309568,28968047,0,0,0,6.05,8.96,665573.08,흑전,흑전,2.64,108.00,250.75,0,11.47,1.09,14.57,21.58,6.57,9.73,0,0,0,0,0,0,16.45,9.50,9.35
2011,23674218,8157467,15516751,0,6220233,5122246,1097987,17453984,500,609843,0,0,9774051,4933726,4840325,3497783,1342542,1720935,1531594,23205381,-126611,-26268017,0,0,0,13.74,15.67,-76.46,-46.54,-58.83,1.80,159.26,35.64,0,49.52,0.24,7.90,9.02,3.29,3.75,0,0,0,0,0,0,6.93,2.24,1.98
2012,22928294,3878006,19050289,0,5193653,4877414,316239,17734642,500,609843,0,0,4159621,1373125,2786496,1987687,798809,483217,368934,796228,-798996,-134836,0,0,0,19.20,8.87,-57.44,-40.50,-75.91,2.68,79.51,29.29,0,66.99,0.18,4.54,2.10,3.43,1.58,0,0,0,0,0,0,13.59,3.56,3.26
2013,24107983,1994515,22113468,0,4805403,4627403,178000,19302580,500,609843,0,0,4219913,1461544,2758369,1924426,833943,1809404,1701091,179261,187586,-268344,0,0,0,19.76,40.31,1.45,4.40,361.08,3.52,43.10,24.90,0,65.37,0.18,4.50,9.19,3.55,7.23,0,0,0,0,0,0,43.69,4.35,4.09
2014,42181974,562411,41619563,0,14577992,10827418,3750574,27603982,500,609843,0,0,4233177,1581542,2651635,1795515,856120,6474680,6237374,1427157,-10979791,9500000,0,0,0,20.22,147.34,0.31,2.66,266.67,1.47,5.19,52.81,0,62.64,0.13,3.65,26.59,2.58,18.82,0,0,0,0,0,0,122.54,15.39,14.11
2015,56559661,661147,55898514,0,17381077,13761879,3619198,39178584,500,659851,0,0,5865924,3001744,2864180,3032413,-168233,860898,503533,-1174852,1214691,7066,0,0,0,-2.87,8.58,38.57,적전,-91.93,0,4.80,44.36,0,48.83,0.12,-0.50,1.51,-0.34,1.02,0,0,0,0,0,0,-1.84,0,11.79
2016,62308740,2140841,60167900,0,23159545,19534619,3624926,39149195,500,659851,0,0,10911649,5046829,5864820,4655812,1209008,649931,64689,770777,-437476,11025,0,0,0,11.08,0.59,86.02,흑전,-87.15,2.34,10.96,59.16,0,53.75,0.18,3.09,0.17,2.03,0.11,0,0,0,0,0,0,0.87,16.33,4.92
2017,361912712,125111717,236800996,0,118557206,109686990,8870215,243355507,50000,11881,0,0,206068459,0,206068459,168879992,37188466,39793584,29457541,53209213,344331,-794114,0,0,0,18.05,14.30,1788.52,2975.95,45437.17,23.64,114.06,48.72,0,100.00,0.97,26.33,20.85,17.53,13.89,0,0,0,0,0,0,24.10,3.48,2.13
2018,148793870,3195800,145598071,0,46020243,45998028,22215,102773628,50000,11881,0,0,14413410,5796400,8617010,5220256,3396754,1943656,1261573,2670731,-13429780,11072385,0,0,0,23.57,8.75,-93.01,-90.87,-95.72,3.45,6.95,44.78,0,59.78,0.06,1.96,0.73,1.33,0.49,0,0,0,0,0,0,1.89,11.75,6.18
