구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,2547695055,1012879657,1534815398,0,863195710,763271810,99923900,1684499346,5000,12000000,0,0,1017719940,275130937,742589003,630269877,112319127,185586755,166577809,1969436,58272379,-5047048,1900,22206725,0,16.37,-2.44,-10.38,36.02,631.46,132.70,51.24,1.92,72.97,0.46,6.96,10.32,5.08,7.53,13881,143589,7.13,0.69,1.17,6.08,53.13,10.58,8.41
2017,1875426918,811702737,1063724181,0,330985896,307447690,23538206,1544441022,5000,12000000,0,0,1043130143,129146386,913983757,788655327,125328430,161770267,122464406,27912077,122681447,-125817177,1700,19869175,0,11.74,7.60,12.62,-5.40,497.82,264.01,21.43,1.41,87.62,0.55,8.36,8.16,6.63,6.48,10205,131918,11.81,0.91,1.39,10.20,0,11.54,9.99
2016,1902995406,972167901,930827505,0,447686490,418812699,28873791,1455308916,5000,12000000,0,0,969434288,92114039,877320249,766032117,111288132,174067829,129458545,92779632,-194496010,71839383,1500,17692125,0,13.35,8.20,6.43,16.52,134.09,232.12,30.76,1.35,90.50,0.54,7.91,9.21,6.24,7.25,10788,123500,10.34,0.90,1.38,9.38,0,12.02,10.75
2015,1666364862,864108841,802256021,0,309513832,286340017,23173815,1356851030,5000,12000000,0,0,895978566,75700457,820278109,715712188,104565921,146186538,111106789,85083054,-37328823,-17000009,1500,17765625,0,12.40,3.24,-27.95,-24.85,65.23,301.78,22.81,1.30,91.55,0.56,7.97,8.47,6.50,6.91,9259,114833,12.47,1.01,1.55,11.53,0,13.25,12.20
2014,1550254232,791619554,758634678,0,284709556,260292441,24417115,1265544676,5000,12000000,0,0,867891756,48982500,818909256,673770823,145138434,190201663,147846567,99845616,-69248044,-35151504,1300,15396875,0,17.04,8.51,0.25,-24.37,180.66,304.13,22.50,0.94,94.36,0.58,11.99,12.22,9.74,9.92,12321,107224,11.20,1.29,1.91,10.62,0,11.41,10.81
2013,1429041784,695976582,733065202,0,273850675,251643567,22207107,1155191109,5000,12000000,0,0,799862373,14895590,784966784,640192882,144773902,243605458,195475637,89831663,-65999852,-18290738,1100,13200000,0,24.44,5.18,-5.27,88.01,1581.11,276.57,23.71,0.59,98.14,0.58,13.59,18.36,10.59,14.29,16290,96266,11.42,1.93,2.79,11.07,0,15.42,14.79
2012,1306359201,595739367,710619833,0,331676444,315113956,16562488,974682757,5000,12000000,0,0,760488596,15618078,744870518,592039056,152831462,150157273,103969280,113085263,-218339626,-14788610,1100,13200000,0,13.67,6.87,-1.10,-31.56,34.05,189.06,34.03,0.91,97.95,0.62,16.58,11.28,12.50,8.50,8664,81224,13.97,1.49,1.91,12.84,0,9.50,8.97
2011,1139831172,890959984,248871188,0,270580224,261238459,9341765,869250948,5000,12000000,0,0,711600730,21423616,690177114,535652592,154524522,197106356,151906139,138126972,-10640346,-10264352,1100,13200000,0,21.35,22.39,14.88,10.56,425.03,341.05,31.13,0.83,96.99,0.68,19.30,18.97,14.75,14.50,12659,72438,10.51,1.84,2.24,9.92,0,10.33,9.76
2010,955016394,736911936,218104458,0,222865043,216430614,6434429,732151350,5000,12000000,0,0,581434668,7390352,574044316,439537428,134506889,174298175,137390958,142901411,-420141509,259845607,1000,12000000,0,23.63,0,0,0,714.77,340.48,30.44,0.98,98.73,0,0,0,0,0,13815,61013,7.42,1.68,1.75,6.99,0,9.14,8.61
2009,511751746,281876503,229875243,0,189860875,184995735,4865139,321890872,5000,9000000,0,0,515693136,14107236,501585900,381625290,119960610,127204946,95459104,155039484,-161989567,-5400000,600,5400000,0,18.51,24.58,39.67,61.59,2467.46,152.37,58.98,0,97.26,1.17,43.00,34.22,27.12,21.58,10607,35766,0,0,0,0,0,0.00,0.00
