구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,2367726966,1479635480,888091487,0,1872415158,1046606131,825809027,495311808,5000,15798781,0,0,1637393758,1521836938,115556820,50808860,64747960,24212591,22306637,156117115,-301177459,123760378,0,0,0,3.95,1.36,-4.31,11.03,72.71,1.39,141.37,378.03,0,7.06,0.72,12.59,4.34,2.84,0.98,1432,31101,6.93,0.32,0.10,2.07,5.93,13.45,7.39
2010,2244582362,1618232544,626349818,0,1900457568,1075358205,825099363,344124794,5000,15798781,0,0,1600293165,1514603722,85689443,54569759,31119683,-45510701,-46143171,-96230124,-52793840,162233039,0,0,0,1.90,-2.67,-2.26,-53.00,적전,0.55,158.31,511.50,0,5.26,0.67,6.89,-9.68,1.28,-1.80,-2441,24616,0,0.41,0.10,0,2.68,36.42,21.44
2011,2451307324,1001161507,1450145816,0,2037997108,1251400940,786596168,413310216,5000,15798781,0,0,1413243593,1381763506,31480087,45314709,-13834622,147469644,78904059,66732487,-184012421,90159986,100,1565000,1.83,-0.98,5.58,-11.70,적전,흑전,0,85.13,493.09,1.45,2.23,0.59,-3.45,19.68,-0.57,3.27,5428,26630,1.27,0.26,0.08,0.95,-0.78,0,70.76
2012,2567634829,1023287651,1544347178,0,2143021149,882001585,1261019564,424613680,5000,15803128,0,0,1303425269,1218993666,84431603,55689750,28741853,81191939,68807354,-265922741,-16529733,268413107,0,0,0,2.21,5.28,-7.77,흑전,-12.80,0.28,116.02,504.70,0,6.48,0.52,6.86,16.42,1.15,2.74,4667,27652,1.14,0.19,0.06,0.85,3.30,47.25,25.09
2013,2401039876,861197712,1539842164,0,2291884664,1677801119,614083545,109155213,5000,15803128,0,0,1006353504,1180084019,-173730515,69430923,-243161438,-380949234,-310922269,-152768477,-4227622,159194215,0,0,0,-24.16,-30.90,-22.79,적전,적전,0,51.33,2099.66,0,-17.26,0.41,-91.11,-116.50,-9.79,-12.52,-19427,7942,0,0.44,0.06,0,-26.15,0,0
2014,2154503660,715668461,1438835199,0,2346439822,812823083,1533616740,-191936163,5000,35803128,0,0,1153213964,1353586246,-200372282,46779042,-247151324,-345187964,-408446476,-263185406,32773926,254576729,0,0,0,-21.43,-35.42,0,0,0,0,88.05,완전잠식,0,-17.38,0,0,0,0,0,-12839,-4822,0,0,0.13,0,0,0,0
2015,754177964,375411391,378766573,0,1704705620,1351397111,353308509,-950527656,5000,35803128,0,0,570927357,697017569,-126090212,207856707,-333946919,-691096173,-696451807,18355844,12171603,-21904431,0,0,0,-58.49,-121.99,-50.49,적지,적지,0,27.78,완전잠식,0,-22.09,0.39,완전잠식,완전잠식,-22.96,-47.89,0,0,0,0,0,0,-168.01,0,0
2016,623078437,457296256,165782181,0,597302485,443105006,154197479,25775952,5000,10159869,0,0,400450242,381330357,19119885,15544840,3575045,-86962075,-92737030,26571443,21631547,-80492910,0,0,0,0.89,-23.16,-29.86,흑전,적지,0.37,103.20,2317.29,0,4.77,0.58,완전잠식,완전잠식,0.52,-13.47,0,0,0,0,0,0,0,-4.92,-1.27
2017,281537825,123778911,157758914,0,260278759,191791758,68487001,21259067,5000,7000296,0,0,253507091,275484399,-21977307,37057562,-59034870,-228663542,-223620570,-15431426,43241424,-42968894,0,0,0,-23.29,-88.21,-36.69,적전,적지,0,64.54,1224.32,0,-8.67,0.56,-251.03,-950.87,-13.05,-49.44,0,0,0,0,0,0,0,0,0
2018,272143615,157501472,114642143,0,209718489,155216225,54502264,62425126,5000,7002284,0,0,240457952,225198144,15259809,8974838,6284970,22946746,42210320,-18315776,3917631,13576434,0,0,0,2.61,17.55,-5.15,흑전,흑전,2.85,101.47,335.95,0,6.35,0.87,15.02,100.88,2.27,15.25,0,0,0,0,0,0,0,0.57,0.46
