구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,94097710,67015637,27082073,0,52272316,36966126,15306190,41825394,500,12668658,0,0,41747399,30492040,11255358,25253313,-13997954,-16850986,-16893205,-17932044,10635203,650010,0,0,0,-40.47,-12.68,적지,적지,0,181.29,124.98,0,26.96,0.48,-30.99,-37.41,-15.97,-19.28,-1629,3297,0,1.91,1.59,0,-34.12,0,0
2014,81164752,51101251,30063500,0,32665989,30132797,2533192,48498762,500,10341260,0,0,47807917,41242615,6565301,17898556,-11333255,-14552074,-14582318,-4703654,1357391,-6014052,0,0,0,-30.50,-27.35,적지,적지,0,169.59,67.35,0,13.73,0.53,-20.52,-26.40,-12.67,-16.31,-1379,4709,0,0.69,0.70,0,-27.36,0,0
2013,97675715,70775472,26900243,0,35714713,13700136,22014577,61961002,500,10341260,0,0,65803554,55896100,9907454,19167407,-9259953,-9795471,-9991171,4244615,-18797535,18370767,0,0,0,-15.18,-32.12,적전,적전,0,516.60,57.64,0,15.06,0.72,-13.93,-15.03,-10.16,-10.97,-952,6085,0,0.80,0.76,0,-19.85,0,0
2012,84539623,60087599,24452024,0,13546467,11773001,1773466,70993155,500,10341260,0,0,96939495,72721318,24218177,20229959,3988218,1780737,2002927,11178664,-2362629,-7356057,0,0,0,2.07,-20.39,-60.16,-78.07,12.53,510.38,19.08,0,24.98,1.09,5.57,2.80,4.50,2.26,194,6960,34.33,0.96,0.71,16.69,7.89,17.24,11.26
2011,92906569,66486418,26420151,0,20645427,19236384,1409043,72261142,500,10341260,0,0,121766429,91251316,30515113,20505660,10009453,10535286,9132829,7546701,-1012529,-1178099,150,1528000,0,7.50,13.49,1.41,9.50,26.11,345.63,28.57,1.75,25.06,1.38,14.63,13.35,11.35,10.36,883,7083,9.69,1.21,0.73,7.71,14.50,8.84,7.16
2010,83399660,56633955,26765705,0,18788377,17428950,1359428,64611283,500,10341260,0,0,107289773,79952503,27337270,17466825,9870445,10004386,8340187,7873426,-12602597,8110748,150,1551189,0,7.77,0,0,0,45.47,324.94,29.08,2.36,25.48,0,0,0,0,0,807,6248,7.87,1.02,0.61,6.20,0,6.65,5.41
2009,66792373,55442962,11349411,0,8710565,7286428,1424137,58081808,500,10341260,0,0,109266430,88235007,21031423,12870603,8160820,8319192,7133565,7224176,-5135013,-5309919,200,2068252,0,6.53,4.02,-35.29,-53.86,261.25,760.91,15.00,3.21,19.25,1.60,14.62,12.78,11.95,10.45,690,5617,9.03,1.11,0.59,6.99,16.88,7.89,6.29
