구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,145813726,71359439,74454287,0,82332368,44156416,38175952,63481358,500,15034697,0,0,145253641,122824612,22429028,14073727,8355302,401970,526530,19035272,-142641,-20045603,20,296694,55.62,5.75,0.36,-3.93,흑전,흑전,1.61,161.61,129.70,0.80,15.44,0.94,13.15,0.83,5.41,0.34,35,4293,70.75,0.58,0.26,2.54,8.93,11.19,4.12
2010,452854154,199412244,253441909,0,172868504,150298256,22570248,279985649,500,57943763,0,0,338158150,286547458,51610692,25489887,26120805,6697004,7202595,59118790,4203035,-40051847,110,5231703,76.19,7.72,2.13,0,0,0,5.55,132.68,61.74,2.39,15.26,0,0,0,0,0,188,5864,24.54,0.79,0.50,6.33,0,11.66,6.64
2011,350230397,133899089,216331308,0,122803747,92766991,30036755,227426650,500,57943763,0,0,389845571,353307402,36538169,37683701,-1145532,-42712859,-44009069,19749357,-19638698,-11715603,0,0,0,-0.29,-11.29,15.28,적전,적전,0,144.34,54.00,0,9.37,0.97,-0.45,-17.35,-0.29,-10.96,-753,4964,0,0.64,0.47,0,-0.44,0,8.49
2012,282485538,118273906,164211632,0,73176913,52863762,20313151,209308625,500,57943763,0,0,318555624,296694377,21861247,27788592,-5927345,-13934506,-13430211,43732085,-7696068,-46706885,0,0,0,-1.86,-4.22,-18.29,적지,적지,0,223.73,34.96,0,6.86,1.01,-2.71,-6.15,-1.87,-4.25,-191,4692,0,0.39,0.33,4.59,-2.67,0,3.94
2013,269369303,139916575,129452728,0,60348017,54486660,5861357,209021286,500,57943763,0,0,307661696,283815654,23846042,31078431,-7232390,-5556122,-4789880,24914760,-480422,-9665171,0,0,0,-2.35,-1.56,-3.42,적지,적지,0,256.79,28.87,0,7.75,1.12,-3.46,-2.29,-2.62,-1.74,-86,4557,0,0.47,0.40,7.00,-4.23,0,7.99
2014,278247542,160895595,117351948,0,56581363,41540034,15041330,221666179,500,57943763,0,0,235622682,230699621,4923061,14830399,-9907339,-14591578,-10661940,23344808,-57479572,18235753,0,0,0,-4.20,-4.53,-23.42,적지,적지,0,387.33,25.53,0,2.09,0.86,-4.60,-4.95,-3.62,-3.89,-186,3850,0,0.42,0.40,13.71,-6.11,0,12.09
2015,240272144,134689220,105582924,0,37059262,23014758,14044504,203212882,500,57943763,0,0,206228996,195022549,11206447,22713424,-11506977,-5014655,-5148022,16000844,5258153,-12952064,0,0,0,-5.58,-2.50,-12.47,적지,적지,0,585.23,18.24,0,5.43,0.80,-5.42,-2.42,-4.44,-1.99,-90,3757,0,0.62,0.66,12.62,-10.45,0,30.56
2016,242283949,148800628,93483321,0,38972276,24478590,14493686,203311673,500,57943763,0,0,170928368,154011924,16916444,18365579,-1449135,2046981,2022186,12364430,-12031383,7120,0,0,0,-0.85,1.18,-17.12,적지,흑전,0,607.88,19.17,0,9.90,0.71,-0.71,0.99,-0.60,0.84,34,3758,67.77,0.62,0.79,8.66,-1.47,0,11.09
2017,238229947,145679377,92550571,0,32080952,21010459,11070493,206148995,500,57943763,0,0,177386000,149693302,27692698,19409876,8282822,2929616,2924404,4693722,-7863922,-33260,50,2618188,90.31,4.67,1.65,3.78,흑전,44.62,784.21,693.37,15.56,1.80,15.61,0.74,4.05,1.43,3.45,1.22,50,3801,55.46,0.73,0.91,12.64,8.51,19.41,8.88
2018,262117704,130835460,131282245,0,37717805,23242869,14474936,224399899,500,57943763,0,0,176929800,153392002,23537798,21002035,2535763,3206175,6337707,12554255,-11525488,369259,50,2618188,39.83,1.43,3.58,-0.26,-69.39,116.72,264.67,562.91,16.81,2.47,13.30,0.71,1.18,2.94,1.01,2.53,113,4083,17.85,0.50,0.66,8.09,4.75,47.04,11.39
