구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,13749505,9869190,3880316,0,9511310,8657177,854133,4238196,5000,120000,0,0,16086468,12090746,3995722,1827210,2168512,1659130,1497924,2010325,-248854,-220240,0,378000,25.23,13.48,9.31,39.55,-11.85,46.88,22.62,114.00,224.42,0,24.84,1.40,61.67,42.60,18.81,12.99,12483,36618,0,0,0,0,109.79,0.00,0.00
2010,17944307,13692747,4251560,0,11784697,11265750,518946,6159610,5000,180000,0,0,22518313,18678776,3839537,2563644,1275893,2127570,1917489,3259060,-4815474,871451,1500,270000,14.08,5.67,8.52,0,0,0,15.84,121.54,191.32,0,17.05,0,0,0,0,0,13538,34220,0,0,0,0,0,0.00,0.00
2011,30785698,26482243,4303454,0,20448217,19775511,672705,10337481,5000,180000,0,0,52364118,40847704,11516414,4570701,6945713,5832882,4447871,7181724,2248530,-2553333,0,0,0,13.26,8.49,132.54,444.38,131.96,61.51,133.91,197.81,0,21.99,2.15,84.21,53.92,28.51,18.26,24710,57430,0,0,0,0,0,0.00,0.00
2012,25737138,18505750,7231388,0,14361404,12139631,2221772,11375734,500,3210000,0,0,24355832,20257060,4098772,3146984,951788,183542,303187,-11284768,-1604562,4106099,0,0,0,3.91,1.24,-53.49,-86.30,-93.18,7.83,152.44,126.25,0,16.83,0.86,8.77,2.79,3.37,1.07,95,3544,0,0,0,0,26.99,2.48,2.26
2013,26342629,18627950,7714679,0,15515981,13340790,2175191,10826648,500,3210000,0,0,33031657,27339463,5692194,5296789,395405,-795807,-614608,8193356,-900904,-2231990,0,0,0,1.20,-1.86,35.62,-58.46,적전,4.78,139.63,143.31,0,17.23,1.27,3.56,-5.54,1.52,-2.36,-191,3373,0,2.07,0.68,0,3.25,56.67,30.25
2014,28133745,19476873,8656872,0,15814757,12549469,3265288,12318988,500,3210000,0,0,23960914,20116052,3844862,3092316,752546,1261303,1407794,-5267224,-1063636,4068813,0,0,0,3.14,5.88,-27.46,90.32,흑전,5.64,155.20,128.38,0,16.05,0.88,6.50,12.16,2.76,5.17,439,3838,7.30,0.83,0.43,5.98,9.02,15.56,11.02
2015,27083785,16436347,10647438,0,18550467,12353671,6196796,8533318,500,3210000,0,0,12437624,11977538,460086,4127069,-3666983,-3830052,-3658603,-4302838,-1795328,3526282,0,0,0,-29.48,-29.42,-48.09,적전,적전,0,133.05,217.39,0,3.70,0.45,-35.17,-35.09,-13.28,-13.25,-1138,2588,0,2.71,1.81,0,-24.59,0,0
2016,33797048,21030018,12767030,0,22470258,13362886,9107372,11326790,500,3210000,0,0,24311212,19597312,4713900,3528986,1184914,2712065,2741982,2522249,-2330722,45370,50,160500,5.66,4.87,11.28,95.47,흑전,흑전,5.06,157.38,198.38,0.85,19.39,0.80,11.93,27.61,3.89,9.01,883,3497,6.69,1.69,0.78,5.81,7.38,21.00,15.42
2017,40014948,24522640,15492308,0,27219116,18241904,8977212,12795832,500,3210000,0,0,25545359,20678544,4866816,4295160,571655,-1004353,-1024703,-4585352,-937163,4565027,0,0,0,2.24,-4.01,5.08,-51.76,적전,2.10,134.43,212.72,0,19.05,0.69,4.74,-8.50,1.55,-2.78,-310,3961,0,0.51,0.26,0,2.83,31.81,16.80
2018,45728952,29204442,16524510,0,34329912,25226579,9103333,11399040,500,3210000,0,0,39502838,31707079,7795759,5551546,2244213,2465159,2226778,3660589,225637,-3383524,50,160500,8.59,5.68,5.64,54.64,292.58,흑전,5.56,115.77,301.16,1.35,19.73,0.92,18.55,18.41,5.23,5.19,582,3456,6.36,1.07,0.30,4.97,9.27,9.28,7.53
