구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10696949,7856917,2840031,0,14541202,13356468,1184734,-3844253,250000,29680,0,0,12669961,11437601,1232360,5196596,-3964236,-3632486,-3632486,-230284,-507423,-200411,0,0,0,-28.67,-44.59,적전,적지,0,58.82,완전잠식,0,9.73,0.93,완전잠식,완전잠식,-29.21,-26.77,0,0,0,0,0,0,0,0,0
2014,16441893,10675361,5766532,0,16450212,15719722,730490,-8319,500,14840339,0,0,22863929,16794382,6069547,4546589,1522958,-3314049,-3713010,2086427,-959375,-1041315,0,0,0,-16.24,-6.62,-56.77,적지,7.02,67.91,완전잠식,0,26.55,1.41,78.67,-191.81,9.40,-22.92,0,0,0,0,0,0,315.91,0.00,0.00
2013,15962491,11473750,4488741,0,12082614,2243748,9838865,3879878,500,14840339,0,0,24483708,15113030,9370678,5847983,3522694,-33474932,-34685988,4020670,-5630396,2463058,0,0,0,-141.67,-11.93,-51.45,적전,161.17,511.37,311.42,0,38.27,0.88,17.79,-175.17,12.64,-124.49,0,0,0,0,0,0,51.21,0.00,0.00
2012,39762293,34662774,5099520,0,4038395,2538395,1500000,35723898,500,14840339,0,0,27800871,16859384,10941488,3685527,7255961,7670676,6417523,5747517,-4409783,-1365797,0,0,0,23.08,6.58,-13.42,-23.83,160.92,1365.54,11.30,0,39.36,0.74,21.86,19.33,19.42,17.18,432,3722,8.96,1.04,2.07,7.65,63.23,7.93,6.88
2011,34967397,30343865,4623533,0,4295225,2262645,2032580,30672172,500,14840339,0,0,26083938,14526413,11557525,3177276,8380249,9032151,8424871,8249137,-9290116,1496887,65,880000,0,32.30,43.99,34.60,40.03,168.77,1341.08,14.00,3.06,44.31,0.87,32.59,32.77,28.11,28.26,605,3349,3.51,0.63,1.13,3.25,107.81,3.76,3.48
2010,24656326,20173067,4483259,0,3905911,1731534,2174377,20750415,500,13845645,0,0,18114494,9521017,8593477,2367385,6226091,6457562,6016662,7512099,-5007843,-3225171,0,0,0,33.21,0,0,0,51.91,1165.04,18.82,0,47.44,0,0,0,0,0,435,2873,3.62,0.55,1.20,3.28,0,3.50,3.18
2009,22954463,18316092,4638371,0,8013966,2996123,5017843,14940497,500,13845645,0,0,26825641,13970813,12854828,3751356,9103472,7070399,7265064,7041031,-8987948,-1144653,0,0,0,27.08,15.38,13.78,381.30,31.60,611.33,53.64,0,47.92,1.45,80.21,64.01,49.15,39.23,525,2525,4.37,0.91,1.18,4.02,153.91,3.49,3.26
