구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,60270267,30725786,29544481,0,20298109,20298109,0,39972158,500,30907383,0,0,53067576,40370430,12697146,12460357,236789,4682,284522,-2906877,1799473,4064260,0,0,0,0.45,0.54,-26.74,-83.24,-46.69,1.72,151.37,50.78,0,23.93,0.94,0.60,0.72,0.42,0.50,9,1410,103.20,0.67,0.55,44.72,159.61,124.00,48.22
2010,68353306,51615943,16737363,0,33480833,32297183,1183650,34872473,500,30907383,0,0,77331656,55790453,21541203,20981871,559332,-1804079,-2233107,539051,2429494,-899855,0,0,0,0.72,-2.89,0,0,0,0.99,159.82,96.01,0,27.86,0,0,0,0,0,-72,1128,0,0.65,0.29,0,0,40.78,19.71
2011,69603320,54035434,15567886,0,33425861,32253662,1172199,36177459,500,30907383,0,0,106729345,82363607,24365738,23214457,1151281,1972363,1277133,6558423,-7378332,3665214,0,0,0,1.08,1.20,38.02,105.83,흑전,2.52,167.53,92.39,0,22.83,1.55,3.24,3.60,1.67,1.85,41,1171,19.00,0.67,0.23,12.43,3.48,21.07,13.28
2012,77485402,45835712,31649690,0,35760279,30849906,4910373,41725123,500,30907383,0,0,112550354,84203568,28346786,26176080,2170707,3554186,3338741,2073288,-4847058,-728664,25,744282,22.21,1.93,2.97,5.45,88.55,161.42,4.18,148.58,85.70,2.01,25.19,1.53,5.57,8.57,2.95,4.54,108,1340,11.48,0.93,0.34,9.11,8.04,17.87,12.73
2013,107360198,48375172,58985026,0,63012468,43202486,19809982,44347730,500,30907383,0,0,114214257,87025720,27188537,25307673,1880864,4285282,3209151,5490467,-25996482,25052893,25,744282,22.49,1.65,2.81,1.48,-13.35,-3.88,2.01,111.97,142.09,1.47,23.80,1.24,4.37,7.46,2.04,3.47,107,1429,15.88,1.19,0.46,6.85,4.97,36.28,10.94
2014,106843266,50406097,56437168,0,59490421,49712733,9777688,47352844,500,31422383,0,0,114130145,79816673,34313472,28866069,5447403,5742332,3304547,4071728,-3533508,-867386,25,759282,22.19,4.77,2.90,-0.07,189.62,2.97,3.79,101.39,125.63,1.37,30.07,1.07,11.88,7.21,5.09,3.09,110,1505,16.59,1.22,0.50,7.81,10.78,13.43,7.87
2015,108875221,54478860,54396360,0,58321587,55881712,2439875,50553634,500,31422383,0,0,118626820,84210111,34416708,29371299,5045409,5036667,4010168,3537906,59936,-6530265,25,760282,18.74,4.25,3.38,3.94,-7.38,21.35,5.24,97.49,115.37,0.79,29.01,1.10,10.31,8.19,4.68,3.72,129,1640,24.36,1.92,0.83,12.75,12.07,22.43,12.95
2016,112619817,59537648,53082169,0,56326396,44612708,11713688,56293421,500,31422383,0,0,156599517,121149288,35450229,28416109,7034120,6844033,5516589,9632179,-2539821,2308706,25,771032,13.98,4.49,3.52,32.01,39.42,37.57,8.70,133.45,100.06,0.66,22.64,1.41,13.17,10.33,6.35,4.98,176,1809,21.64,2.10,0.76,14.97,18.33,17.81,13.20
2017,132874702,79083823,53790879,0,59476811,49447106,10029705,73397890,500,31422383,0,0,136597377,105573239,31024138,29195836,1828301,2234902,1706250,1686665,-8386328,4003973,15,465544,37.86,1.34,1.25,-12.77,-74.01,-69.07,2.18,159.94,81.03,0.45,22.71,1.11,2.82,2.63,1.49,1.39,39,2060,85.87,1.63,0.77,21.06,4.40,62.69,20.42
2018,123981942,72411262,51570680,0,52262698,49971604,2291094,71719244,500,31422383,0,0,146734696,119030448,27704248,29089989,-1385742,-2230408,-2635887,-820782,-960898,-2893206,15,466594,0,-0.94,-1.80,7.42,적전,적전,0,144.90,72.87,0.70,18.88,1.14,-1.91,-3.63,-1.08,-2.05,-43,2026,0,1.05,0.46,32.70,-4.56,0,37.41
