구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,158315437,64012868,94302569,0,77344685,68179085,9165600,80970752,500,28314440,0,0,206363161,191721381,14641781,14446792,194989,1645855,1659061,18189722,-8752491,-4461641,50,1412580,0,0.80,-17.88,-99.01,-90.55,0.14,93.89,95.52,1.54,7.10,1.27,0.24,2.03,0.12,1.02,59,2863,55.30,1.13,0.44,7.36,0.20,544.67,9.66
2017,167515259,67788900,99726359,0,84851533,77044558,7806975,82663725,500,28314440,0,0,251288112,214849737,36438375,16709237,19729138,17194999,17564292,36609629,-5854419,-10991832,100,2825161,0,6.99,48.86,흑전,흑전,11.72,87.99,102.65,1.30,14.50,1.56,26.93,23.98,12.27,10.93,620,2922,12.41,2.63,0.87,7.41,18.48,12.17,7.61
2016,153937276,49572342,104364934,0,90104450,81779039,8325411,63832826,500,28314440,0,0,168807905,184539056,-15731151,14103429,-29834580,-64683691,-66684182,-21511717,1676291,3552698,0,0,0,-39.50,-45.93,적지,적지,0,60.62,141.16,0,-9.32,0.90,-30.68,-68.57,-15.90,-35.54,-2355,2257,0,2.30,0.87,0,-22.37,0,0
2015,221348379,62918879,158429500,0,90686719,78575161,12111558,130661660,500,28314440,0,0,312206868,303076232,9130636,22251577,-13120941,-25622541,-23572893,21169272,-13690282,2927472,0,0,0,-7.55,-31.27,적전,적전,0,80.07,69.41,0,2.92,1.31,-9.08,-16.32,-5.52,-9.92,-833,4618,0,1.18,0.50,0,-7.19,0,30.34
2014,254069884,77557614,176512270,0,95762793,84880590,10882203,158307090,500,28314440,0,0,454231291,410273072,43958218,21280217,22678002,17692880,13957158,43495529,-45991704,11422397,100,2825161,0,3.07,-31.09,-62.12,-70.99,35.29,91.37,60.49,1.47,9.68,1.80,14.69,9.04,8.99,5.54,493,5594,13.84,1.22,0.43,6.16,10.31,9.77,5.52
2013,250179799,83744865,166434934,0,99785682,91302360,8483322,150394117,500,28314440,0,0,659142079,574417441,84724638,24859527,59865111,61200597,48115961,71999680,-69609238,-51158375,200,5650321,0,7.30,10.50,-7.28,-24.97,66.15,91.72,66.35,1.28,12.85,2.52,39.74,31.94,22.90,18.41,1703,5314,9.16,2.94,0.67,7.17,31.48,7.79,6.37
2012,272594180,158426282,114167898,0,121732347,113475722,8256625,150861833,500,27423528,0,0,596517682,504511655,92006027,27442316,64563711,59537226,64131776,96094274,-43766669,-21108971,200,5472000,0,10.75,83.86,77.56,109.09,44.56,139.61,80.69,0.90,15.42,2.63,53.66,53.30,28.46,28.27,2356,5504,9.38,4.02,1.01,8.17,55.36,9.39,8.18
2011,181151067,95671269,85479798,0,91363134,78889937,12473196,89787934,500,27126558,0,0,324448756,274906002,49542755,13181568,36361187,30643701,30671701,16675489,-18620581,13756744,100,2706000,0,9.45,184.74,151.94,167.29,12.24,121.27,101.75,0.86,15.27,1.99,51.18,43.17,22.29,18.81,1153,3313,10.06,3.50,0.95,8.10,34.80,9.58,7.95
2010,145054437,69155415,75899022,0,92755861,87889162,4866699,52298576,500,25754111,0,0,113943789,93198079,20745710,6313054,14432655,11531228,11475228,7185468,-36025428,33323165,0,0,0,10.07,0,0,0,4.97,78.68,177.36,0,18.21,0,0,0,0,0,446,2034,25.36,5.56,2.55,18.41,0,22.54,17.33
2009,69560295,31689978,37870317,0,31280955,28437606,2843349,38279340,500,25746121,0,0,33756809,27851657,5905152,5347163,557989,528404,519713,3129509,-15679680,16983850,0,0,0,1.54,237.36,흑전,흑전,0.44,111.44,81.72,0,17.49,0.44,2.10,1.96,0.72,0.67,26,1490,214.70,3.78,3.31,28.81,0.99,259.77,37.06
