구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,195717108,93803107,101914001,0,87832887,77226782,10606105,107884220,500,12429120,0,0,161615532,136401386,25214145,24378379,835766,1462902,1086010,10583115,-3044024,-9747745,100,1077532,99.22,0.52,0.67,-5.55,-83.87,-66.08,0.32,121.46,81.41,2.84,15.60,0.82,0.87,1.13,0.42,0.55,87,9292,40.34,0.38,0.27,9.54,0.45,95.56,18.39
2010,193150421,94358075,98792346,0,81881968,63911207,17970761,111268453,500,12429120,0,0,218830779,180265132,38565647,28066652,10498995,8036309,4358584,8820573,-5326705,-3725193,180,1957557,40.71,4.80,1.99,0,0,0,3.46,147.64,73.59,3.25,17.62,0,0,0,0,0,387,9625,14.32,0.58,0.31,5.47,0,9.51,5.46
2011,199424354,104681901,94742453,0,87761470,73210104,14551366,111662884,500,12429120,0,0,195601940,159421550,36180391,28601318,7579073,3616795,2020478,2874508,-6578488,6006028,120,1314000,31.63,3.87,1.03,-10.61,-27.81,-53.64,2.97,142.99,78.60,2.58,18.50,1.00,6.80,1.81,3.86,1.03,334,9798,13.93,0.48,0.30,5.41,2.86,13.11,7.04
2012,250620584,144218214,106402370,0,148738682,114739299,33999383,101881902,500,12429120,0,0,197402421,171307189,26095232,27913864,-1818632,-4164884,-5333366,-36427002,-19281864,52363400,50,548000,0,-0.92,-2.70,0.92,적전,적전,0,125.69,145.99,1.43,13.22,0.88,-1.70,-5.00,-0.81,-2.37,-303,9204,0,0.38,0.22,22.72,-1.36,0,35.21
2013,228890084,120130196,108759887,0,132836691,120200418,12636273,96053392,500,12699098,0,0,228762032,195674445,33087587,32361512,726076,-6668883,-6739591,27218207,-4168176,-20091276,50,562258,0,0.32,-2.95,15.89,흑전,적지,0.17,99.94,138.29,1.44,14.46,0.95,0.73,-6.81,0.30,-2.81,-386,8660,0,0.40,0.19,36.29,0.40,157.96,16.91
2014,257110072,149393057,107717016,0,160771180,145109273,15661907,96338892,500,12712747,0,0,259887585,216400918,43486666,35758567,7728099,2635731,1095126,-24405551,-2359363,24518281,50,562941,39.03,2.97,0.42,13.61,964.37,흑전,1.64,102.95,166.88,1.51,16.73,1.07,8.03,1.14,3.18,0.45,113,8702,29.26,0.38,0.16,5.87,1.74,18.25,10.46
2015,236639585,131844362,104795223,0,145386674,130466669,14920005,91252911,500,12712747,0,0,204256069,170151022,34105047,29406278,4698769,-776124,-4494081,30590307,-533477,-23556383,30,337764,0,2.30,-2.20,-21.41,-39.20,적전,1.07,101.06,159.32,0.96,16.70,0.83,5.01,-4.79,1.90,-1.82,-260,8396,0,0.37,0.20,18.50,4.57,23.51,10.88
2016,234552458,125328118,109224340,0,143244842,128956164,14288678,91307616,500,12712747,0,0,210994515,178253457,32741058,27568123,5172935,1867269,301155,2182501,-9461687,1468575,40,450353,47.77,2.45,0.14,3.30,10.09,흑전,1.33,97.19,156.88,0.97,15.52,0.90,5.67,0.33,2.20,0.13,74,8446,55.89,0.49,0.25,8.83,0.50,23.83,12.09
2017,227953372,131421367,96532004,0,135649532,129706883,5942650,92303839,500,12712747,0,0,237529860,203880531,33649329,31137232,2512096,1471206,1274930,-21017297,25371741,600131,30,337764,16.90,1.06,0.54,12.58,-51.44,323.35,0.55,101.32,146.96,0.86,14.17,1.03,2.74,1.39,1.09,0.55,157,8430,22.10,0.41,0.19,6.45,1.17,48.16,16.42
2018,228402133,137651199,90750934,0,136741229,133135754,3605475,91660904,500,12712747,0,0,216727129,181764652,34962477,28791950,6170528,638468,-749056,3000832,-1609966,-4488343,30,337764,0,2.85,-0.35,-8.76,145.63,적전,1.41,103.39,149.18,0.56,16.13,0.95,6.71,-0.81,2.70,-0.33,-23,8380,0,0.63,0.31,15.41,-4.19,23.15,13.16
