구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,93092428,75459451,17632977,0,23818784,21586978,2231805,69273645,500,10127700,0,0,51496711,34322942,17173770,25191639,-8017869,-6018441,-4210036,-1950891,-1336440,-2806446,250,2338705,0,-8.18,-40.85,적전,적전,0,349.56,34.38,1.35,33.35,0.54,-11.04,-5.80,-8.45,-4.44,-416,7499,0,2.47,3.65,0,-29.42,0,0
2017,96625499,78535872,18089628,0,20610273,9380103,11230170,76015226,500,10127700,0,0,87058623,54955930,32102693,27120485,4982208,-432816,678656,17724779,-11547942,417843,200,1870964,0,0.78,-12.33,-30.73,흑전,17.22,837.26,27.11,0.88,36.87,0.89,6.53,0.89,5.09,0.69,67,8165,338.76,2.78,2.64,39.74,-37.63,46.14,22.79
2016,99182225,76952128,22230097,0,22645006,22645006,0,76537219,500,10127700,0,0,99299891,63552388,35747504,28555348,7192156,-28171845,-25410338,15325040,-21373485,-1870964,200,1870964,0,-25.59,-0.13,-30.86,적전,28.60,339.82,29.59,1.36,36.00,0.89,8.01,-28.31,6.47,-22.87,-2509,8216,0,1.80,1.50,0,27.69,20.77,10.09
2015,123074968,73550774,49524194,0,20085317,20085317,0,102989650,500,10127700,0,0,99424411,57836153,41588258,31186349,10401909,2360707,2392645,10963705,-8515345,-4660167,200,1870964,0,2.41,-25.83,-55.16,-79.10,16.20,366.19,19.50,1.37,41.83,0.80,10.31,2.37,8.41,1.94,236,10828,61.80,1.35,1.49,16.17,54.67,14.22,8.62
2014,124152321,92805700,31346622,0,25280188,23878708,1401480,98872134,500,10127700,0,0,134040808,75966966,58073842,34876945,23196897,14569527,11446110,31472742,-22814276,2125036,350,3211187,0,8.54,47.07,87.75,313.37,40.30,388.65,25.57,2.81,43.33,1.18,24.89,12.28,20.50,10.11,1130,10560,11.02,1.18,0.94,7.55,94.59,5.44,4.43
2013,102188763,63291758,38897005,0,14669367,12669367,2000000,87519397,500,10127700,0,0,91143025,53122256,38020768,25665523,12355246,4438962,2769003,13303045,-35045872,7249535,200,1834964,0,3.04,-7.17,-31.46,-83.62,46.68,499.57,16.76,1.72,41.72,0.91,14.01,3.14,12.31,2.76,273,9439,42.43,1.23,1.29,23.91,41.76,9.51,8.10
2012,98546369,91942356,6604013,0,9713828,9647455,66372,88832541,500,10127370,0,0,98186736,56884171,41302566,23276519,18026047,19453132,16901003,16428132,-16894543,-2726238,300,2752000,0,17.21,-2.52,-1.64,-0.19,0,953.02,10.93,2.49,42.07,1.09,22.05,20.67,20.02,18.77,1669,9569,7.22,1.26,1.24,6.47,125.66,6.77,6.11
2011,81498181,74661528,6836653,0,6803763,6743519,60244,74694418,500,10123240,0,0,100722799,65051162,35671638,17344266,18327372,18256702,16932331,38397881,-21293637,-11318090,300,2751000,0,16.81,7.36,-27.57,-26.02,2887.56,1107.16,9.11,3.61,35.42,1.28,25.55,23.60,23.33,21.56,1673,8176,4.97,1.02,0.84,4.33,92.11,4.60,4.04
2010,75590085,71862887,3727198,0,6806563,5195607,1610956,68783522,500,3374240,0,0,93817466,57175616,36641850,11338460,25303390,25081461,22888147,7688628,-27332701,21667309,1000,3374240,0,24.40,0,0,0,910.06,1383.15,9.90,1.70,39.06,0,0,0,0,0,8127,20385,7.23,2.88,1.77,6.81,0,7.83,7.42
2009,29511220,26348855,3162365,0,7133849,6148549,985301,22377371,5000,286624,0,0,55321191,31592235,23728956,7650998,16077958,16156221,17193459,13318951,-2100454,1871486,0,652,0,31.08,459.57,14944.27,14590.74,187.01,428.54,31.88,0,42.89,2.88,118.20,126.40,83.69,89.49,60685,78072,0,0,0,0,350.50,0.00,0.00
