구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,39952115,23073132,16878983,0,16427713,3573668,12854045,23524402,500,9443800,0,0,37567267,26059901,11507367,5891915,5615452,843400,2250951,5592551,-2626537,11855048,0,0,0,5.99,-31.10,-38.80,-29.96,3529.51,645.64,69.83,0,30.63,1.09,35.58,14.26,16.29,6.53,238,2491,24.29,2.32,1.46,17.82,165.77,9.74,8.50
2017,28973762,24782641,4191121,0,20931567,19641401,1290167,8042195,500,1180475,0,0,54524509,39675266,14849243,5673920,9175323,3327935,3213833,8876899,-11469895,4711946,0,0,0,5.89,391.50,흑전,흑전,17.71,126.18,260.27,0,27.23,2.73,368.76,129.16,45.99,16.11,2990,6813,18.39,8.07,1.08,13.90,369.60,6.13,5.51
2016,10924575,8304048,2620527,0,13990423,9717388,4273035,-3065848,500,892000,0,0,11093548,11176470,-82922,3884533,-3967455,-4571093,-4567670,75541,1262662,-1293298,0,0,0,-41.17,0,0,0,0,85.46,완전잠식,0,-0.75,0,0,0,0,0,-4351,5201,0,2.53,1.24,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,37066564,22059706,15006858,0,21786776,13719812,8066964,15279788,500,1049895,0,0,13685817,11278850,2406967,4656896,-2249929,-4117686,-4145107,-2139479,973492,848854,0,0,0,-30.29,11.01,적전,적전,0,160.79,142.59,0,17.59,0.35,-13.11,-24.14,-5.83,-10.74,-4145,22675,0,0.65,1.08,0,-7.98,0,0
2013,40128322,25721051,14407271,0,21071780,14966143,6105637,19056542,500,892000,0,0,12327958,7626954,4701004,3869597,831407,103576,444632,-1595682,255833,-966305,0,0,0,3.61,-23.23,611.37,203.46,1.39,171.86,110.58,0,38.13,0.31,4.03,2.16,2.10,1.12,498,30922,0,0,0,0,13.34,13.32,7.18
2012,38972993,25177142,13795852,0,16766245,9777005,6989240,22206748,500,892000,0,0,16057832,10658114,5399718,5282844,116873,228787,146519,-6291508,1377948,3148687,0,0,0,0.91,120.14,흑전,흑전,0.26,257.51,75.50,0,33.63,0.43,0.49,0.61,0.31,0.39,164,29275,0,0,0,0,0.35,46.02,10.56
2011,35527501,23202153,12325349,0,9692609,1984634,7707975,25834892,100,4460000,0,0,7294479,6251288,1043191,4490098,-3446907,-3581418,-2869202,13502671,-6580059,-1822336,0,0,0,-39.33,-89.24,적전,적전,0,1169.09,37.52,0,14.30,0.17,-12.54,-10.44,-8.16,-6.79,-643,5793,0,0,0,0,-10.37,0,0
2010,48971712,38006768,10964945,0,19818518,12692528,7125990,29153194,100,4460000,0,0,67778549,44238354,23540196,3859065,19681130,18677700,15824558,5111084,-3289689,-4282779,0,0,0,23.35,0,0,0,21.15,299.44,67.98,0,34.73,0,0,0,0,0,3273,6537,0,0,0,0,0,0.40,0.40
2009,18317238,10407568,7909669,0,13407497,7167621,6239877,4909740,100,2000000,0,0,21276611,13784008,7492604,2106852,5385751,4480107,3874804,3294138,-6321171,5598721,0,0,0,18.21,0,0,0,17.62,145.20,273.08,0,35.22,0,0,0,0,0,96870,122744,0,0,0,0,0,0.87,0.85
