구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,581034541,285064849,295969692,0,71237995,58745693,12492302,509796546,500,16000000,0,0,355250226,324085189,31165038,23732928,7432109,51706437,40403429,-3054582,6348106,-10585508,500,8000000,0,11.37,-14.00,-74.72,52.39,30.44,485.25,13.97,3.88,8.77,0.63,1.50,8.17,1.31,7.14,2525,31862,5.11,0.40,0.58,4.54,2.84,27.77,16.52
2017,549948061,321295910,228652151,0,70349379,52421636,17927744,479598682,500,16000000,0,0,413095667,331360332,81735335,52334189,29401146,33604739,26512622,36870452,-9517973,-6655262,500,8000000,0,6.42,35.59,399.57,-4.40,93.48,612.91,14.67,3.04,19.79,0.77,6.27,5.65,5.47,4.93,1657,29975,9.93,0.55,0.64,8.49,14.38,8.95,7.77
2016,525212040,265352454,259859586,0,66658405,52310774,14347631,458553635,500,16000000,0,0,304666752,254451566,50215186,44329851,5885335,36902260,27731421,8940609,35606069,-16820635,250,4000000,0,9.10,4.45,흑전,65.57,12.72,507.26,14.54,1.73,16.48,0.59,1.31,6.19,1.14,5.36,1733,28660,8.34,0.50,0.76,7.19,2.46,39.28,22.44
2015,510104471,223687220,286417252,0,72811600,51120628,21690972,437292871,500,16000000,0,0,291677275,246445307,45231968,51642437,-6410469,22863086,16748654,-24611490,44359616,-12344292,200,3200000,0,5.74,12.41,적전,5.32,0,437.57,16.65,1.22,15.51,0.57,-1.49,3.89,-1.26,3.28,1047,27331,15.71,0.60,0.90,12.12,-2.64,0,0
2014,510383681,189473081,320910600,0,85562339,62644098,22918242,424821342,500,16000000,0,0,259470413,204372198,55098214,50473546,4624669,22687807,15902119,13708615,-33711776,-5106375,300,4800000,0,6.13,-21.74,-75.30,-39.48,4.13,302.46,20.14,1.43,21.23,0.51,1.11,3.80,0.91,3.14,994,26551,21.08,0.79,1.29,16.00,1.88,72.48,34.67
2013,501893858,228309348,273584510,0,90059100,57667019,32392081,411834758,500,16000000,0,0,331546665,271662703,59883962,41158298,18725664,34261923,26274962,-9833761,-11456150,-5031557,250,4000000,0,7.92,-24.35,-74.59,-62.19,16.74,395.91,21.87,1.03,18.06,0.66,4.63,6.49,3.70,5.19,1642,25740,14.80,0.94,1.17,12.32,8.75,20.76,16.19
2012,509905304,232286776,277618528,0,112521219,73090625,39430594,397384085,500,16000000,0,0,438250218,310934234,127315984,53631678,73684306,89795161,69491280,47542666,-10518257,2836788,250,4000000,0,15.86,36.33,223.09,135.87,74.17,317.81,28.32,1.05,29.05,0.93,19.89,18.75,15.60,14.71,4343,24837,5.49,0.96,0.87,5.13,37.58,5.18,4.85
2011,435062940,167360819,267702121,0,91380395,54124863,37255532,343682545,500,16000000,0,0,321468327,259295582,62172745,39366440,22806305,40155999,29461654,10144536,-38502192,9701024,200,3155000,0,9.16,7.95,-46.22,-34.31,48.84,309.21,26.59,1.63,19.34,0.78,6.86,8.86,5.51,7.12,1841,21650,6.68,0.57,0.61,5.84,13.43,8.63,7.28
2010,392228339,174992904,217235436,0,70798661,47761365,23037297,321429678,500,16000000,0,0,297795333,212768136,85027197,42620957,42406240,57831140,44846116,37544150,3081615,-1546829,200,3155828,0,15.06,0,0,0,90.28,366.39,22.03,1.67,28.55,0,0,0,0,0,2803,20255,4.28,0.59,0.64,3.93,0,4.53,4.14
2009,382420153,138727893,243692260,0,125126807,45512333,79614474,257293345,500,14909090,0,0,234067148,155392774,78674374,45738144,32936231,41609596,31195786,5759851,-56098799,-4199888,87,1279867,0,13.33,-1.77,-27.71,-41.80,58.12,304.81,48.63,0.70,33.61,0.63,13.71,12.98,8.90,8.43,2018,16402,6.20,0.76,0.80,5.32,26.42,6.54,5.69
