구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,19548915,10839484,8709431,0,15945343,15396016,549327,3603572,500,5512825,0,0,37779934,37374149,405785,8680507,-8274722,-10452770,-10457672,-9196113,-517978,10620643,0,0,0,-27.68,-43.26,적지,적지,0,70.40,442.49,0,1.07,2.05,-150.32,-189.98,-44.88,-56.73,-1954,658,0,10.59,0.99,0,-181.03,0,0
2017,17322499,7996502,9325996,0,9916679,9638620,278059,7405820,500,4348241,0,0,66582365,65954684,627681,6462874,-5835193,-7474822,-7307788,-5296796,-6277673,6259035,0,0,0,-10.98,-4.29,적지,적지,0,82.96,133.90,0,0.94,4.38,-88.28,-110.56,-38.34,-48.02,-1773,1709,0,3.80,0.40,0,-206.09,0,0
2016,13114275,7767117,5347158,0,7300066,5121757,2178309,5814209,500,3464114,0,0,69565657,69116216,449441,4661255,-4211814,-10047027,-10824653,-2875615,7404630,-5362965,0,0,0,-15.56,-29.18,적지,적지,0,151.65,125.56,0,0.65,3.35,-70.50,-181.19,-20.27,-52.10,-3148,1686,0,6.70,0.56,0,-109.19,0,0
2015,28438164,14171846,14266319,0,22304135,13900985,8403150,6134029,500,28976653,0,0,98222967,97115881,1107086,10082568,-8975482,-26484308,-27656403,-10254082,-35422922,45602824,0,0,0,-28.16,-1.32,적지,적지,0,101.95,363.61,0,1.13,4.86,-115.98,-357.36,-44.40,-136.81,-907,206,0,21.04,1.21,0,-153.41,0,0
2014,11991189,5282897,6708291,0,2647249,2430539,216711,9343940,500,20625516,0,0,99535589,99649755,-114166,4139948,-4254114,-11641078,-12806333,-1589804,-7444334,10838499,0,0,0,-12.87,14.10,적지,적지,0,217.36,28.33,0,-0.11,8.17,-41.67,-125.46,-34.92,-105.11,-689,460,0,5.81,0.50,0,-56.44,0,0
2013,12375736,4682462,7693274,0,1303929,1036334,267596,11071807,500,41800171,0,0,87236662,86588440,648222,3390941,-2742719,-2868618,-3475215,-4964821,-1782111,1413377,0,0,0,-3.98,-15.56,적지,적지,0,451.83,11.78,0,0.74,6.68,-23.64,-29.95,-20.99,-26.60,-85,266,0,1.87,0.23,0,-36.60,0,0
2012,13757999,7720626,6037373,0,1626423,1511013,115410,12131576,500,38551943,0,0,103311510,102889119,422390,2968322,-2545932,-8569098,-8585182,-1693934,2031740,5178050,0,0,0,-8.31,-32.18,적지,적지,0,510.96,13.41,0,0.41,6.53,-19.62,-66.18,-16.08,-54.22,-306,315,0,2.26,0.19,0,-39.72,0,0
2011,17907281,9367218,8540063,0,4093003,3651872,441131,13814279,500,24551943,0,0,152335016,151469362,865654,3104258,-2238604,-5276166,-5276166,-3682435,6827623,-7786456,0,0,0,-3.46,-39.36,적지,적지,0,256.50,29.63,0,0.57,6.18,-14.26,-33.60,-9.08,-21.39,-215,564,0,0.52,0.05,0,-30.86,0,0
2010,31426843,18621556,12805287,0,13834610,13557204,277405,17592233,500,24551943,0,0,251202610,250120146,1082464,4082701,-3000237,-5350300,-5350300,-4573322,-6341525,5476184,0,0,0,-2.13,0,0,0,0,137.36,78.64,0,0.43,0,0,0,0,0,-218,718,0,0.41,0.03,0,0,0,0
2009,33088838,20137358,12951480,0,9902722,9826400,76322,23186116,500,24551943,0,0,5864461,5858308,6153,2417274,-2411121,-4977707,-4977707,-1745801,23143277,-16560940,0,0,0,-84.88,-69.54,적지,적지,0,204.93,42.71,0,0.10,0.14,-10.23,-21.12,-5.62,-11.60,-203,945,0,0.54,2.15,0,-53.89,0,0
