구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,53365479,5235339,48130141,0,39959006,19194162,20764844,13406474,10000,107703,0,0,55547290,46744708,8802581,6674961,2127620,3729170,2555347,4167046,2826195,-7206865,0,0,0,4.60,0.44,18.74,276.30,2.65,27.28,298.06,0,15.85,1.01,17.54,21.07,3.86,4.64,0,0,0,0,0,0,3.23,13.76,7.83
2017,56895564,5606931,51288633,0,46044437,18541989,27502447,10851127,10000,107703,0,0,55304904,46576043,8728861,6937030,1791831,1120081,679078,2628740,76414,-4093244,0,0,0,1.23,19.75,-18.09,-18.28,2.16,30.24,424.33,0,15.78,0.94,17.05,6.46,3.03,1.15,0,0,0,0,0,0,2.23,20.79,10.07
2016,61224651,8233695,52990957,0,51052602,19780918,31271684,10172049,10000,107703,0,0,46182294,37109693,9072601,6885110,2187490,1349970,830998,1931507,-1954489,-409874,0,0,0,1.80,4.17,120.29,1632.69,2.51,41.62,501.89,0,19.65,0.76,22.42,8.52,3.58,1.36,0,0,0,0,0,0,2.73,18.16,8.92
2015,60941729,6774856,54166873,0,51600678,21734993,29865685,9341051,10000,107703,0,0,44331675,37381271,6950405,5957422,992983,77957,47960,3483590,-3078922,1007373,0,0,0,0.11,-5.79,10748.72,-16.15,0.98,31.17,552.41,0,15.68,0.73,10.66,0.51,1.63,0.08,0,0,0,0,0,0,1.25,40.23,9.92
2014,60772884,7289926,53482958,0,51479793,15909700,35570093,9293091,10000,123100,0,0,47053797,42292275,4761522,4752369,9153,-105789,57199,3891770,-17122791,13777243,0,0,0,0.12,-12.45,-99.13,-89.96,0.01,45.82,553.96,0,10.12,0.88,0.08,0.49,0.02,0.11,0,0,0,0,0,0,-0.01,4341.05,23.32
2013,46351521,11695900,34655620,0,32396525,16773471,15623054,13954995,10000,123100,0,0,53746215,47840644,5905571,4853212,1052359,875359,569692,-352383,-8754039,6340565,0,0,0,1.06,-14.73,-18.22,-41.33,2.02,69.73,232.15,0,10.99,1.24,7.70,4.17,2.43,1.31,0,0,0,0,0,0,2.46,17.88,10.29
2012,40408032,12108742,28299289,0,27022729,11740674,15282055,13385303,10000,123100,0,0,63031400,56358807,6672593,5385805,1286788,1274932,971003,-1452942,-4306620,9078077,0,0,0,1.54,-8.51,-15.73,-75.67,4.49,103.13,201.88,0,10.59,1.71,9.98,7.53,3.49,2.63,0,0,0,0,0,0,4.70,8.81,5.20
2011,33313434,6874255,26439179,0,20899134,9862767,11036368,12414300,10000,123100,0,0,68897192,61825332,7071860,5544801,1527059,5379860,3990516,1114292,5782975,-7671702,0,0,0,5.79,39.89,224.87,1168.07,10.54,69.70,168.35,0,10.26,1.98,13.27,34.68,4.39,11.47,0,0,0,0,0,0,5.96,4.59,2.69
2010,36296967,8169253,28127714,0,25700182,12412719,13287463,10596785,10000,132565,0,0,49250078,43710371,5539707,5069658,470049,396282,314691,-2711337,-2755778,5773603,0,0,0,0.64,-0.20,흑전,-80.92,1.57,65.81,242.53,0,11.25,1.43,4.50,3.01,1.36,0.91,2342,78866,5.12,0.15,0.03,1.08,2.23,24.06,6.88
2009,32586247,5188754,27397493,0,22304153,8397269,13906884,10282094,10000,132565,0,0,49348415,44011750,5336666,5595357,-258691,1472413,1649534,202761,3789191,-4235333,0,0,0,3.34,-13.62,적전,133.56,0,61.79,216.92,0,10.81,1.32,-2.11,13.47,-0.69,4.42,12091,76524,1.18,0.19,0.04,0.68,-2.18,0,7.73
