구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,78742928,55722488,23020441,0,34655959,28990892,5665066,44086970,1000,40464034,0,0,123316260,108706946,14609314,11707136,2902178,19310668,17695621,19264047,-8169923,-2929087,0,0,0,14.35,-15.58,흑전,흑전,16.36,192.21,78.61,0,11.85,1.60,8.22,50.09,3.76,22.94,437,1090,3.13,1.26,0.45,3.00,0,19.10,15.03
2017,75526227,59830167,15696060,0,48961638,44907819,4053819,26564589,1000,40464034,0,0,146075534,135271974,10803561,17495193,-6691632,-5365131,-5120556,10476128,-4097358,-9752085,0,0,0,-3.51,-33.47,적지,적지,0,133.23,184.31,0,7.40,1.63,-24.30,-18.59,-7.47,-5.72,-127,657,0,2.00,0.36,0,0,0,0
2016,103565842,91970052,11595790,0,75046244,71084395,3961848,28519598,1000,40464034,0,0,219554946,198144484,21410462,23142508,-1732047,-1750611,-1811994,-8578166,6228223,1040782,0,0,0,-0.83,20.32,적지,적지,0,129.38,263.14,0,9.75,2.14,-6.02,-6.30,-1.69,-1.77,-45,705,0,2.87,0.37,0,-970.85,0,0
2015,101443752,91507094,9936658,0,72462250,63722757,8739493,28981502,1000,40464034,0,0,182475891,167677598,14798293,21981262,-7182968,-5688438,-5877503,-17467859,7816627,9554445,0,0,0,-3.22,1.38,적지,적지,0,143.60,250.03,0,8.11,1.87,-22.62,-18.51,-7.38,-6.04,-145,716,0,1.77,0.28,0,0,0,0
2014,93198148,83143854,10054294,0,58666271,52976666,5689605,34531877,1000,40464034,0,0,179994282,166394060,13600222,23657636,-10057414,-11015508,-11015508,8042237,4410894,-3425363,0,0,0,-6.12,-2.78,적전,적전,0,156.94,169.89,0,7.56,1.74,-24.61,-26.95,-9.74,-10.66,-272,853,0,1.25,0.24,0,0,0,0
2013,113415107,102391126,11023981,0,66209804,63375126,2834678,47205303,1000,40464034,0,0,185137548,163397651,21739897,21102233,637665,3920973,3067551,4363456,-14099209,-1088551,0,0,0,1.66,-5.78,-86.39,-38.57,9.47,161.56,140.26,0,11.74,1.56,1.40,6.75,0.54,2.59,76,1167,17.54,1.14,0.29,12.55,8.44,84.40,28.97
2012,123897398,113202493,10694905,0,80160388,77540759,2619629,43737010,1000,40464034,0,0,196491282,170694460,25796821,21112296,4684526,5657253,4993286,19026670,-7309059,-2695885,0,0,0,2.54,-12.46,13.64,9.15,27.30,145.99,183.28,0,13.13,1.74,11.28,12.02,4.14,4.41,123,1081,10.21,1.17,0.26,8.21,26.09,10.88,8.64
2011,102473997,90881221,11592776,0,63116509,59161769,3954739,39357488,1000,40464034,0,0,224450339,199280000,25170339,21048092,4122247,4587763,4574754,-20869506,398193,-8054489,0,0,0,2.04,-5.79,14.30,-36.55,18.90,153.61,160.37,0,11.21,1.84,11.16,12.38,3.38,3.75,113,973,13.84,1.61,0.28,10.56,41.41,15.36,11.42
2010,141393543,128897523,12496020,0,106842626,97544410,9298216,34550917,1000,40464034,0,0,238251792,210653547,27598246,23991685,3606561,7227471,7209674,52364712,-233396,-8815580,0,0,0,3.03,0,0,0,3.40,132.14,309.23,0,11.58,0,0,0,0,0,178,854,8.53,1.78,0.26,7.30,0,17.05,12.75
2009,101690421,88233287,13457134,0,70785085,63709581,7075504,30905336,1000,40464034,0,0,190019231,172423440,17595790,23599321,-6003531,-4716352,-4716352,-7521763,-2431473,6437675,0,0,0,-2.48,-5.61,적지,적지,0,138.49,229.04,0,9.26,1.88,-18.18,-14.28,-5.95,-4.68,-117,764,0,1.32,0.22,0,-16.25,0,0
