구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,18318250,15518756,2799494,0,28041349,23937006,4104343,-9723099,5000,1487604,0,0,0,0,0,522203,-522203,-830402,-830402,-441880,254484,-2131669,0,0,0,0,-100.00,적지,적지,0,64.83,완전잠식,0,0,0.00,완전잠식,완전잠식,-2.70,-4.29,0,0,0,0,0,0,-4.75,0,0
2015,20403122,17309114,3094008,0,29266720,21320677,7946043,-8863599,5000,1487604,0,0,1027522,840072,187450,4144839,-3957389,-4238116,-4238116,9273102,1782282,-8348703,0,0,0,-412.46,0,적지,적지,0,81.18,완전잠식,0,18.24,0.04,완전잠식,완전잠식,-14.48,-15.51,0,0,0,0,0,0,-28.65,0,0
2014,34248899,28737037,5511863,0,38370007,25924804,12445204,-4121108,5000,1487604,0,0,0,30000,-30000,506335,-536335,-3938633,-3938633,366394,156,-413502,0,0,0,0,-100.00,적지,적지,0,110.85,완전잠식,0,0,0.00,완전잠식,완전잠식,-1.59,-11.64,0,0,0,0,0,0,-3.09,0,0
2013,33402073,27887222,5514851,0,33584549,19235085,14349464,-182475,5000,1487604,0,0,747000,292411,454589,596600,-142011,-6989995,-6989995,-19038,2080945,-2021947,0,0,0,-935.74,175.37,적지,적지,0,144.98,완전잠식,0,60.86,0.02,-3.64,-179.11,-0.40,-19.84,0,0,0,0,0,0,-1.30,0,0
2012,37052138,26537231,10514907,0,29064204,727920,28336284,7987935,5000,1487604,0,0,271273,207885,63388,4460874,-4397486,-1190951,-1190951,2287070,-1094658,-1191582,0,0,0,-439.02,-58.86,적지,적지,0,3645.62,363.85,0,23.37,0.01,-50.46,-13.67,-11.56,-3.13,0,0,0,0,0,0,-20.83,0,0
2011,39036808,29379579,9657229,0,29596035,539825,29056210,9440773,5000,1487604,0,0,659355,465435,193920,3300529,-3106609,-5641816,-5641816,-20366,9450,11060,0,0,0,-855.66,207.52,적지,적지,0,5442.43,313.49,0,29.41,0.02,-25.33,-45.99,-7.78,-14.13,0,0,0,0,0,0,-12.52,0,0
2010,40799264,31084617,9714647,0,25706976,289670,25417306,15092288,5000,3035100,0,0,214411,169130,45281,1138594,-1093313,-1906388,-1906388,-780204,200,774109,0,0,0,-889.13,-54.70,적지,적전,0,10731.04,170.33,0,21.12,0.01,-6.81,-11.88,-2.73,-4.76,0,0,0,0,0,0,-7.72,0,0
2009,39315198,29287845,10027352,0,22316521,611902,21704620,16998676,5000,3035100,0,0,473293,390678,82615,1352316,-1269701,938149,938149,-400932,73194,134285,0,0,0,198.22,69.03,적지,-98.17,0,4786.36,131.28,0,17.46,0.01,-7.68,5.68,-3.33,2.46,0,0,0,0,0,0,-9.13,0,0
