구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,187862926,96127368,91735558,0,25031175,19827047,5204129,162831751,500,11700000,0,0,122082606,103927557,18155049,9676186,8478863,8929028,7187522,13328205,-7559755,-3977056,250,2332750,0,5.89,-8.64,-48.78,-48.87,63.64,484.83,15.37,2.29,14.87,0.65,5.23,4.44,4.53,3.84,570,14423,19.12,0.76,1.04,13.39,13.77,15.83,11.84
2017,186199600,105563748,80635852,0,25052977,19402131,5650846,161146623,500,11700000,0,0,133622332,109376923,24245409,7690382,16555026,17723508,14057199,10181920,-6227042,-7358423,460,4292260,0,10.52,3.95,-14.83,-32.53,136.61,544.08,15.55,3.72,18.14,0.73,10.49,8.91,8.99,7.64,1113,14285,11.10,0.86,1.08,9.14,28.37,9.13,7.81
2016,181951790,99980922,81970868,0,27494241,20314033,7180208,154457549,500,11700000,0,0,128540730,101363377,27177353,7738778,19438575,26906060,20833743,15913453,-8588307,-6618762,400,3823791,0,16.21,21.09,211.00,367.95,86.28,492.18,17.80,3.16,21.14,0.74,13.27,14.22,11.26,12.07,1672,13500,7.57,0.94,1.15,6.61,35.74,7.93,6.92
2015,163227897,85298818,77929079,0,24648895,19668476,4980419,138579003,500,11700000,0,0,106154561,92935003,13219558,6969299,6250259,5448491,4452084,18076088,-13256858,-3049576,200,1982576,0,4.19,-5.42,흑전,2304.66,30.48,433.68,17.79,1.93,12.45,0.66,4.56,3.25,3.91,2.78,337,11922,30.69,0.87,1.14,17.13,11.36,20.15,13.43
2014,156796347,94989433,61806914,0,21228097,15387568,5840529,135568250,500,11700000,0,0,112238364,106662259,5576105,6530530,-954425,544822,185144,10843224,-10904393,-2836528,200,1982576,0,0.16,-11.42,적전,-93.38,0,617.31,15.66,1.23,4.97,0.70,-0.70,0.14,-0.60,0.12,34,11706,475.12,1.39,1.70,60.15,-0.60,0,107.51
2013,161652082,103027472,58624610,0,22979308,17307921,5671387,138672773,500,11700000,0,0,126711116,117515803,9195313,8372354,822959,3541403,2798492,29491052,-6670175,-22015316,200,2004728,0,2.21,-19.91,-92.26,-75.20,2.39,595.26,16.57,1.89,7.26,0.71,0.58,1.99,0.46,1.57,259,11846,40.98,0.89,0.98,21.80,0.89,156.32,36.92
2012,195844414,139845314,55999100,0,52880498,49818079,3062420,142963916,500,11700000,0,0,158216325,137115773,21100552,10473357,10627195,14626174,11283887,-2034740,1067567,6714754,600,5819000,0,7.13,-9.49,-56.41,-31.85,17.31,280.71,36.99,5.74,13.34,0.87,7.55,8.01,5.84,6.20,1005,12169,10.40,0.86,0.77,8.89,10.71,11.96,10.06
2011,168124804,117148503,50976301,0,29426588,27084610,2341978,138698216,500,11700000,0,0,174808421,140606797,34201623,9821660,24379963,21038259,16556304,10590627,-11796777,-4224779,600,6053000,0,9.47,13.44,-4.11,-33.77,56.57,432.53,21.22,6.00,19.57,1.06,18.40,12.49,14.83,10.07,1349,11712,7.41,0.85,0.67,6.70,31.45,5.03,4.70
2010,160627000,117231000,43396000,0,34283000,31061000,3222000,126344000,500,11700000,0,0,154097000,121357000,32740000,7316000,25424000,31801000,24999000,9243000,-10631000,-2118000,350,3531220,0,16.22,0,0,0,44.37,377.42,27.13,2.94,21.25,0,0,0,0,0,2030,10696,5.86,1.11,0.90,5.51,0,5.68,5.36
2009,121786808,88252075,33534733,0,22419800,21370147,1049652,99367009,500,11700000,0,0,111680006,94150269,17529737,6211085,11318653,17052206,13484883,16947847,-16954364,-2404332,200,2017840,0,12.07,5.08,-36.76,28.26,50.46,412.97,22.56,2.50,15.70,0.98,12.18,14.51,9.94,11.84,1153,8826,6.93,0.91,0.84,6.46,18.39,8.26,7.60
