구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,47451852,37660545,9791307,0,29905429,25249705,4655724,17546423,5000,600000,0,0,44831425,30220969,14610456,24543048,-9932591,-12601729,-12601729,-5986339,197164,4443180,0,0,0,-28.11,-12.01,적전,적전,0,149.15,170.44,0,32.59,0.87,-41.48,-52.63,-19.17,-24.32,0,0,0,0,0,0,-34.89,0,0
2016,56161178,43542368,12618810,0,25815347,21704117,4111230,30345831,5000,600000,0,0,50951673,22863104,28088569,27060594,1027975,2468301,2412288,-6063298,3274375,1596834,0,0,0,4.73,-13.38,흑전,-71.76,2.51,200.62,85.07,0,55.13,0.89,3.25,7.62,1.79,4.19,0,0,0,0,0,0,3.42,7.15,6.56
2015,58958882,43537636,15421246,0,26008638,20875272,5133365,32950244,5000,600000,0,0,58824838,30923294,27901544,30935287,-3033742,15634687,8541240,2376456,18603099,-18403291,0,0,0,14.52,2.77,적지,흑전,0,208.56,78.93,0,47.43,0.83,-9.30,26.17,-4.27,12.01,0,0,0,0,0,0,-3.91,0,0
2014,83258071,45657842,37600229,0,50931641,42509352,8422289,32326429,5000,600000,0,0,57237172,38323432,18913741,29013290,-10099549,-12790706,-10894654,4161735,2343637,-6540812,0,0,0,-19.03,3.47,적전,적전,0,107.41,157.55,0,33.04,0.64,-26.14,-28.20,-11.34,-12.23,0,0,0,0,0,0,-14.01,0,0
2013,94837481,56294058,38543424,0,49892955,36301447,13591507,44944527,5000,600000,0,0,55316845,24863824,30453021,28768541,1684480,1556903,1547871,-1204175,1576192,-329360,0,0,0,2.80,9.82,447.26,225.93,1.07,155.07,111.01,0,55.05,0.59,3.81,3.50,1.78,1.64,0,0,0,0,0,0,2.58,14.18,11.59
2012,94159563,55115629,39043933,0,50758580,37233557,13525023,43400982,5000,600000,0,0,50372456,22600217,27772239,27464439,307801,890443,474902,-4955206,3679047,1278210,0,0,0,0.94,0.45,119.06,흑전,0.16,148.03,116.95,0,55.13,0.53,0.71,1.10,0.32,0.50,0,0,0,0,0,0,0.26,74.25,31.55
2011,96117285,52561604,43555681,0,53191205,43761948,9429257,42926081,5000,600000,0,0,50146606,21731673,28414932,28274421,140511,-628829,-554858,-10092981,11548356,-1439090,0,0,0,-1.11,-72.42,-68.41,적지,0.07,120.11,123.91,0,56.66,0.40,0.25,-1.00,0.11,-0.44,0,0,0,0,0,0,0.14,189.66,44.56
2010,156699839,54849282,101850557,0,88636890,75307030,13329860,68062949,5000,600000,0,0,181802950,144385688,37417261,36972493,444768,-2790366,-2599703,-10547672,3036040,5001973,0,0,0,-1.43,41.58,-54.47,적지,0.12,72.83,130.23,0,20.58,1.18,0.66,-3.85,0.29,-1.69,0,0,0,0,0,0,0.39,150.99,24.86
2009,150182505,49601531,100580974,0,83035318,66293289,16742029,67147187,5000,600000,0,0,128413091,104502150,23910941,22934020,976921,-1791083,-2293301,2374384,-944227,-182798,0,0,0,-1.79,65.78,-75.48,적전,0.31,74.82,123.66,0,18.62,0.87,1.44,-3.38,0.66,-1.55,0,0,0,0,0,0,1.23,55.35,15.63
