구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,28387359,11101706,17285653,0,16665405,6905178,9760227,11721954,5000,311603,0,0,16108527,12831311,3277216,1011396,2265820,2456659,2456659,-440861,-13602376,17418290,0,0,0,14.07,15.25,0,0,0,4.25,160.77,142.17,0,20.34,0,0,0,0,0,8774,37618,0,0,0,0,0,4.84,3.58
2010,35457705,14562798,20894907,0,23794005,7465421,16328584,11663700,500,2261630,0,0,20169365,13783608,6385757,1528452,4857305,3094871,2555200,3098444,-4885181,2699219,0,0,0,24.08,12.67,0,0,0,3.37,195.07,204.00,0,31.66,0,0,0,0,0,820,3743,0,0,0,0,0,3.55,2.61
2011,37525929,15523072,22002857,0,23612461,14131029,9481432,13913469,500,2599230,0,0,10433626,8015873,2417753,1632315,785438,456623,641289,23733,-3069695,1541549,0,0,0,7.53,6.15,-48.27,-83.83,-74.90,0.70,109.85,169.71,0,23.17,0.29,6.14,5.01,2.15,1.76,192,4138,0,0,0,0,3.67,22.82,7.15
2012,41283367,18350402,22932965,0,28371836,17584992,10786845,12911530,500,2599230,0,0,20535144,16271607,4263537,2743756,1519781,-42778,109244,-162395,-3437553,3806351,0,0,0,7.40,0.53,96.82,93.49,-82.96,0.98,104.35,219.74,0,20.76,0.52,11.33,0.81,3.86,0.28,32,3840,0,0,0,0,-11.72,14.68,6.30
2013,59434902,29927678,29507224,0,44613137,31907114,12706023,14821765,500,2599230,0,0,62767363,52141326,10626037,5737608,4888430,2448264,1752308,3249233,-8712019,8516010,0,0,0,7.79,2.79,205.66,221.65,1504.03,3.08,93.80,301.00,0,16.93,1.25,35.25,12.64,9.71,3.48,521,4408,0,0,0,0,9.05,5.89,4.12
2014,73581217,36367218,37213999,0,56624000,39608697,17015302,16957217,100,10466416,0,0,38271506,30048778,8222728,5123046,3099683,399326,53500,69389,-12334141,12400456,0,0,0,8.10,0.14,-39.03,-36.59,-96.95,1.22,91.82,333.92,0,21.49,0.58,19.51,0.34,4.66,0.08,12,3887,176.88,0.56,0.25,3.46,0.93,16.35,8.77
2015,99495652,49781287,49714366,0,56835726,39042763,17792963,42659926,100,23784935,0,0,29901810,29883383,18427,8490417,-8471990,-11073954,-8990586,-16345449,9238812,3185751,0,0,0,-28.33,-30.07,-21.87,적전,적전,0,127.50,133.23,0,0.06,0.35,-28.42,-30.16,-9.79,-10.39,-401,1520,0,1.15,1.27,0,-10.93,0,0
2016,83440884,34297077,49143807,0,49121575,39150040,9971535,34319308,100,29225943,0,0,48175171,50037070,-1861899,12300517,-14162416,-20819886,-24388859,3413,-5640576,5900209,0,0,0,-29.40,-50.63,61.11,적지,적지,0,87.60,143.13,0,-3.86,0.53,-36.80,-63.36,-15.48,-26.66,-774,834,0,2.30,1.16,0,-23.13,0,0
2017,91574665,42822418,48752247,0,46672426,37817466,8854960,44902238,100,39269856,0,0,73089292,62721642,10367650,8706034,1661616,159649,89291,-1534925,-5252700,8366865,0,0,0,2.27,0.12,51.72,흑전,흑전,0.96,113.23,103.94,0,14.18,0.84,4.19,0.23,1.90,0.10,-1,908,0,1.10,0.52,8.80,1.39,43.75,11.99
2018,108261295,51117840,57143454,0,48795977,42133296,6662681,59465317,500,23851615,0,0,81942719,71007597,10935122,8741884,2193238,-356677,-467314,3779560,-12769512,11997230,20,476978,0,2.68,-0.57,12.11,31.99,적전,1.22,121.32,82.06,1.04,13.34,0.82,4.20,-0.90,2.20,-0.47,-37,1957,0,0.98,0.47,12.60,4.02,34.78,12.67
