구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,1030652777,403032990,627619787,0,427681971,170420983,257260988,602970806,500,20007381,0,0,289546470,285960592,3585878,35617243,-32031365,-28789548,-32672540,-66187233,12359616,26441198,0,0,0,-11.28,-4.87,적지,적지,0,236.49,70.93,0,1.24,0.28,-5.20,-5.31,-3.15,-3.22,-1633,30137,0,0.35,0.73,0,-5.20,0,0
2017,1001617902,373811621,627806281,0,372871406,74019725,298851681,628746496,500,20007381,0,0,304366834,270703264,33663570,38021906,-4358336,-6607720,-5959039,1098049,-79510384,54583893,0,0,0,-1.96,-5.47,적전,적전,0,505.02,59.30,0,11.06,0.31,-0.69,-0.94,-0.44,-0.60,-298,31426,0,0.62,1.27,15.51,-0.60,0,17.51
2016,976860976,331155795,645705180,0,342597497,92445326,250152171,634263479,500,20007381,0,0,321984454,269518617,52465837,39530651,12935186,16912788,13969352,52201781,-171431334,136758966,0,0,0,4.34,-11.87,112.46,79.21,10.08,358.22,54.02,0,16.29,0.35,2.13,2.30,1.41,1.52,764,31701,29.38,0.71,1.27,13.62,1.84,35.42,15.75
2015,860158579,329309230,530849349,0,278174870,131287313,146887557,581983710,500,18165368,0,0,365346871,319631452,45715420,39627180,6088240,10106705,7794879,33354026,-86465194,60383499,0,0,0,2.13,-11.23,-26.70,11.52,16.08,250.83,47.80,0,12.51,0.45,1.05,1.35,0.75,0.96,429,32038,37.29,0.50,0.80,15.10,1.00,47.74,16.57
2014,764084671,378669502,385415169,0,189126634,135152619,53974016,574958037,500,18165368,0,0,411545446,371249047,40296399,31990212,8306187,8627698,6989620,31118331,-32263559,28871979,0,0,0,1.70,0.34,-18.28,17.99,10.47,280.18,32.89,0,9.79,0.58,1.54,1.30,1.18,0.99,385,31651,43.14,0.52,0.73,16.33,1.72,36.30,15.24
2013,649347397,393038535,256308863,0,147023776,115714482,31309294,502323621,500,18165368,0,0,410132757,370179886,39952871,29788552,10164319,5783609,5923904,6059323,42548677,-50604468,0,0,0,1.44,-2.70,-1.16,-28.67,0.72,339.66,29.27,0,9.74,0.62,2.10,1.23,1.55,0.90,344,27653,82.06,1.02,1.19,27.37,2.99,49.82,23.02
2012,664287280,406514318,257772961,0,200382422,163042723,37339699,463904858,500,16610420,0,0,421515758,379852770,41662988,31379898,10283090,13037938,8304501,74432264,-25570417,-69800204,0,0,0,1.97,-12.31,-37.16,-46.11,1.56,249.33,43.19,0,9.88,0.59,2.24,1.81,1.45,1.17,500,27929,41.20,0.74,0.81,16.55,1.78,33.28,15.10
2011,755979760,488486366,267493394,0,300131532,172081291,128050242,455848228,500,16610420,0,0,480665365,426579275,54086091,37721607,16364483,19770011,15410814,29647503,-181859067,101335061,0,0,0,3.21,44.07,-47.69,-43.30,10.23,283.87,65.84,0,11.25,0.71,3.68,3.47,2.42,2.28,928,27444,29.53,1.00,0.95,16.54,3.21,27.81,15.99
2010,595771984,334883451,260888533,0,163084865,118585330,44499535,432687119,500,16610420,0,0,333625861,275021998,58603864,27321863,31282001,35198787,27181452,20869379,-26653000,2999020,0,0,0,8.15,0,0,0,31.49,282.40,37.69,0,17.57,0,0,0,0,0,1636,26049,28.72,1.80,2.34,22.99,0,24.96,20.52
2009,495360687,283393207,211967480,0,109902485,69467260,40435225,385458202,500,16610420,0,0,535690595,452894251,82796344,25542174,57254170,43327150,32035846,209980664,-30835453,-170994786,100,1661042,0,5.98,-12.94,-42.91,-56.90,10.79,407.95,28.51,0.13,15.46,0.87,15.44,8.64,9.33,5.22,1929,23206,38.84,3.23,2.32,18.08,10.60,21.73,13.23
