구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,48852465,8926170,39926295,0,49361049,17877019,31484030,-508584,5000,400000,0,0,42065032,44204459,-2139427,2850015,-4989442,-5120969,-5120969,5619625,74655148,-80903578,0,0,0,-11.86,-12.17,-37.95,적전,적전,0,49.93,완전잠식,0,-5.09,0.46,-243.16,-249.57,-5.47,-5.62,0,0,0,0,0,0,-18.58,0,0
2010,44646430,6015423,38631007,0,45427068,14448105,30978963,-780638,5000,400000,0,0,7209217,5147440,2061777,2872818,-811040,-272054,-272054,1894795,389284,-2049499,0,0,0,-11.25,-3.77,-82.86,적지,적지,0,41.63,완전잠식,0,28.60,0.15,완전잠식,완전잠식,-1.73,-0.58,0,0,0,0,0,0,-4.09,0,301.96
2011,41892521,4118504,37774017,0,45088873,12772436,32316437,-3196352,5000,400000,0,0,6693353,5085842,1607511,2422487,-814976,-2415715,-2415715,-1797095,1499850,41462,0,0,0,-12.18,-36.09,-7.16,적지,적지,0,32.25,완전잠식,0,24.02,0.15,완전잠식,완전잠식,-1.88,-5.58,0,0,0,0,0,0,-4.84,0,532.25
2012,32751762,4752611,27999151,0,29745307,12026828,17718480,3006455,5000,400000,0,0,22879014,14656401,8222614,2128983,6093631,6202807,6202807,15927956,602151,-16092989,0,0,0,26.63,27.11,241.82,흑전,흑전,1962.52,39.52,989.38,0,35.94,0.61,완전잠식,완전잠식,16.33,16.62,0,0,0,0,0,0,39.44,2.29,2.08
2013,32586246,3647495,28938751,0,28362088,11283713,17078375,4224159,5000,400000,0,0,11189253,7096439,4092814,1892687,2200126,1408891,1217704,5014494,-4308618,108647,0,0,0,19.66,10.88,-51.09,-63.89,-80.37,17.42,32.33,671.43,0,36.58,0.34,60.86,33.68,6.73,3.73,0,0,0,0,0,0,11.66,6.45,4.82
2014,31299628,4445653,26853975,0,26364778,10346246,16018532,4934850,5000,400000,0,0,8999548,6373581,2625967,1640301,985667,935420,710691,1890046,141323,-919941,0,0,0,10.95,7.90,-19.57,-55.20,-41.64,8.39,42.97,534.26,0,29.18,0.28,21.52,15.52,3.09,2.22,0,0,0,0,0,0,4.27,12.20,7.01
2015,30543285,4906110,25637174,0,25079438,12585750,12493688,5463847,5000,400000,0,0,5829315,3690354,2138961,1550235,588726,540859,528997,1866321,-505837,-1110041,0,0,0,10.10,9.07,-35.23,-40.27,-25.57,6.02,38.98,459.01,0,36.69,0.19,11.32,10.17,1.90,1.71,0,0,0,0,0,0,3.57,17.22,8.30
2016,27519252,8938533,18580718,0,22137678,9748832,12388846,5381574,5000,400000,0,0,3565262,2218219,1347043,1316015,31027,-82273,-82273,878350,3042818,-3092809,0,0,0,0.87,-2.31,-38.84,-94.73,적전,0.50,91.69,411.36,0,37.78,0.12,0.57,-1.52,0.11,-0.28,0,0,0,0,0,0,0.26,89.64,5.89
2017,14552097,11490943,3061154,0,5476145,5153907,322238,9075952,5000,400000,0,0,21986512,9094969,12891543,3276550,9614993,4661576,3694379,15360750,2742898,-18726873,0,0,0,43.73,16.80,516.69,30889.12,흑전,39.32,222.96,60.34,0,58.63,1.05,133.01,51.11,45.71,17.56,0,0,0,0,0,0,241.32,0.00,0.00
2018,13497578,10498668,2998911,0,3958323,3744956,213367,9539256,5000,400000,0,0,5325813,4238858,1086955,474215,612741,886786,463303,-1175543,760975,278000,0,0,0,11.51,8.70,-75.78,-93.63,-87.46,309.31,280.34,41.50,0,20.41,0.38,6.58,4.98,4.37,3.30,0,0,0,0,0,0,0,0.00,0.00
