구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,618969273,76095657,542873617,0,112529038,100529038,12000000,506440236,200,28500000,0,0,193717859,116758231,76959628,86999897,-10040269,-26233118,-20262911,-17678723,-14361464,2134596,350,9865404,0,-10.46,-22.67,적전,적전,0,75.70,22.22,2.57,39.73,0.30,-1.93,-3.89,-1.56,-3.14,-711,18022,0,0.75,2.00,43.11,-4.51,0,20.67
2017,670089159,122590209,547498949,0,134301011,129282163,5018848,535788148,200,28500000,0,0,250503049,136776559,113726490,85020094,28706395,77146224,51507253,19555365,-34229509,20204596,350,9865404,0,20.56,-7.28,-44.75,-16.23,53.21,94.82,25.07,1.78,45.40,0.39,5.59,10.03,4.51,8.09,1807,19052,10.87,1.03,2.24,6.91,13.41,19.51,9.62
2016,603740662,99325584,504415077,0,112787164,111646781,1140382,490953498,200,28500000,0,0,270169022,141387968,128781055,76822155,51958900,82065348,61482858,52795032,-25692388,-11604632,350,9795404,0,22.76,-8.65,-20.87,113.39,483.09,88.96,22.97,1.53,47.67,0.47,11.21,13.27,8.95,10.60,2157,17640,10.59,1.30,2.41,7.19,29.00,12.53,8.03
2015,556846377,64387158,492459219,0,120907588,120567588,340000,435938789,200,28100000,0,0,295760850,158441765,137319085,71658445,65660641,43333550,28812839,78348624,-64909232,-8150815,253,6964771,0,9.74,1.94,-19.39,-65.23,501.40,53.40,27.73,0.66,46.43,0.54,15.43,6.77,12.04,5.28,1025,15934,37.25,2.40,3.63,19.17,34.15,16.58,11.73
2014,534230440,70844184,463386256,0,119165226,115446443,3718783,415065214,200,27500000,0,0,290146381,151673641,138472740,57022890,81449850,108238888,82871966,128318688,-126485635,-3231891,4,120000,0,28.56,20.86,36.20,50.78,1102.39,61.37,28.71,0.01,47.73,0.59,21.39,21.77,16.70,16.99,3014,15233,12.46,2.47,3.56,9.72,45.57,12.95,10.07
2013,441322084,133615742,307706342,0,94906915,87263110,7643805,346415169,200,27000000,0,0,240065261,128969427,111095834,51292453,59803380,75806573,54961086,67402135,-60774640,-1622318,4,100000,0,22.89,10.06,29.20,59.38,87.41,153.12,27.40,0.02,46.28,0.59,18.66,17.15,14.62,13.44,2036,12870,9.43,1.49,2.16,6.98,29.48,8.83,6.68
2012,376640770,90587405,286053365,0,82139706,73184155,8955551,294501064,200,26600000,0,0,218128966,122199501,95929465,49642381,46287084,45113345,34483992,33976182,-50683468,4231631,53,1400000,0,15.81,7.72,3.69,-16.73,404.94,123.78,27.89,0.39,43.98,0.62,17.64,13.14,13.18,9.82,1296,11111,10.49,1.22,1.66,7.30,29.56,7.93,5.98
2011,325551244,100199791,225351452,0,95142288,92602246,2540043,230408955,200,26212561,0,0,202496016,111621901,90874115,46234909,44639206,55178488,41409899,64969606,-44478651,-977956,53,1338000,0,20.45,20.29,18.28,32.79,11979.50,108.20,41.29,0.48,44.88,0.68,20.62,19.13,14.92,13.84,1580,8983,7.03,1.24,1.44,5.43,36.16,6.61,5.20
2010,272984763,79229936,193754826,0,70448442,62838975,7609467,202536321,200,26212561,0,0,168339320,95724644,72614676,34875761,37738915,41579950,31183626,57364252,-70195697,-3362582,150,3734377,0,18.52,0,0,0,0,126.08,34.78,2.08,43.14,0,0,0,0,0,1190,7855,6.05,0.92,1.12,4.56,0,5.00,3.94
2009,224238276,100562982,123675294,0,56118993,53795419,2323574,168119283,200,26212561,0,0,135457129,72935625,62521504,34899745,27621759,55588369,45381600,8326692,29514126,-13991770,130,3235382,0,33.50,-0.20,-5.32,4854.66,72.39,186.94,33.38,2.81,46.16,0.62,18.72,30.75,12.61,20.71,1731,6543,2.67,0.71,0.90,2.24,24.49,4.39,3.34
