구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,54855647,31524899,23330748,0,38174285,36107147,2067137,16681362,5000,403999,0,0,57284827,38633375,18651452,14685050,3966402,1957744,2248817,13162833,-1296688,-11412004,0,0,0,6.92,3.93,9.82,흑전,흑전,2.35,87.31,228.84,0,32.56,0.98,25.50,14.46,6.81,3.86,0,0,0,0,0,0,10.71,5.44,3.88
2010,56904948,33721770,23183178,0,39108867,36775522,2333345,17796081,5000,403999,0,0,62334087,42051384,20282702,16860275,3422427,1437450,1114719,2612202,-3372783,1673454,0,0,0,5.49,1.79,8.81,-13.71,-50.43,1.79,91.70,219.76,0,32.54,1.12,19.85,6.47,6.12,1.99,0,0,0,0,0,0,6.93,6.17,3.89
2011,57685285,34241639,23443646,0,40279752,37813063,2466689,17405534,5000,403999,0,0,77565254,57612255,19952999,17215243,2737756,-633084,-390547,2906957,-2965523,560609,0,0,0,3.53,-0.50,24.43,-20.01,적전,1.44,90.56,231.42,0,25.72,1.35,15.55,-2.22,4.78,-0.68,0,0,0,0,0,0,4.45,7.38,4.44
2012,64963350,41530547,23432803,0,47302881,42946684,4356197,17660469,5000,403999,0,0,77673927,57360460,20313467,18069987,2243480,684591,354474,-2263778,-1667653,3720784,0,0,0,2.89,0.46,0.14,-18.05,흑전,1.34,96.70,267.85,0,26.15,1.27,12.80,2.02,3.66,0.58,0,0,0,0,0,0,2.95,10.80,6.09
2013,74424717,51334861,23089856,0,55523581,50974577,4549005,18901136,5000,403999,0,0,67103226,48335895,18767331,16083730,2683601,1636304,1240667,-11781419,-1628784,12890156,0,0,0,4.00,1.85,-13.61,19.62,250.00,1.25,100.71,293.76,0,27.97,0.96,14.68,6.79,3.85,1.78,0,0,0,0,0,0,4.20,13.81,8.04
2014,77331263,54406896,22924367,0,59822624,56897127,2925497,17508638,5000,403999,0,0,71343941,54339037,17004904,16575007,429897,-1832743,-1392498,-1969522,-1577628,2318720,0,0,0,0.60,-1.95,6.32,-83.98,적전,0.18,95.62,341.67,0,23.84,0.94,2.36,-7.65,0.57,-1.84,0,0,0,0,0,0,0.60,84.36,18.07
2015,76228000,52157274,24070727,0,57876360,43039568,14836792,18351640,5000,403999,0,0,83558329,61540491,22017838,18318305,3699533,968587,843002,986012,-3476286,2418292,0,0,0,4.43,1.01,17.12,760.56,흑전,1.67,121.18,315.37,0,26.35,1.09,20.63,4.70,4.82,1.10,0,0,0,0,0,0,5.85,10.45,6.95
2016,74919600,51135526,23784074,0,61623980,47321326,14302654,13295620,5000,403999,0,0,71154326,55756143,15398184,18901420,-3503237,-5433460,-5056021,-4105477,-1252584,6323805,0,0,0,-4.92,-7.11,-14.84,적전,적전,0,108.06,463.49,0,21.64,0.94,-22.14,-31.95,-4.64,-6.69,0,0,0,0,0,0,-5.75,0,0
2017,70148038,48475702,21672336,0,59577248,46610793,12966455,10570790,5000,403999,0,0,57930304,44018613,13911692,13802543,109149,-1416289,-2724830,1246038,-832915,-92490,0,0,0,0.19,-4.70,-18.58,흑전,적지,0.06,104.00,563.60,0,24.01,0.80,0.91,-22.83,0.15,-3.76,0,0,0,0,0,0,0.38,394.57,22.32
2018,64578196,43753276,20824920,0,54853742,43065221,11788520,9724455,5000,403999,0,0,51663226,38056041,13607186,12625561,981625,-1527277,-1393111,4047516,-710206,-3722913,0,0,0,1.90,-2.70,-10.82,799.34,적지,0.47,101.60,564.08,0,26.34,0.77,9.67,-13.73,1.46,-2.07,0,0,0,0,0,0,1.77,39.63,15.49
