구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,17043903,10495789,6548114,0,5727443,5607443,120000,11316460,500,8164000,0,0,2019862,4051200,-2031338,4432580,-6463918,-7899207,-7899207,-1049147,-1768405,5828219,0,0,0,-320.02,-391.08,0,0,0,0,187.18,50.61,0,-100.57,0,0,0,0,0,-1041,1386,0,0,0,0,0,0,0
2012,19534350,10684768,8849582,0,7683613,7459432,224182,11850736,500,9380000,0,0,13075388,8605879,4469509,7082406,-2612897,-2915249,-2274244,1218367,-2448401,1161729,0,0,0,-19.98,-17.39,0,0,0,0,143.24,64.84,0,34.18,0,0,0,0,0,-253,1263,0,0,0,0,0,0,0.00
2013,31869336,23227809,8641527,0,9581644,9306662,274982,22287692,500,9380000,0,0,39258703,21961912,17296790,4897129,12399661,12668977,10471795,7421671,-2161933,-120000,0,0,0,31.58,26.67,200.25,흑전,흑전,3721.39,249.58,42.99,0,44.06,1.53,72.64,61.35,48.24,40.74,1116,2376,0,0,0,0,106.99,0.00,0.00
2014,36448425,27854544,8593881,0,7581250,7237363,343887,28867174,500,9742000,0,0,34570999,19745006,14825993,6249661,8576332,8625442,7042065,10664770,-1424557,311000,0,0,0,24.81,20.37,-11.94,-30.83,-32.75,8550.68,384.87,26.26,0,42.89,1.01,33.53,27.53,25.11,20.62,750,2963,0,0,0,0,72.60,0.00,0.00
2015,42107093,33710744,8396349,0,4529392,4165454,363939,37577700,500,9742000,0,0,36467603,18823687,17643916,8646401,8997515,10577818,8807917,4598528,-5926688,0,0,0,0,24.67,24.15,5.49,4.91,25.08,9623.01,809.29,12.05,0,48.38,0.93,27.08,26.51,22.91,22.42,904,3857,0,0,0,0,75.94,0.00,0.00
2016,85989622,65862604,20127018,0,5308035,5112018,196017,80681588,500,15014804,0,0,24891104,16191745,8699359,7077874,1621485,7302833,5955123,-1361573,3174765,24718402,0,0,0,6.51,23.92,-31.74,-81.98,-32.39,118.19,1288.39,6.58,0,34.95,0.39,2.74,10.07,2.53,9.30,462,6093,19.00,1.44,4.55,16.91,6.03,81.30,55.92
2017,103715771,83805747,19910024,0,21663952,21208348,455605,82051819,500,15014804,0,0,30047518,22212544,7834974,5113556,2721418,80203,65521,7102552,-8141820,1170840,0,0,0,9.06,0.22,20.72,67.83,-98.90,2474.02,395.15,26.40,0,26.08,0.32,3.34,0.08,2.87,0.07,4,6044,1954.73,1.41,4.26,146.29,7.37,47.06,36.27
2018,99703731,82489531,17214200,0,18203168,17916585,286583,81500563,500,15014804,0,0,42843708,36987999,5855709,4974604,881105,-240842,-664742,-1059430,6823716,-273064,0,0,0,2.06,-1.55,42.59,-67.62,적전,852.96,460.41,22.34,0,13.67,0.42,1.08,-0.81,0.87,-0.65,-44,5966,0,1.08,2.25,593.21,8.53,109.57,56.51
