구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,167545150,127717059,39828091,0,111483211,108058817,3424393,56061939,500,13557180,0,0,329555725,298059149,31496576,21620966,9875610,9779002,10203571,13561304,-30129444,8176851,100,1330219,13.04,3.00,3.10,19.43,8976.18,44.25,6.52,118.19,198.86,1.46,9.56,2.23,18.98,19.61,6.69,6.91,753,4195,9.07,1.63,0.28,4.49,14.14,12.57,6.11
2010,175787993,134752504,41035489,0,109836838,107662088,2174750,65951155,500,17459797,0,0,320081942,286380211,33701732,24808923,8892809,14333978,13530130,6678243,12680118,7764044,100,1691029,12.24,2.78,4.23,0,0,0,7.03,125.16,166.54,1.56,10.53,0,0,0,0,0,791,3953,8.09,1.62,0.35,4.64,0,13.80,6.40
2011,207614496,161456848,46157647,0,134014560,130791312,3223247,73599936,500,17459797,0,0,320074150,292148147,27926004,25207970,2718034,7183508,5122532,15883051,-16230013,-3707076,75,1287000,21.25,0.85,1.60,0.00,-69.44,-62.14,2.32,123.45,182.09,1.15,8.72,1.67,3.90,7.34,1.42,2.67,347,4398,18.85,1.49,0.36,7.10,2.63,46.69,9.96
2012,184879498,120667526,64211972,0,115406856,105884470,9522386,69472642,500,18318009,0,0,334118752,303453191,30665561,30703683,-38122,404653,560825,8082636,-14292021,-7388601,50,901000,58.55,-0.01,0.17,4.39,적전,-89.05,0,113.96,166.12,0.71,9.18,1.70,-0.05,0.78,-0.02,0.29,84,4004,83.45,1.75,0.38,9.72,-0.07,0,12.58
2013,179046743,106285809,72760934,0,114863090,106555438,8307651,64183654,500,18318009,0,0,345226432,313538756,31687677,27114588,4573088,-6866047,-6833664,20137627,-38537181,10817014,0,0,0,1.32,-1.98,3.32,흑전,적전,2.32,99.75,178.96,0,9.18,1.90,6.84,-10.23,2.51,-3.76,-360,3664,0,1.09,0.21,10.77,5.55,20.25,5.15
2014,143345450,69709884,73635566,0,90335610,81473627,8861983,53009840,500,18318009,0,0,250220969,231004106,19216862,24527078,-5310215,-11188464,-11230630,11889297,588451,-18474922,0,0,0,-2.12,-4.49,-27.52,적전,적지,0,85.56,170.41,0,7.68,1.55,-9.06,-19.17,-3.29,-6.97,-613,3046,0,0.99,0.22,15.13,-6.91,0,8.47
2015,159276301,84968050,74308251,0,103326579,95815686,7510894,55949722,500,18318009,0,0,240984166,214065774,26918392,21672502,5245890,4362804,2197114,-979086,-11651875,11033125,0,0,0,2.18,0.91,-3.69,흑전,흑전,3.78,88.68,184.68,0,11.17,1.59,9.63,4.03,3.47,1.45,120,3207,32.66,1.23,0.30,4.58,3.17,20.78,5.81
2016,147659419,62951752,84707666,0,96149118,89501757,6647361,51510301,500,22572009,0,0,192429817,181729059,10700758,21616419,-10915661,-13164556,-15760351,10660361,-24982702,13353837,0,0,0,-5.67,-8.19,-20.15,적전,적전,0,70.34,186.66,0,5.56,1.25,-20.32,-29.33,-7.11,-10.27,-800,2406,0,1.51,0.37,0,-14.34,0,44.40
2017,136172605,38125865,98046740,0,88722820,77759807,10963013,47449785,500,22572009,0,0,249371615,232578622,16792993,15586810,1206183,-3595650,-3680685,10964885,-24578536,7761293,0,0,0,0.48,-1.48,29.59,흑전,적지,0.77,49.03,186.98,0,6.73,1.76,2.44,-7.44,0.85,-2.59,-163,2227,0,1.35,0.27,10.62,1.33,97.32,10.42
2018,122051136,30031614,92019523,0,74974047,63325489,11648558,47077089,500,37572009,0,0,191078977,179556002,11522974,15057566,-3534592,-14675727,-18641385,19848297,-16073999,-1665853,0,0,0,-1.85,-9.76,-23.38,적전,적지,0,47.42,159.26,0,6.03,1.48,-7.48,-39.44,-2.74,-14.44,-605,1328,0,0.90,0.19,0,-5.25,0,7.56
