구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,128568000,76828159,51739842,0,67596536,52929797,14666739,60971464,500,12055535,0,0,190385732,137757432,52628300,35295232,17333068,17361664,11747611,9665122,-6835863,-1965960,50,585963,0,6.17,61.95,734.75,흑전,11.96,145.15,110.87,0.89,27.64,1.42,31.47,21.33,12.91,8.75,974,5243,5.77,1.07,0.36,4.31,16.16,4.89,3.98
2017,139977165,85935939,54041226,0,90791623,72787420,18004204,49185542,500,12055535,0,0,117558807,87678464,29880343,27803916,2076427,-4794334,-5840428,-7632087,-22774861,20326380,0,0,0,-4.97,129.05,-73.59,적전,1.90,118.06,184.59,0,25.42,1.06,3.99,-11.21,1.88,-5.27,-485,4265,0,2.37,1.04,0,4.54,67.82,22.05
2016,81504821,43475220,38029601,0,26518539,26038507,480031,54986283,500,12055535,0,0,51323868,27031454,24292414,16430281,7862133,5988389,6493314,17343363,-8805595,4274711,0,0,0,12.65,-12.15,-10.33,47.01,26.21,166.97,48.23,0,47.33,0.68,15.20,12.56,10.46,8.64,538,4747,16.72,1.90,2.11,13.19,19.35,13.80,11.31
2015,68765919,33700165,35065754,0,20326158,19545693,780465,48439761,500,12055535,0,0,58420237,33104350,25315887,16547922,8767965,4592693,4417066,-1210587,-5614216,-1221380,0,0,0,7.56,50.37,592.51,200.47,16.93,172.42,41.96,0,43.33,0.88,19.94,10.05,13.27,6.69,368,4204,37.21,3.26,2.83,25.58,19.82,19.39,15.76
2014,63334994,27956928,35378066,0,23840938,23091895,749043,39494056,500,12055535,0,0,38851721,21908742,16942979,15676869,1266110,1658367,1470047,-81217,-8091,3382490,0,0,0,3.78,3.74,-39.44,-78.64,1.32,121.07,60.37,0,43.61,0.62,3.26,3.79,2.02,2.34,124,3636,37.58,1.28,1.44,15.64,3.00,46.59,17.55
2013,62246147,27810648,34435499,0,24156711,20961075,3195636,38089437,500,12055535,0,0,37449748,21800207,15649542,13558798,2090744,-941541,6882952,1481315,6765846,-3159549,0,0,0,18.38,26.56,흑전,흑전,2.55,132.68,63.42,0,41.79,0.52,4.65,15.31,2.88,9.47,553,3517,8.28,1.30,1.43,5.42,7.22,26.44,10.07
2012,83053715,38050997,45002719,0,31232603,20648616,10583987,51821112,500,11369984,0,0,29590222,21077520,8512702,14085148,-5572445,-13950089,-11299861,1989487,-7290556,2601686,0,0,0,-38.19,-53.26,적전,적지,0,184.28,60.27,0,28.77,0.34,-9.74,-19.75,-6.32,-12.81,-1151,2961,0,1.69,1.90,0,-10.63,0,0
2011,93391124,47530012,45861112,0,30770214,19990039,10780176,62620910,500,11201424,0,0,63302018,43443324,19858695,19559519,299175,-118038,-821326,5214013,-17874076,-1151605,0,0,0,-1.30,-12.54,-61.64,적지,0.19,237.77,49.14,0,31.37,0.66,0.47,-1.30,0.31,-0.86,-236,4113,0,1.34,0.97,445.34,4.85,268.80,26.08
2010,97387765,73599922,23787843,0,33611500,32208914,1402585,63776266,500,11201424,0,0,72379499,45444995,26934505,26154586,779919,-382170,-1026354,7535033,-14369493,4023625,0,0,0,-1.42,0,0,0,0.59,228.51,52.70,0,37.21,0,0,0,0,0,-255,4331,0,1.49,1.00,0,0,114.24,28.70
2009,92497804,73181702,19316102,0,32175775,28126725,4049050,60322029,500,11170704,0,0,68629630,43084473,25545157,18614054,6931103,3978711,3224120,-374948,-14351284,16200491,0,0,0,4.70,-6.36,10.66,-16.28,8.76,260.19,53.34,0,37.22,0.78,12.70,5.91,7.87,3.66,133,4213,71.56,2.25,1.44,30.98,24.41,17.37,13.77
