구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,32987930,1458766,31529164,0,2280360,2280360,0,30707570,10000000,405,0,0,1734742,414757,1319986,1980412,-660426,-592983,-593257,359187,-731027,-1600000,0,0,0,-34.20,23.60,적지,적지,0,63.97,7.43,0,76.09,0.05,-2.13,-1.91,-1.95,-1.75,0,0,0,0,0,0,-3.76,0,0
2017,34717040,3607454,31109586,0,3433554,3433554,0,31283486,10000000,405,0,0,1403459,381604,1021855,1977876,-956022,-801999,-801999,-1224952,4398208,-370290,0,0,0,-57.14,115.99,적지,적지,0,105.06,10.98,0,72.81,0.04,-3.00,-2.52,-2.70,-2.26,0,0,0,0,0,0,-5.14,0,0
2016,36194351,1314815,34879536,0,3738576,1138576,2600000,32455774,500,8100000,0,0,649766,0,649766,2268318,-1618552,-2631273,-2631273,-842108,-82621,0,0,0,0,-404.96,-73.70,적지,적전,0,115.48,11.52,0,100.00,0.02,-4.79,-7.79,-4.35,-7.07,-247,3514,0,0.44,25.56,0,-8.33,0,0
2015,38256138,2211071,36045067,0,3169091,569091,2600000,35087048,500,8125646,0,0,2470822,0,2470822,2472011,-1189,2126062,2126062,-1595332,14963015,-13400000,0,0,0,86.05,-12.93,적전,흑전,0,388.53,9.03,0,100.00,0.06,0.00,6.25,0.00,4.76,200,3770,7.51,0.40,6.46,6.51,0.00,0,42.15
2014,51147470,1762269,49385202,0,18186485,2186485,16000000,32960986,500,8125646,0,0,2837866,0,2837866,2594571,243294,-566616,-566616,109248,-15811,-5000,0,0,0,-19.97,-6.03,-24.87,적지,0.45,80.60,55.18,0,100.00,0.06,0.73,-1.70,0.47,-1.10,-53,3571,0,1.13,15.16,0,0.84,195.91,77.82
2013,51713233,1944364,49768869,0,18180632,2180632,16000000,33532601,500,8125646,0,0,3019917,0,3019917,2696070,323847,-302302,-302302,-167728,1060644,0,0,0,0,-10.01,-1.30,56.21,적지,0.58,89.17,54.22,0,100.00,0.06,0.96,-0.90,0.62,-0.58,-28,3624,0,0,0,0,1.09,46.08,21.13
2012,52399613,1580198,50819415,0,18564710,2564710,16000000,33834903,500,8125646,0,0,3059750,18000,3041750,2834433,207317,-604337,-604337,-136893,-44236,0,0,0,0,-19.75,3.74,흑전,적지,0.30,61.61,54.87,0,99.41,0.06,0.61,-1.77,0.39,-1.15,-57,3652,0,0,0,0,0.68,76.29,25.47
2011,53048212,1748733,51299479,0,18608971,2608971,16000000,34439240,500,8125646,0,0,2949450,0,2949450,5772304,-2822854,-3133344,-3133344,-2956407,4941795,-2043958,0,0,0,-106.23,-3.26,적전,적전,0,67.03,54.03,0,100.00,0.05,-7.62,-8.46,-5.07,-5.63,-294,3709,0,0,0,0,-8.51,0,0
2010,58281252,4465873,53815379,0,18661569,2661569,16000000,39619683,500,8125646,0,0,3048849,0,3048849,2663606,385243,1527502,1527502,357375,-22007516,16000000,0,0,0,50.10,381.72,흑전,41.90,0.50,167.79,47.10,0,100.00,0.06,0.99,3.93,0.79,3.15,143,4196,0,0,0,0,1.64,40.43,20.66
2009,38776301,9180374,29595927,0,684119,535391,148728,38092182,500,8125646,0,0,632915,0,632915,1580701,-947786,1076491,1076491,-181401,3891517,0,0,0,0,170.08,-91.17,적지,435.52,0,1714.70,1.80,0,100.00,0.02,-2.52,2.87,-2.45,2.78,101,4052,0,0,0,0,-7.54,0,0
