구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,62191370,49082862,13108508,0,22583481,21769607,813874,39607888,500,13100000,0,0,98114782,76173116,21941666,13438624,8503041,8093069,6808900,5060595,115327,-2600000,0,0,0,8.67,6.94,17.70,-5.00,-0.91,15.01,225.47,57.02,0,22.36,1.66,23.49,18.81,14.40,11.53,520,3024,1.25,0.21,0.09,1.16,23.77,1.00,0.94
2010,89996123,69496127,20499995,0,19861535,17780858,2080677,70134587,500,17500000,0,0,103237106,80047009,23190097,14078812,9111285,9344741,7439422,2908179,-8582429,19175431,75,1312000,17.64,8.83,7.21,5.22,7.15,9.26,27.63,390.85,28.32,2.70,22.46,1.36,16.60,13.56,11.97,9.78,494,4008,5.61,0.69,0.40,5.19,19.74,5.33,4.99
2011,102165214,80307772,21857442,0,28336719,26643068,1693651,73828495,500,17500000,0,0,98016840,77585722,20431118,14982951,5448167,5728400,4744234,-511473,-8077972,1487605,75,1312000,27.65,5.56,4.84,0,0,0,16.14,301.42,38.38,3.64,20.84,0,0,0,0,0,271,4219,7.60,0.49,0.37,6.61,0,6.62,5.85
2012,95783742,71583007,24200735,0,17733249,16209038,1524211,78050494,500,17500000,0,0,105768142,85740692,20027450,14444797,5582653,6292427,5590932,1910567,-4233649,-7613596,75,1312000,23.47,5.28,5.29,7.91,2.47,17.85,17.89,441.62,22.72,3.66,18.94,1.07,7.35,7.36,5.64,5.65,319,4460,6.42,0.46,0.34,5.39,8.15,6.43,5.40
2013,93981254,65262887,28718367,0,10267238,9232936,1034302,83714016,500,17500000,0,0,115934025,92431707,23502318,15463856,8038462,8093024,6846295,4626042,3063406,-9200000,50,875000,12.78,6.93,5.91,9.61,43.99,22.45,23.77,706.85,12.26,1.87,20.27,1.22,9.94,8.46,8.47,7.22,391,4784,6.84,0.56,0.40,5.71,10.41,5.82,4.99
2014,92286169,62872280,29413889,0,7108353,6713019,395334,85177816,500,17500000,0,0,107632806,84492473,23140333,15857752,7282581,3732009,2642592,1341983,-2335800,0,50,875000,33.11,6.77,2.46,-7.16,-9.40,-61.40,35.31,936.57,8.35,1.72,21.50,1.16,8.62,3.13,7.82,2.84,151,4867,19.20,0.60,0.47,12.02,7.19,6.97,5.73
2015,86364227,56084875,30279352,0,7535602,6852398,683204,78828626,500,17500000,0,0,99447048,79604266,19842782,16926859,2915923,2759091,2991824,9432599,-328514,-8078739,50,740000,24.73,2.93,3.01,-7.61,-59.96,13.22,9.70,818.47,9.56,1.60,19.95,1.11,3.56,3.65,3.26,3.35,171,4966,18.31,0.63,0.55,11.61,4.28,18.78,11.80
2016,94845260,64582266,30262994,0,6615701,5530266,1085434,88229560,500,17500000,0,0,103013266,81579960,21433306,16557891,4875415,4674556,3802304,11153652,-8736104,6053146,75,1268000,33.35,4.73,3.69,3.59,67.20,27.09,44.96,1167.80,7.50,2.14,20.81,1.14,5.84,4.55,5.38,4.20,217,5143,16.11,0.68,0.59,10.98,5.81,12.56,9.21
2017,96193138,66905166,29287972,0,3820870,3666966,153904,92372268,500,17500000,0,0,101708479,80048533,21659946,16101058,5558888,5238626,4136855,-1979125,6311413,48640,75,1296449,31.34,5.47,4.07,-1.27,14.02,8.80,62.50,1824.54,4.14,2.16,21.30,1.06,6.16,4.58,5.82,4.33,236,5322,14.72,0.65,0.60,10.35,6.38,10.96,8.34
2018,109298539,66006425,43292114,0,9687011,7324013,2362998,99611528,500,17500000,0,0,100646768,80869274,19777493,16186220,3591273,3676346,2929258,2381572,-4750196,-4896449,75,1221000,41.68,3.57,2.91,-1.04,-35.40,-29.19,33.20,901.23,9.72,2.18,19.65,0.98,3.74,3.05,3.50,2.85,167,5942,20.52,0.58,0.60,13.15,3.67,16.74,11.48
