구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,91509137,70987888,20521249,0,62406750,37223371,25183379,29102386,500,29384824,0,0,55728873,28172231,27556642,22721007,4835635,-1534842,-2000989,-7249464,-9321062,24531208,0,0,0,8.68,-3.59,8.48,-64.97,적전,1.43,190.71,214.44,0,49.45,0.71,19.09,-7.90,6.18,-2.56,-55,844,0,2.13,0.75,0,14.54,16.98,13.74
2010,93788284,59103553,34684731,0,69181696,42370264,26811431,24606588,500,30699892,0,0,52438911,28909515,23529397,22252541,1276856,-3125601,-4220159,-1563808,-10999582,9016540,0,0,0,2.43,-8.05,0,0,0,0.29,139.49,281.15,0,44.87,0,0,0,0,0,-139,861,0,1.30,0.65,0,0,60.21,34.57
2011,82192619,46694504,35498116,0,63718218,38744724,24973494,18474401,500,32119137,0,0,44412124,27160272,17251851,15205185,2046667,-4196671,-3727150,7609982,-8253938,-7363772,0,0,0,4.61,-8.39,-15.31,60.29,적지,0.74,120.52,344.90,0,38.84,0.50,9.50,-17.30,2.33,-4.24,-120,575,0,1.43,0.58,0,2.96,32.14,21.76
2012,78921985,40796184,38125802,0,54519021,51575492,2943529,24402964,500,44202400,0,0,40303473,20439804,19863669,15229198,4634471,-651672,5160,4081729,-2813455,-776901,0,0,0,11.50,0.01,-9.25,126.44,흑전,1.23,79.10,223.41,0,49.29,0.50,21.62,0.02,5.75,0.01,0,552,5208.83,1.24,0.67,30.14,-0.06,13.63,11.44
2013,52634683,24003015,28631668,0,41327885,36137916,5189968,11306798,500,10038514,0,0,32757109,17516569,15240540,14715644,524896,-20510476,-16609370,-259181,7308661,-7042243,0,0,0,1.60,-50.70,-18.72,-88.67,적전,0.19,66.42,365.51,0,46.53,0.50,2.94,-93.02,0.80,-25.25,-1694,1126,0,0.33,0.11,0,0.85,96.23,40.41
2014,47896460,20815652,27080808,0,36057191,32271709,3785482,11839269,500,10038514,0,0,36013812,19006859,17006954,13360650,3646304,668987,581418,3805802,-41196,-4558418,0,0,0,10.12,1.61,9.94,594.67,흑전,1.70,64.50,304.56,0,47.22,0.72,31.51,5.02,7.25,1.16,58,1179,35.39,1.74,0.57,16.35,7.82,13.03,10.99
2015,47037092,21523794,25513299,0,30192097,28134440,2057657,16844995,500,11230776,0,0,39087217,19712521,19374696,12545248,6829448,2968569,2111411,4799478,-510654,-3652842,0,0,0,17.47,5.40,8.53,87.30,263.15,4.25,76.50,179.23,0,49.57,0.82,47.62,14.72,14.39,4.45,189,1500,37.38,4.72,2.02,28.59,13.00,14.51,13.25
2016,45175775,23739704,21436071,0,28354750,21577205,6777545,16821025,500,11248376,0,0,39758131,22691901,17066230,12103115,4963115,1367966,129813,4888551,-1209197,-1592342,0,0,0,12.48,0.33,1.72,-27.33,-93.85,4.68,110.02,168.57,0,42.93,0.86,29.48,0.77,10.76,0.28,12,1496,480.89,3.71,1.57,81.80,1.39,15.60,13.84
2017,53756663,29145696,24610967,0,38503326,31928066,6575260,15253337,500,11248376,0,0,40171227,23060515,17110712,13377077,3733635,-4400237,-3478499,1717973,356173,2700000,0,0,0,9.29,-8.66,1.04,-24.77,적전,3.26,91.29,252.43,0,42.59,0.81,23.28,-21.69,7.55,-7.03,-309,1356,0,7.78,2.95,0,8.63,34.65,29.21
2018,53157002,32592511,20564491,0,24244950,22740182,1504768,28912051,500,12299983,0,0,41432746,24757612,16675134,17516222,-841088,6315551,3720205,-4254360,-795067,4924999,0,0,0,-2.03,8.98,3.14,적전,흑전,0,143.33,83.86,0,40.25,0.78,-3.81,16.85,-1.57,6.96,327,2351,52.63,7.32,4.73,44.22,-1.36,0,0
